λ,σ
174.65,5.18e-19
176.2,4.21e-19
177.8,3.47e-19
179.4,2.81e-19
181.0,2.28e-19
182.65,1.82e-19
184.35,1.43e-19
186.05,1.1e-19
187.8,8.0e-20
189.6,5.7e-20
191.4,3.94e-20
193.25,2.69e-20
195.15,1.75e-20
197.05,1.17e-20
199.0,7.5e-21
201.0,4.78e-21
203.05,2.77e-21
205.15,1.9e-21
207.25,1.16e-21
209.4,6.9e-22
211.65,4.11e-22
213.9,2.38e-22
216.2,1.42e-22
218.6,7.9e-23
