download_url,T2,λ2,author_year,comments,λ1,name,doi,formula,T1,fname
"https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Alkenes,polyenes+radicals/Polyenes/CH2=CHCH=CH2_Cias(2007)_293K_1651.52nm.txt",NaN,NaN,Cias(2007),"A method is proposed to determine the unknown NIR absorption cross-sections using the known absorption cross-sections in the UV region, in which single-path UV absorption spectroscopy and NIR continuous wave cavity ringdown spectroscopy (cw-CRDS) are employed in a cross-arm reaction chamber for simultaneous measurements",1651.52,"1,3-butadiene", https://doi.org/10.1366/000370207779947440,CH2=CHCH=CH2,293.0,"data/cross-sections/Alkenes,polyenes+radicals/Polyenes/CH2=CHCH=CH2/CH2=CHCH=CH2_Cias(2007)_293K_1651.csv"
"https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Alkenes,polyenes+radicals/Polyenes/CH2=CHCH=CH2_FahrNayak(1994)_218K_160-240nm.txt",NaN,240.0,FahrNayak(1994),Data at 0.1- and 0.5-nm intervals from,160.0,"1,3-butadiene", https://doi.org/10.1016/0301-0104(94)00306-8,CH2=CHCH=CH2,218.0,"data/cross-sections/Alkenes,polyenes+radicals/Polyenes/CH2=CHCH=CH2/CH2=CHCH=CH2_FahrNayak(1994)_218K_160-240nm.csv"
"https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Alkenes,polyenes+radicals/Polyenes/CH2=CHCH=CH2_FahrNayak(1994)_218K_160-240nm(5nm).txt",NaN,240.0,FahrNayak(1994),"Data selected at 5-nm intervals of the medium-resolution spectrum, from paper",160.0,"1,3-butadiene", https://doi.org/10.1016/0301-0104(94)00306-8,CH2=CHCH=CH2,218.0,"data/cross-sections/Alkenes,polyenes+radicals/Polyenes/CH2=CHCH=CH2/CH2=CHCH=CH2_FahrNayak(1994)_218K_160-240nm(5nm).csv"
"https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Alkenes,polyenes+radicals/Polyenes/CH2=CHCH=CH2_FahrNayak(1994)_233K_160-240nm.txt",NaN,240.0,FahrNayak(1994),Data at 0.1- and 0.5-nm intervals from,160.0,"1,3-butadiene", https://doi.org/10.1016/0301-0104(94)00306-8,CH2=CHCH=CH2,233.0,"data/cross-sections/Alkenes,polyenes+radicals/Polyenes/CH2=CHCH=CH2/CH2=CHCH=CH2_FahrNayak(1994)_233K_160-240nm.csv"
"https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Alkenes,polyenes+radicals/Polyenes/CH2=CHCH=CH2_FahrNayak(1994)_233K_160-240nm(5nm).txt",NaN,240.0,FahrNayak(1994),"Data selected at 5-nm intervals of the medium-resolution spectrum, from paper",160.0,"1,3-butadiene", https://doi.org/10.1016/0301-0104(94)00306-8,CH2=CHCH=CH2,233.0,"data/cross-sections/Alkenes,polyenes+radicals/Polyenes/CH2=CHCH=CH2/CH2=CHCH=CH2_FahrNayak(1994)_233K_160-240nm(5nm).csv"
"https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Alkenes,polyenes+radicals/Polyenes/CH2=CHCH=CH2_FahrNayak(1994)_253K_160-240nm.txt",NaN,240.0,FahrNayak(1994),Data at 0.1- and 0.5-nm intervals from,160.0,"1,3-butadiene", https://doi.org/10.1016/0301-0104(94)00306-8,CH2=CHCH=CH2,253.0,"data/cross-sections/Alkenes,polyenes+radicals/Polyenes/CH2=CHCH=CH2/CH2=CHCH=CH2_FahrNayak(1994)_253K_160-240nm.csv"
"https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Alkenes,polyenes+radicals/Polyenes/CH2=CHCH=CH2_FahrNayak(1994)_253K_160-240nm(5nm).txt",NaN,240.0,FahrNayak(1994),"Data selected at 5-nm intervals of the medium-resolution spectrum, from paper",160.0,"1,3-butadiene", https://doi.org/10.1016/0301-0104(94)00306-8,CH2=CHCH=CH2,253.0,"data/cross-sections/Alkenes,polyenes+radicals/Polyenes/CH2=CHCH=CH2/CH2=CHCH=CH2_FahrNayak(1994)_253K_160-240nm(5nm).csv"
"https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Alkenes,polyenes+radicals/Polyenes/CH2=CHCH=CH2_FahrNayak(1994)_273K_160-240nm.txt",NaN,240.0,FahrNayak(1994),Data at 0.1- and 0.5-nm intervals from,160.0,"1,3-butadiene", https://doi.org/10.1016/0301-0104(94)00306-8,CH2=CHCH=CH2,273.0,"data/cross-sections/Alkenes,polyenes+radicals/Polyenes/CH2=CHCH=CH2/CH2=CHCH=CH2_FahrNayak(1994)_273K_160-240nm.csv"
"https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Alkenes,polyenes+radicals/Polyenes/CH2=CHCH=CH2_FahrNayak(1994)_273K_160-240nm(5nm).txt",NaN,240.0,FahrNayak(1994),"Data selected at 5-nm intervals of the medium-resolution spectrum, from paper",160.0,"1,3-butadiene", https://doi.org/10.1016/0301-0104(94)00306-8,CH2=CHCH=CH2,273.0,"data/cross-sections/Alkenes,polyenes+radicals/Polyenes/CH2=CHCH=CH2/CH2=CHCH=CH2_FahrNayak(1994)_273K_160-240nm(5nm).csv"
"https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Alkenes,polyenes+radicals/Polyenes/CH2=CHCH=CH2_FahrNayak(1994)_295K_160-240nm.txt",NaN,240.0,FahrNayak(1994),Data at 0.1- and 0.5-nm intervals from,160.0,"1,3-butadiene", https://doi.org/10.1016/0301-0104(94)00306-8,CH2=CHCH=CH2,295.0,"data/cross-sections/Alkenes,polyenes+radicals/Polyenes/CH2=CHCH=CH2/CH2=CHCH=CH2_FahrNayak(1994)_295K_160-240nm.csv"
"https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Alkenes,polyenes+radicals/Polyenes/CH2=CHCH=CH2_FahrNayak(1994)_295K_160-240nm(5nm).txt",NaN,240.0,FahrNayak(1994),"Data selected at 5-nm intervals of the medium-resolution spectrum, from paper",160.0,"1,3-butadiene", https://doi.org/10.1016/0301-0104(94)00306-8,CH2=CHCH=CH2,295.0,"data/cross-sections/Alkenes,polyenes+radicals/Polyenes/CH2=CHCH=CH2/CH2=CHCH=CH2_FahrNayak(1994)_295K_160-240nm(5nm).csv"
"https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Alkenes,polyenes+radicals/Polyenes/CH2=CHCH=CH2_FahrNayak(1994)_313K_160-240nm.txt",NaN,240.0,FahrNayak(1994),Data Data at 0.1- and 0.5-nm intervals from,160.0,"1,3-butadiene", https://doi.org/10.1016/0301-0104(94)00306-8,CH2=CHCH=CH2,313.0,"data/cross-sections/Alkenes,polyenes+radicals/Polyenes/CH2=CHCH=CH2/CH2=CHCH=CH2_FahrNayak(1994)_313K_160-240nm.csv"
"https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Alkenes,polyenes+radicals/Polyenes/CH2=CHCH=CH2_FahrNayak(1994)_313K_160-240nm(5nm).txt",NaN,240.0,FahrNayak(1994),"Data selected at 5-nm intervals of the medium-resolution spectrum, from paper",160.0,"1,3-butadiene", https://doi.org/10.1016/0301-0104(94)00306-8,CH2=CHCH=CH2,313.0,"data/cross-sections/Alkenes,polyenes+radicals/Polyenes/CH2=CHCH=CH2/CH2=CHCH=CH2_FahrNayak(1994)_313K_160-240nm(5nm).csv"
"https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Alkenes,polyenes+radicals/Polyenes/CH2=CHCH=CH2_FahrNayak(1994)_333K_160-240nm.txt",NaN,240.0,FahrNayak(1994),Data at 0.1- and 0.5-nm intervals from,160.0,"1,3-butadiene", https://doi.org/10.1016/0301-0104(94)00306-8,CH2=CHCH=CH2,333.0,"data/cross-sections/Alkenes,polyenes+radicals/Polyenes/CH2=CHCH=CH2/CH2=CHCH=CH2_FahrNayak(1994)_333K_160-240nm.csv"
"https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Alkenes,polyenes+radicals/Polyenes/CH2=CHCH=CH2_FahrNayak(1994)_333K_160-240nm(5nm).txt",NaN,240.0,FahrNayak(1994),"Data selected at 5-nm intervals of the medium-resolution spectrum, from paper",160.0,"1,3-butadiene", https://doi.org/10.1016/0301-0104(94)00306-8,CH2=CHCH=CH2,333.0,"data/cross-sections/Alkenes,polyenes+radicals/Polyenes/CH2=CHCH=CH2/CH2=CHCH=CH2_FahrNayak(1994)_333K_160-240nm(5nm).csv"
"https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Alkenes,polyenes+radicals/Polyenes/CH2=CHCH=CH2_Hanf(2010)_298K_121.6,193nm.txt",NaN,193.0,Hanf(2010),Absorption cross sections at the Lyman-α and ArF excimer laser lines,121.6,"1,3-butadiene", https://doi.org/10.1063/1.3462951,CH2=CHCH=CH2,298.0,"data/cross-sections/Alkenes,polyenes+radicals/Polyenes/CH2=CHCH=CH2/CH2=CHCH=CH2_Hanf(2010)_298K_121.csv"
"https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Alkenes,polyenes+radicals/Polyenes/CH2=CHCH=CH2_JonesTaylor(1955)_298K_168-222nm.txt",NaN,222.0,JonesTaylor(1955),"Absorption measurements using a VUV monochromator, a windowless hydrogen discharge tube, and a photomultiplier (spectral band width 0.17 nm)",168.0,"1,3-butadiene", https://doi.org/10.1021/ac60098a015,CH2=CHCH=CH2,298.0,"data/cross-sections/Alkenes,polyenes+radicals/Polyenes/CH2=CHCH=CH2/CH2=CHCH=CH2_JonesTaylor(1955)_298K_168-222nm.csv"
