λ,σ
187.39,5.03e-20
187.69,4.88e-20
188.01,4.73e-20
188.29,4.59e-20
188.61,4.44e-20
188.91,4.32e-20
189.13,4.19e-20
189.35,4.11e-20
189.7,3.97e-20
190.0,3.84e-20
190.27,3.72e-20
190.65,3.6e-20
190.89,3.51e-20
191.32,3.39e-20
191.71,3.26e-20
192.18,3.11e-20
192.61,3.0e-20
193.08,2.89e-20
193.47,2.77e-20
193.92,2.68e-20
194.37,2.58e-20
194.86,2.48e-20
195.51,2.33e-20
195.96,2.24e-20
196.43,2.15e-20
196.92,2.05e-20
197.44,1.97e-20
197.97,1.88e-20
198.46,1.8e-20
198.93,1.71e-20
199.33,1.64e-20
199.73,1.57e-20
200.12,1.52e-20
200.65,1.45e-20
201.09,1.36e-20
201.56,1.32e-20
202.01,1.25e-20
202.68,1.15e-20
203.18,1.07e-20
203.55,1.02e-20
204.12,9.64e-21
204.64,8.81e-21
205.14,8.04e-21
205.68,7.41e-21
