λ,σ
261,1.4e-18
262,1.3e-18
263,1.2e-18
264,1.2e-18
265,1.2e-18
266,1.2e-18
267,1.2e-18
268,1.2e-18
269,1.2e-18
270,1.3e-18
271,1.3e-18
272,1.4e-18
273,1.3e-18
274,1.3e-18
275,1.2e-18
276,1.2e-18
277,1.2e-18
278,1.4e-18
279,1.4e-18
280,1.3e-18
281,1.2e-18
282,9.6e-19
283,8.1e-19
284,7.3e-19
285,7.0e-19
286,7.3e-19
287,8.6e-19
288,9.3e-19
289,7.6e-19
290,4.9e-19
291,2.8e-19
292,1.7e-19
293,1.1e-19
294,6.9e-20
295,4.6e-20
296,3.3e-20
297,2.3e-20
298,1.6e-20
299,1.1e-20
300,8.0e-21
301,5.6e-21
302,4.0e-21
303,2.9e-21
304,2.3e-21
305,1.8e-21
306,1.4e-21
307,7.0e-21
308,5.8e-21
309,4.7e-21
310,3.7e-21
