λ,σ
171,1.2e-19
172,1.08e-19
173,9.65e-20
174,8.59e-20
175,7.6e-20
176,6.7e-20
177,5.87e-20
178,5.13e-20
179,4.46e-20
180,3.86e-20
181,3.33e-20
182,2.86e-20
183,2.44e-20
184,2.08e-20
185,1.77e-20
186,1.5e-20
187,1.27e-20
188,1.07e-20
189,8.94e-21
190,7.49e-21
191,6.25e-21
192,5.21e-21
193,4.33e-21
194,3.59e-21
195,2.97e-21
196,2.46e-21
197,2.03e-21
198,1.67e-21
199,1.38e-21
200,1.13e-21
201,9.3e-22
202,7.63e-22
203,6.26e-22
204,5.13e-22
205,4.21e-22
206,3.45e-22
207,2.82e-22
208,2.31e-22
209,1.9e-22
210,1.55e-22
211,1.28e-22
212,1.05e-22
213,8.61e-23
214,7.08e-23
215,5.83e-23
216,4.81e-23
217,3.97e-23
218,3.28e-23
219,2.72e-23
220,2.26e-23
221,1.88e-23
222,1.57e-23
223,1.31e-23
224,1.1e-23
225,9.24e-24
226,7.79e-24
227,6.58e-24
228,5.58e-24
229,4.75e-24
230,4.06e-24
