λ,σ
182.65,1.99e-19
184.35,2.14e-19
186.05,2.73e-19
187.8,3.38e-19
189.6,4.15e-19
191.4,4.91e-19
193.25,5.76e-19
195.15,6.56e-19
197.05,7.3e-19
199.0,7.9e-19
201.0,7.99e-19
203.05,7.95e-19
205.15,7.81e-19
207.25,7.43e-19
209.4,6.82e-19
211.65,6.23e-19
213.9,5.59e-19
216.2,4.91e-19
218.6,4.2e-19
221.0,3.51e-19
223.45,2.86e-19
226.0,2.26e-19
228.6,1.73e-19
231.25,1.29e-19
233.95,9.27e-20
236.7,6.47e-20
239.55,4.37e-20
242.45,2.81e-20
245.4,1.75e-20
248.45,1.04e-20
251.6,6.12e-21
254.8,3.32e-21
258.05,1.79e-21
261.45,8.87e-22
264.95,4.3e-22
268.5,2.04e-22
272.15,9.33e-23
275.9,4.03e-23
279.75,1.69e-23
