λ,σ
182,1.98e-19
184,2.08e-19
186,2.71e-19
188,3.46e-19
190,4.39e-19
192,5.29e-19
194,6.2e-19
196,6.91e-19
198,7.6e-19
200,7.91e-19
202,7.97e-19
204,7.93e-19
206,7.67e-19
208,7.27e-19
210,6.66e-19
212,6.13e-19
214,5.56e-19
216,4.92e-19
218,4.34e-19
220,3.69e-19
222,3.16e-19
224,2.64e-19
226,2.18e-19
228,1.81e-19
230,1.47e-19
232,1.17e-19
234,9.13e-20
236,6.93e-20
238,5.2e-20
240,3.94e-20
242,2.89e-20
244,2.08e-20
246,1.5e-20
248,1.05e-20
250,7.37e-21
252,5.01e-21
254,3.48e-21
256,2.32e-21
258,1.52e-21
260,1.07e-21
262,6.78e-22
264,4.39e-22
266,2.82e-22
268,1.8e-22
270,1.14e-22
272,7.13e-23
274,4.44e-23
276,2.75e-23
278,1.7e-23
280,1.04e-23
