λ,σ,uncertainty
204.8,7.65e-19,2.9e-20
206.8,7.38e-19,2.9e-20
208.8,6.92e-19,1.5e-20
210.8,6.39e-19,1.1e-20
212.8,5.81e-19,1.0e-20
214.8,5.24e-19,8.4e-21
217.9,4.44e-19,7.6e-21
220.8,3.54e-19,7.6e-21
223.8,2.8e-19,5.7e-21
226.9,2.15e-19,5.7e-21
229.8,1.59e-19,3.8e-21
232.9,1.14e-19,3.1e-21
235.8,7.92e-20,2.7e-21
238.8,5.43e-20,1.1e-21
241.8,3.56e-20,7.8e-22
244.9,2.32e-20,5.7e-22
247.8,1.47e-20,3.8e-22
250.8,9.33e-21,3.8e-22
253.8,5.62e-21,2.7e-22
256.7,3.37e-21,1.9e-22
259.8,1.97e-21,1.9e-22
