λ,σ
208.043,1.22e-18
208.055,1.6e-18
208.066,1.99e-18
208.067,1.99e-18
208.08,2.42e-18
208.094,2.8e-18
208.099,3.13e-18
208.133,3.47e-18
208.142,3.92e-18
208.154,4.83e-18
208.155,4.81e-18
208.156,5.35e-18
208.174,5.82e-18
208.188,6.27e-18
208.21,6.99e-18
208.212,7.0e-18
208.271,7.22e-18
208.302,7.46e-18
208.337,7.71e-18
208.378,7.9e-18
208.429,8.01e-18
208.491,8.05e-18
208.555,7.99e-18
208.605,7.83e-18
208.646,7.65e-18
208.687,7.48e-18
208.718,7.32e-18
208.758,7.17e-18
208.805,6.97e-18
208.826,6.79e-18
208.844,6.55e-18
208.875,6.38e-18
208.878,6.16e-18
208.911,5.87e-18
208.913,5.67e-18
208.925,5.5e-18
208.961,5.31e-18
208.995,4.91e-18
209.022,4.74e-18
209.067,4.59e-18
209.113,4.43e-18
209.154,4.25e-18
209.195,4.01e-18
209.232,3.8e-18
209.273,3.58e-18
209.306,3.29e-18
209.352,3.05e-18
209.385,2.76e-18
209.412,2.55e-18
209.443,2.37e-18
209.475,2.15e-18
209.503,1.87e-18
209.531,1.59e-18
209.557,1.42e-18
209.607,1.27e-18
209.658,1.07e-18
209.704,8.57e-19
209.71,1.13e-18
209.716,1.41e-18
209.72,1.87e-18
209.742,2.4e-18
209.743,3.04e-18
209.753,3.59e-18
209.762,4.14e-18
209.78,4.61e-18
209.79,4.96e-18
209.796,5.22e-18
209.812,5.43e-18
209.828,5.66e-18
209.841,5.79e-18
209.888,5.86e-18
209.978,5.62e-18
209.999,5.85e-18
210.004,6.22e-18
210.009,6.56e-18
210.019,6.89e-18
210.05,7.09e-18
210.111,7.27e-18
210.137,7.42e-18
210.222,7.22e-18
210.278,6.98e-18
210.339,6.72e-18
210.383,6.37e-18
210.424,6.15e-18
210.456,5.89e-18
210.499,5.59e-18
210.537,5.25e-18
210.591,4.85e-18
210.612,4.65e-18
210.648,4.48e-18
210.734,4.54e-18
210.793,4.47e-18
210.848,4.3e-18
210.894,4.13e-18
210.95,3.92e-18
210.967,3.67e-18
211.006,3.32e-18
211.039,2.99e-18
211.072,2.66e-18
211.105,2.36e-18
211.128,2.08e-18
211.166,1.76e-18
211.212,1.55e-18
211.239,1.32e-18
211.256,1.16e-18
211.292,1.02e-18
211.327,9.07e-19
211.396,7.63e-19
211.432,9.64e-19
211.448,1.2e-18
211.464,1.46e-18
211.47,1.73e-18
211.485,2.04e-18
211.504,2.42e-18
211.511,2.97e-18
211.518,3.54e-18
211.525,4.45e-18
211.527,5.03e-18
211.548,5.31e-18
211.562,5.65e-18
211.589,5.82e-18
211.64,6.0e-18
211.651,6.27e-18
211.672,6.48e-18
211.743,6.6e-18
211.802,6.5e-18
211.842,6.33e-18
211.859,6.18e-18
211.904,6.04e-18
211.922,5.81e-18
211.987,5.63e-18
212.005,5.36e-18
212.032,5.13e-18
212.092,4.96e-18
212.129,4.69e-18
212.151,4.46e-18
212.193,4.21e-18
212.206,4.0e-18
212.232,3.85e-18
212.321,4.01e-18
212.392,4.09e-18
212.447,3.99e-18
212.487,3.89e-18
212.533,3.69e-18
212.575,3.37e-18
212.608,3.12e-18
212.649,2.89e-18
212.672,2.64e-18
212.7,2.31e-18
212.746,2.1e-18
212.819,2.05e-18
212.859,1.94e-18
212.9,1.79e-18
212.946,1.57e-18
212.972,1.44e-18
212.993,1.33e-18
213.009,1.17e-18
213.049,1.07e-18
213.079,9.58e-19
213.139,7.96e-19
213.161,9.87e-19
213.187,1.22e-18
213.192,1.5e-18
213.213,1.78e-18
213.234,2.02e-18
213.259,2.28e-18
213.287,2.7e-18
213.296,3.13e-18
213.316,3.48e-18
213.335,3.81e-18
213.349,4.22e-18
213.364,4.52e-18
213.419,4.76e-18
213.475,4.93e-18
213.515,5.16e-18
213.551,5.35e-18
213.626,5.47e-18
213.696,5.31e-18
213.732,5.1e-18
213.75,4.88e-18
213.763,4.63e-18
213.797,4.23e-18
213.811,3.91e-18
213.825,3.58e-18
213.847,3.34e-18
213.864,3.17e-18
213.891,2.92e-18
213.941,3.21e-18
214.025,3.38e-18
214.109,3.21e-18
214.155,3.02e-18
214.196,2.81e-18
214.229,2.56e-18
214.275,2.33e-18
214.331,2.08e-18
214.368,1.88e-18
214.419,1.66e-18
214.464,1.51e-18
214.524,1.36e-18
214.578,1.26e-18
214.666,1.18e-18
214.739,1.09e-18
214.798,9.95e-19
214.868,8.61e-19
214.975,7.45e-19
214.991,1.02e-18
215.006,1.29e-18
215.015,1.83e-18
215.023,2.38e-18
215.032,2.92e-18
215.04,3.46e-18
215.054,3.9e-18
215.06,4.39e-18
215.083,4.62e-18
215.095,4.74e-18
215.157,4.8e-18
215.226,4.71e-18
215.252,4.54e-18
215.289,4.3e-18
215.341,4.0e-18
215.388,3.72e-18
215.43,3.49e-18
215.457,3.24e-18
215.503,3.03e-18
215.54,2.83e-18
215.6,2.66e-18
215.645,2.55e-18
215.732,2.49e-18
215.791,2.39e-18
215.841,2.25e-18
215.906,2.06e-18
215.957,1.84e-18
215.998,1.7e-18
216.043,1.53e-18
216.081,1.27e-18
216.116,1.11e-18
216.166,9.88e-19
216.213,1.11e-18
216.26,1.18e-18
216.321,1.28e-18
216.404,1.25e-18
216.463,1.15e-18
216.532,1.03e-18
216.586,9.07e-19
216.66,8.0e-19
216.701,9.97e-19
216.722,1.25e-18
216.746,1.57e-18
216.761,1.89e-18
216.777,2.19e-18
216.787,2.5e-18
216.811,2.83e-18
216.835,3.2e-18
216.852,3.37e-18
216.884,3.54e-18
216.92,3.68e-18
216.948,3.82e-18
217.004,3.91e-18
217.078,3.82e-18
217.152,3.66e-18
217.198,3.49e-18
217.234,3.29e-18
217.285,3.09e-18
217.322,2.85e-18
217.349,2.62e-18
217.395,2.42e-18
217.436,2.21e-18
217.458,1.98e-18
217.48,1.78e-18
