λ,σ
406.3,1.95e-20
414.4,1.48e-20
417.8,1.3e-20
422.7,1.11e-20
427.5,9.25e-21
432.6,8.03e-21
437.8,6.88e-21
441.5,6.16e-21
448.0,5.28e-21
453.9,4.32e-21
458.7,3.63e-21
465.1,2.91e-21
472.2,2.26e-21
476.7,1.91e-21
481.1,1.61e-21
486.5,1.3e-21
491.9,1.07e-21
495.8,9.18e-22
501.7,7.26e-22
510.6,5.35e-22
522.0,3.44e-22
535.3,1.15e-22
543.2,7.65e-23
