λ,σ
153.84,6.37e-17
155.39,6.73e-17
156.44,6.92e-17
157.42,7.09e-17
158.6,7.31e-17
159.74,7.58e-17
160.95,7.7e-17
162.08,7.87e-17
163.04,7.93e-17
164.2,7.96e-17
165.33,7.99e-17
166.38,7.95e-17
167.49,7.94e-17
168.66,7.97e-17
169.91,8.07e-17
171.06,8.2e-17
172.34,8.39e-17
173.53,8.59e-17
174.79,8.85e-17
175.9,9.08e-17
177.19,9.34e-17
178.45,9.57e-17
179.67,9.63e-17
180.84,9.66e-17
182.16,9.52e-17
183.13,9.32e-17
183.14,9.32e-17
184.24,8.98e-17
185.36,8.55e-17
186.5,7.98e-17
187.14,7.61e-17
188.23,7.2e-17
189.47,6.7e-17
190.92,6.36e-17
192.52,6.22e-17
194.15,6.32e-17
195.72,6.61e-17
197.33,6.81e-17
198.89,6.94e-17
200.12,6.87e-17
201.14,6.67e-17
202.26,6.23e-17
203.47,5.63e-17
204.69,5.02e-17
205.78,4.32e-17
206.79,3.78e-17
207.9,3.21e-17
209.25,2.71e-17
209.9,2.34e-17
211.44,2.0e-17
213.33,1.7e-17
215.24,1.69e-17
217.01,1.79e-17
219.07,2.05e-17
220.99,2.35e-17
222.95,2.68e-17
224.75,3.04e-17
226.4,3.47e-17
227.88,3.8e-17
229.48,4.16e-17
231.39,4.63e-17
233.43,5.06e-17
235.4,5.45e-17
237.52,5.91e-17
239.67,6.24e-17
242.08,6.34e-17
244.44,6.27e-17
246.85,6.23e-17
249.4,6.56e-17
251.89,6.89e-17
254.08,7.25e-17
256.32,7.41e-17
258.96,7.41e-17
259.83,7.17e-17
261.58,6.5e-17
263.23,5.8e-17
264.9,5.1e-17
266.73,4.43e-17
267.78,3.99e-17
269.24,3.56e-17
270.57,3.19e-17
272.87,2.62e-17
275.49,2.08e-17
278.42,1.68e-17
281.57,1.31e-17
284.78,1.0e-17
286.41,8.33e-18
290.03,7.28e-18
293.57,8.57e-18
297.36,1.05e-17
301.24,1.18e-17
305.07,1.24e-17
309.18,1.14e-17
313.22,8.99e-18
