T,author_year,download_url,comments,formula,name,citation,fname
296.0,Langer(1995),https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Ethers+alkyl%20radicals/Linear%20and%20branched%20ethers/CH3OCH2_Langer(1995)_296K_220-350nm.txt,Pulse radiolysis (SF,CH3OCH2,methoxymethyl radical,"

  S. Langer, E. Ljungstrøm, T. Ellermann, O.J. Nielsen, and J. Sehested, ""UV absorption spectrum of CH",data/cross-sections/Ethers+alkyl radicals/Linear and branched ethers/CH3OCH2/CH3OCH2_Langer(1995)_296K_220-350nm.csv
295.0,Maricq(1999),https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Ethers+alkyl%20radicals/Linear%20and%20branched%20ethers/CH3OCH2_Maricq(1999)_295K_190-341nm.txt,Absorption cross sections at 0.5-nm intervals have been obtained by personal communication from M.Matti Maricq (April 1999),CH3OCH2,methoxymethyl radical,"

  M.M. Maricq, personal communication (1999) to Max-Planck-Institut für Chemie, Mainz


",data/cross-sections/Ethers+alkyl radicals/Linear and branched ethers/CH3OCH2/CH3OCH2_Maricq(1999)_295K_190-341nm.csv
