λ,σ
172,5.919e-18
174,4.665e-18
176,3.504e-18
178,2.567e-18
180,1.877e-18
182,1.401e-18
184,1.093e-18
186,9.12e-19
188,8.32e-19
190,9.02e-19
192,9.94e-19
194,1.076e-18
196,1.145e-18
198,1.197e-18
200,1.232e-18
202,1.247e-18
204,1.244e-18
206,1.223e-18
208,1.186e-18
210,1.134e-18
212,1.07e-18
214,9.98e-19
216,9.19e-19
218,8.37e-19
220,7.53e-19
222,6.71e-19
224,5.92e-19
226,5.16e-19
228,4.47e-19
230,3.83e-19
232,3.25e-19
234,2.74e-19
236,2.29e-19
238,1.9e-19
240,1.56e-19
242,1.28e-19
244,1.03e-19
246,8.34e-20
248,6.68e-20
250,5.31e-20
252,4.2e-20
254,3.3e-20
256,2.58e-20
258,2.01e-20
260,1.55e-20
262,1.19e-20
264,9.12e-21
266,6.94e-21
268,5.26e-21
270,3.96e-21
272,2.97e-21
274,2.21e-21
276,1.64e-21
278,1.21e-21
280,8.92e-22
282,6.52e-22
284,4.75e-22
286,3.44e-22
288,2.47e-22
290,1.77e-22
