λ,σ,uncertainty
wavel.,cross sect.,error limit
-----------------------------------,-----------------------------------,
338.2,1.20e-19,0.52e-19
350.3,1.39e-19,0.52e-19
363.9,1.26e-19,0.52e-19
,,
