λ,σ
120.89,9.97e-18
122.19,1.08e-17
123.46,1.16e-17
124.82,1.17e-17
125.38,1.19e-17
126.14,1.14e-17
127.48,1.02e-17
128.98,9.34e-18
130.59,8.87e-18
132.25,9.16e-18
133.87,8.41e-18
135.53,7.94e-18
137.16,7.38e-18
138.91,6.91e-18
139.92,7.01e-18
140.78,6.73e-18
141.89,6.26e-18
142.7,6.54e-18
144.36,7.77e-18
145.8,9.46e-18
146.94,1.14e-17
148.87,1.23e-17
149.95,1.44e-17
151.06,1.64e-17
152.83,1.78e-17
153.58,1.82e-17
153.88,1.99e-17
154.57,2.22e-17
154.96,2.32e-17
155.94,2.41e-17
157.43,2.58e-17
158.75,2.79e-17
159.68,3.01e-17
160.53,3.25e-17
161.49,3.56e-17
161.84,3.86e-17
162.4,4.14e-17
162.86,4.47e-17
163.1,4.69e-17
