λ,σ,uncertainty
180,9.0e-20,6.0e-21
185,3.33e-20,1.0e-21
190,1.19e-20,1.5e-22
195,3.98e-21,1.5e-22
200,1.37e-21,2.0e-23
205,4.5e-22,1.5e-23
210,1.59e-22,3.0e-24
215,6.3e-23,2.0e-24
220,3.0e-23,3.0e-24
225,1.55e-23,6.0e-25
230,8.4e-24,4.0e-25
235,4.9e-24,4.0e-25
240,3.1e-24,4.0e-25
245,1.7e-24,3.0e-25
250,1.1e-24,6.0e-25
