λ,σ
421,6.92e-21
422,6.73e-21
423,6.54e-21
424,6.36e-21
425,6.18e-21
426,6.01e-21
427,5.85e-21
428,5.68e-21
429,5.53e-21
430,5.37e-21
431,5.22e-21
432,5.08e-21
433,4.94e-21
434,4.8e-21
435,4.67e-21
436,4.54e-21
437,4.41e-21
438,4.29e-21
439,4.17e-21
440,4.06e-21
441,3.94e-21
442,3.83e-21
443,3.73e-21
444,3.63e-21
445,3.52e-21
446,3.43e-21
447,3.33e-21
448,3.24e-21
449,3.15e-21
450,3.06e-21
451,2.98e-21
452,2.89e-21
453,2.81e-21
454,2.74e-21
455,2.66e-21
456,2.59e-21
457,2.52e-21
458,2.45e-21
459,2.38e-21
460,2.31e-21
461,2.25e-21
462,2.19e-21
463,2.13e-21
464,2.07e-21
465,2.01e-21
466,1.95e-21
467,1.9e-21
468,1.85e-21
469,1.8e-21
470,1.75e-21
471,1.7e-21
472,1.65e-21
473,1.61e-21
474,1.56e-21
475,1.52e-21
476,1.47e-21
477,1.43e-21
478,1.39e-21
479,1.36e-21
480,1.32e-21
481,1.28e-21
482,1.25e-21
483,1.21e-21
484,1.18e-21
485,1.15e-21
486,1.11e-21
487,1.08e-21
488,1.05e-21
489,1.02e-21
490,9.95e-22
491,9.68e-22
492,9.41e-22
493,9.15e-22
494,8.89e-22
495,8.65e-22
496,8.41e-22
497,8.18e-22
498,7.95e-22
499,7.73e-22
500,7.51e-22
501,7.31e-22
502,7.1e-22
503,6.91e-22
504,6.72e-22
505,6.53e-22
506,6.35e-22
507,6.17e-22
508,6.0e-22
509,5.84e-22
510,5.67e-22
511,5.52e-22
512,5.36e-22
513,5.21e-22
514,5.07e-22
515,4.93e-22
516,4.79e-22
517,4.66e-22
518,4.53e-22
519,4.41e-22
520,4.28e-22
521,4.16e-22
522,4.05e-22
523,3.94e-22
524,3.83e-22
525,3.72e-22
526,3.62e-22
527,3.52e-22
528,3.42e-22
529,3.33e-22
530,3.23e-22
531,3.14e-22
532,3.06e-22
533,2.97e-22
534,2.89e-22
535,2.81e-22
536,2.73e-22
537,2.66e-22
538,2.58e-22
539,2.51e-22
540,2.44e-22
541,2.37e-22
542,2.31e-22
543,2.24e-22
544,2.18e-22
545,2.12e-22
546,2.06e-22
547,2.01e-22
548,1.95e-22
549,1.9e-22
550,1.84e-22
