λ,σ,uncertainty
246.0,7.55e-18,3.0e-20
246.5,7.51e-18,3.01e-20
247.0,7.47e-18,3.02e-20
247.5,7.42e-18,3.03e-20
248.0,7.36e-18,3.03e-20
248.5,7.29e-18,3.02e-20
249.0,7.21e-18,3.02e-20
249.5,7.12e-18,3.01e-20
250.0,7.02e-18,3.0e-20
250.5,6.93e-18,2.99e-20
251.0,6.82e-18,2.98e-20
251.5,6.7e-18,2.96e-20
252.0,6.58e-18,2.96e-20
252.5,6.46e-18,2.94e-20
253.0,6.33e-18,2.92e-20
253.5,6.2e-18,2.91e-20
254.0,6.06e-18,2.89e-20
254.5,5.92e-18,2.87e-20
255.0,5.79e-18,2.86e-20
255.5,5.65e-18,2.85e-20
256.0,5.52e-18,2.83e-20
256.5,5.38e-18,2.81e-20
257.0,5.25e-18,2.81e-20
257.5,5.11e-18,2.8e-20
258.0,4.98e-18,2.8e-20
258.5,4.85e-18,2.79e-20
259.0,4.73e-18,2.79e-20
259.5,4.6e-18,2.78e-20
260.0,4.48e-18,2.79e-20
260.5,4.35e-18,2.78e-20
261.0,4.24e-18,2.79e-20
261.5,4.13e-18,2.79e-20
262.0,4.02e-18,2.8e-20
262.5,3.91e-18,2.81e-20
263.0,3.81e-18,2.81e-20
263.5,3.71e-18,2.83e-20
264.0,3.62e-18,2.83e-20
264.5,3.52e-18,2.84e-20
265.0,3.43e-18,2.88e-20
265.5,3.35e-18,2.88e-20
266.0,3.27e-18,2.91e-20
266.5,3.19e-18,2.93e-20
267.0,3.12e-18,2.94e-20
267.5,3.04e-18,2.97e-20
268.0,2.96e-18,3.0e-20
268.5,2.9e-18,3.02e-20
269.0,2.83e-18,3.04e-20
269.5,2.77e-18,3.07e-20
270.0,2.7e-18,3.1e-20
270.5,2.65e-18,3.13e-20
271.0,2.58e-18,3.15e-20
271.5,2.53e-18,3.18e-20
272.0,2.48e-18,3.22e-20
272.5,2.42e-18,3.24e-20
273.0,2.37e-18,3.27e-20
273.5,2.32e-18,3.31e-20
274.0,2.27e-18,3.33e-20
274.5,2.22e-18,3.36e-20
275.0,2.17e-18,3.39e-20
275.5,2.12e-18,3.43e-20
276.0,2.08e-18,3.46e-20
276.5,2.03e-18,3.49e-20
277.0,1.99e-18,3.51e-20
277.5,1.95e-18,3.56e-20
278.0,1.91e-18,3.59e-20
278.5,1.86e-18,3.62e-20
279.0,1.82e-18,3.65e-20
279.5,1.78e-18,3.67e-20
280.0,1.75e-18,3.69e-20
280.5,1.71e-18,3.73e-20
281.0,1.67e-18,3.77e-20
281.5,1.63e-18,3.8e-20
282.0,1.59e-18,3.82e-20
282.5,1.56e-18,3.85e-20
283.0,1.52e-18,3.87e-20
283.5,1.48e-18,3.9e-20
284.0,1.45e-18,3.91e-20
284.5,1.42e-18,3.93e-20
285.0,1.38e-18,3.96e-20
285.5,1.35e-18,3.97e-20
286.0,1.32e-18,3.99e-20
286.5,1.29e-18,4.01e-20
287.0,1.25e-18,4.02e-20
287.5,1.22e-18,4.04e-20
288.0,1.19e-18,4.04e-20
288.5,1.17e-18,4.05e-20
289.0,1.14e-18,4.07e-20
289.5,1.1e-18,4.08e-20
290.0,1.09e-18,4.08e-20
290.5,1.05e-18,4.1e-20
291.0,1.03e-18,4.11e-20
291.5,1.0e-18,4.12e-20
292.0,9.76e-19,4.14e-20
292.5,9.5e-19,4.14e-20
293.0,9.29e-19,4.16e-20
293.5,9.04e-19,4.18e-20
294.0,8.81e-19,4.18e-20
294.5,8.59e-19,4.2e-20
295.0,8.37e-19,4.22e-20
295.5,8.14e-19,4.23e-20
296.0,7.95e-19,4.24e-20
296.5,7.77e-19,4.25e-20
297.0,7.55e-19,4.27e-20
297.5,7.34e-19,4.27e-20
298.0,7.18e-19,4.29e-20
298.5,7.02e-19,4.29e-20
299.0,6.81e-19,4.3e-20
299.5,6.65e-19,4.32e-20
300.0,6.5e-19,4.32e-20
300.5,6.32e-19,4.33e-20
301.0,6.15e-19,4.34e-20
301.5,5.97e-19,4.34e-20
302.0,5.88e-19,4.36e-20
302.5,5.7e-19,4.37e-20
303.0,5.58e-19,4.39e-20
303.5,5.42e-19,4.38e-20
304.0,5.31e-19,4.39e-20
304.5,5.16e-19,4.4e-20
305.0,5.06e-19,4.42e-20
305.5,4.86e-19,4.41e-20
306.0,4.77e-19,4.43e-20
306.5,4.66e-19,4.43e-20
307.0,4.55e-19,4.45e-20
307.5,4.45e-19,4.45e-20
308.0,4.31e-19,4.46e-20
308.5,4.23e-19,4.47e-20
309.0,4.13e-19,4.48e-20
309.5,4.03e-19,4.48e-20
310.0,3.92e-19,4.49e-20
310.5,3.8e-19,4.49e-20
311.0,3.71e-19,4.5e-20
311.5,3.6e-19,4.5e-20
312.0,3.53e-19,4.5e-20
312.5,3.46e-19,4.51e-20
313.0,3.36e-19,4.51e-20
313.5,3.3e-19,4.51e-20
314.0,3.2e-19,4.51e-20
314.5,3.18e-19,4.51e-20
315.0,3.05e-19,4.51e-20
315.5,3.01e-19,4.51e-20
316.0,2.88e-19,4.5e-20
316.5,2.84e-19,4.5e-20
317.0,2.74e-19,4.49e-20
317.5,2.73e-19,4.49e-20
318.0,2.6e-19,4.48e-20
318.5,2.62e-19,4.48e-20
319.0,2.52e-19,4.46e-20
319.5,2.44e-19,4.45e-20
320.0,2.38e-19,4.44e-20
320.5,2.29e-19,4.45e-20
321.0,2.27e-19,4.44e-20
321.5,2.2e-19,4.41e-20
322.0,2.2e-19,4.42e-20
322.5,2.09e-19,4.4e-20
323.0,2.07e-19,4.39e-20
323.5,2.02e-19,4.38e-20
324.0,1.96e-19,4.37e-20
324.5,1.94e-19,4.36e-20
325.0,1.84e-19,4.34e-20
325.5,1.83e-19,4.34e-20
326.0,1.86e-19,4.32e-20
326.5,1.79e-19,4.31e-20
327.0,1.73e-19,4.31e-20
327.5,1.69e-19,4.29e-20
328.0,1.65e-19,4.27e-20
328.5,1.63e-19,4.26e-20
329.0,1.54e-19,4.24e-20
329.5,1.55e-19,4.23e-20
330.0,1.48e-19,4.22e-20
330.5,1.48e-19,4.2e-20
331.0,1.45e-19,4.18e-20
331.5,1.36e-19,4.16e-20
332.0,1.37e-19,4.16e-20
332.5,1.35e-19,4.14e-20
333.0,1.39e-19,4.13e-20
333.5,1.37e-19,4.1e-20
334.0,1.27e-19,4.07e-20
334.5,1.21e-19,4.06e-20
335.0,1.25e-19,4.06e-20
335.5,1.21e-19,4.03e-20
336.0,1.15e-19,4.01e-20
336.5,1.2e-19,4.0e-20
337.0,1.14e-19,3.96e-20
337.5,1.1e-19,3.96e-20
338.0,1.09e-19,3.94e-20
338.5,1.09e-19,3.91e-20
339.0,1.08e-19,3.89e-20
339.5,1.0e-19,3.86e-20
340.0,9.98e-20,3.85e-20
340.5,1.0e-19,3.83e-20
341.0,1.01e-19,3.81e-20
341.5,9.42e-20,3.79e-20
342.0,9.58e-20,3.77e-20
342.5,9.74e-20,3.76e-20
343.0,9.29e-20,3.74e-20
343.5,8.94e-20,3.71e-20
344.0,9.05e-20,3.7e-20
344.5,9.46e-20,3.67e-20
345.0,9.12e-20,3.65e-20
345.5,8.67e-20,3.64e-20
346.0,8.94e-20,3.63e-20
346.5,8.21e-20,3.6e-20
