λ,σ
82.7,4.62e-17
82.8,4.56e-17
82.86,4.5e-17
82.91,4.46e-17
82.97,4.44e-17
83.03,4.41e-17
83.1,4.39e-17
83.2,4.37e-17
83.26,4.35e-17
83.29,4.32e-17
83.33,4.3e-17
83.38,4.29e-17
83.49,4.28e-17
83.6,4.26e-17
83.73,4.25e-17
83.83,4.21e-17
83.86,4.22e-17
84.03,4.17e-17
84.19,4.17e-17
84.27,4.19e-17
84.37,4.16e-17
84.47,4.14e-17
84.63,4.17e-17
84.74,4.15e-17
84.75,4.15e-17
84.81,4.12e-17
84.94,4.14e-17
84.97,4.17e-17
85.05,4.19e-17
85.16,4.22e-17
85.24,4.21e-17
85.32,4.19e-17
85.43,4.2e-17
85.46,4.24e-17
85.49,4.29e-17
85.58,4.33e-17
85.73,4.31e-17
85.79,4.37e-17
85.85,4.41e-17
85.96,4.43e-17
86.01,4.39e-17
86.15,4.38e-17
86.21,4.35e-17
86.3,4.39e-17
86.36,4.42e-17
86.45,4.41e-17
86.6,4.37e-17
86.69,4.43e-17
86.82,4.42e-17
86.89,4.46e-17
87.02,4.42e-17
87.09,4.49e-17
87.14,4.55e-17
87.22,4.56e-17
87.34,4.62e-17
87.4,4.6e-17
87.56,4.58e-17
87.61,4.56e-17
87.73,4.62e-17
87.77,4.7e-17
87.84,4.75e-17
87.96,4.7e-17
87.98,4.66e-17
88.09,4.64e-17
88.19,4.66e-17
88.24,4.69e-17
88.29,4.72e-17
88.35,4.76e-17
88.47,4.71e-17
88.5,4.65e-17
88.59,4.61e-17
88.66,4.67e-17
88.69,4.71e-17
88.71,4.75e-17
88.81,4.79e-17
88.88,4.74e-17
88.97,4.64e-17
89.03,4.6e-17
89.17,4.61e-17
89.29,4.66e-17
89.38,4.63e-17
89.49,4.6e-17
89.59,4.6e-17
89.71,4.56e-17
89.77,4.6e-17
89.89,4.64e-17
89.97,4.6e-17
90.11,4.55e-17
90.26,4.52e-17
90.39,4.55e-17
90.48,4.55e-17
90.59,4.58e-17
90.75,4.54e-17
90.85,4.49e-17
90.99,4.54e-17
91.16,4.52e-17
91.27,4.58e-17
91.35,4.57e-17
91.39,4.61e-17
91.44,4.65e-17
91.52,4.69e-17
91.57,4.65e-17
91.6,4.61e-17
91.69,4.57e-17
91.78,4.61e-17
91.85,4.64e-17
91.99,4.68e-17
92.11,4.71e-17
92.16,4.75e-17
92.2,4.8e-17
92.29,4.76e-17
92.32,4.73e-17
92.48,4.77e-17
92.59,4.74e-17
92.72,4.73e-17
92.82,4.71e-17
92.97,4.72e-17
93.01,4.78e-17
93.09,4.83e-17
93.17,4.79e-17
93.22,4.75e-17
93.26,4.8e-17
93.33,4.87e-17
93.41,4.78e-17
93.49,4.67e-17
93.53,4.55e-17
93.6,4.48e-17
93.68,4.42e-17
93.78,4.35e-17
93.9,4.29e-17
94.01,4.33e-17
94.08,4.38e-17
94.14,4.29e-17
94.18,4.21e-17
94.25,4.13e-17
94.39,4.08e-17
94.48,4.04e-17
94.57,3.96e-17
94.64,3.9e-17
94.72,3.84e-17
94.8,3.78e-17
94.98,3.75e-17
95.08,3.71e-17
95.2,3.67e-17
95.24,3.64e-17
95.29,3.6e-17
95.39,3.56e-17
95.52,3.55e-17
95.66,3.5e-17
95.78,3.51e-17
95.93,3.46e-17
95.99,3.5e-17
96.06,3.55e-17
96.13,3.52e-17
96.28,3.58e-17
96.33,3.53e-17
96.36,3.48e-17
96.4,3.42e-17
96.53,3.36e-17
96.71,3.5e-17
96.73,3.48e-17
96.78,3.57e-17
96.78,3.62e-17
96.85,3.68e-17
96.92,3.61e-17
96.95,3.55e-17
96.99,3.48e-17
97.07,3.42e-17
97.18,3.45e-17
97.31,3.46e-17
97.34,3.49e-17
97.37,3.52e-17
97.41,3.59e-17
97.45,3.65e-17
97.5,3.71e-17
97.58,3.67e-17
97.71,3.62e-17
97.84,3.63e-17
97.99,3.65e-17
98.05,3.69e-17
98.08,3.73e-17
98.11,3.78e-17
98.18,3.81e-17
98.3,3.79e-17
98.57,3.79e-17
98.67,3.82e-17
98.7,3.84e-17
98.89,3.85e-17
98.93,3.87e-17
98.97,3.89e-17
99.03,3.91e-17
99.08,3.95e-17
99.26,3.91e-17
99.33,3.88e-17
99.47,3.85e-17
99.57,3.82e-17
99.7,3.8e-17
99.9,3.81e-17
100.06,3.81e-17
100.12,3.79e-17
100.15,3.75e-17
100.2,3.7e-17
100.23,3.64e-17
100.28,3.56e-17
100.36,3.51e-17
100.43,3.47e-17
100.5,3.44e-17
100.66,3.44e-17
100.68,3.46e-17
100.76,3.49e-17
100.9,3.51e-17
100.99,3.45e-17
101.04,3.38e-17
101.12,3.31e-17
101.21,3.25e-17
101.3,3.19e-17
101.35,3.15e-17
101.51,3.15e-17
101.61,3.13e-17
101.74,3.2e-17
101.87,3.24e-17
101.98,3.23e-17
102.08,3.28e-17
102.17,3.32e-17
102.25,3.31e-17
102.34,3.35e-17
102.43,3.38e-17
102.52,3.38e-17
102.68,3.43e-17
102.9,3.5e-17
103.1,3.57e-17
103.21,3.66e-17
103.38,3.73e-17
103.46,3.8e-17
103.58,3.86e-17
103.68,3.95e-17
103.79,4.03e-17
103.95,4.09e-17
104.0,4.18e-17
104.11,4.29e-17
104.24,4.4e-17
104.4,4.49e-17
104.44,4.58e-17
104.54,4.65e-17
104.68,4.76e-17
104.77,4.87e-17
104.83,4.97e-17
104.98,5.06e-17
