λ,σ
135.42,1.78e-17
135.73,1.84e-17
135.99,1.97e-17
136.24,2.16e-17
136.5,2.32e-17
136.75,2.15e-17
137.07,2.08e-17
137.4,2.18e-17
137.66,2.34e-17
137.89,2.53e-17
138.11,2.82e-17
138.28,3.05e-17
138.35,3.18e-17
138.49,2.97e-17
138.57,2.83e-17
138.84,2.66e-17
139.11,2.86e-17
139.45,2.96e-17
139.83,3.02e-17
140.2,3.02e-17
140.55,3.05e-17
140.86,3.18e-17
141.2,3.32e-17
141.53,3.38e-17
141.82,3.57e-17
142.18,3.64e-17
142.49,3.46e-17
142.77,3.58e-17
143.0,3.88e-17
143.15,3.64e-17
143.26,3.47e-17
143.4,3.53e-17
143.46,3.63e-17
143.71,3.68e-17
143.96,3.66e-17
144.25,3.48e-17
144.58,3.38e-17
144.7,3.48e-17
144.84,3.58e-17
144.98,3.48e-17
145.21,3.55e-17
145.45,3.52e-17
145.52,3.43e-17
145.69,3.73e-17
145.72,3.73e-17
145.79,4.1e-17
145.99,3.73e-17
146.11,3.38e-17
146.16,3.23e-17
146.31,3.05e-17
146.56,3.24e-17
146.66,3.14e-17
146.86,3.17e-17
147.07,3.25e-17
147.37,3.17e-17
147.65,3.39e-17
147.89,3.67e-17
148.2,3.86e-17
148.31,3.77e-17
148.44,3.41e-17
148.54,3.23e-17
148.62,3.31e-17
148.76,3.93e-17
148.84,4.45e-17
148.88,4.27e-17
149.09,3.72e-17
149.29,3.17e-17
149.41,3.3e-17
149.57,3.62e-17
149.66,3.87e-17
149.92,3.97e-17
150.25,4.04e-17
150.55,4.23e-17
150.86,4.19e-17
151.21,4.08e-17
151.5,4.03e-17
151.67,3.68e-17
151.93,3.89e-17
152.1,4.27e-17
152.18,4.51e-17
152.3,4.71e-17
152.43,4.55e-17
152.75,4.65e-17
152.89,5.03e-17
153.05,5.32e-17
153.18,5.04e-17
153.31,4.76e-17
153.57,4.62e-17
153.84,4.8e-17
154.1,4.5e-17
154.35,4.86e-17
154.56,5.26e-17
154.69,5.73e-17
154.75,6.23e-17
154.87,5.68e-17
154.98,5.37e-17
155.23,4.95e-17
155.56,5.06e-17
155.88,5.08e-17
156.14,5.36e-17
156.34,5.84e-17
156.67,5.76e-17
157.01,6.01e-17
157.33,6.29e-17
157.69,6.45e-17
158.02,6.21e-17
158.26,5.77e-17
158.57,5.41e-17
158.82,5.43e-17
159.01,5.99e-17
159.21,6.6e-17
159.32,6.06e-17
159.43,5.79e-17
159.53,5.98e-17
159.81,6.35e-17
160.09,6.01e-17
160.4,5.68e-17
160.6,5.68e-17
160.77,5.75e-17
161.05,5.68e-17
161.18,5.3e-17
161.36,4.83e-17
161.58,4.47e-17
161.91,4.36e-17
162.19,4.39e-17
162.26,4.19e-17
162.47,3.83e-17
162.65,3.5e-17
162.85,3.19e-17
163.07,2.93e-17
163.27,2.69e-17
163.49,2.47e-17
163.59,2.37e-17
163.73,2.15e-17
163.77,2.05e-17
163.94,1.87e-17
164.24,1.96e-17
164.55,1.95e-17
164.75,2.15e-17
164.92,2.44e-17
165.12,2.22e-17
165.15,2.12e-17
165.28,1.92e-17
165.42,1.73e-17
165.73,1.41e-17
165.91,1.29e-17
166.07,1.2e-17
166.3,1.1e-17
166.64,1.11e-17
166.91,1.18e-17
167.12,1.29e-17
167.37,1.44e-17
167.51,1.59e-17
167.71,1.83e-17
167.83,2.12e-17
167.97,2.25e-17
168.06,1.94e-17
168.13,1.62e-17
168.21,1.37e-17
168.33,1.13e-17
168.44,9.24e-18
168.61,8.07e-18
168.75,7.25e-18
168.86,6.47e-18
169.02,5.86e-18
169.14,5.41e-18
169.27,5.18e-18
169.58,5.27e-18
169.82,5.69e-18
170.06,6.19e-18
170.33,6.45e-18
170.58,5.85e-18
170.85,5.44e-18
171.16,5.15e-18
