λ,σ
107.72,6.71e-17
108.06,6.66e-17
108.54,6.68e-17
109.0,6.7e-17
109.49,6.74e-17
109.96,6.8e-17
110.44,6.85e-17
110.88,6.91e-17
111.36,6.94e-17
111.87,6.91e-17
112.32,6.85e-17
112.84,6.87e-17
113.32,6.82e-17
113.8,6.74e-17
114.22,6.66e-17
114.69,6.58e-17
115.12,6.49e-17
115.57,6.4e-17
115.98,6.29e-17
116.4,6.19e-17
116.82,6.07e-17
117.21,5.98e-17
117.73,5.9e-17
118.28,5.88e-17
118.87,5.86e-17
119.46,5.85e-17
120.07,5.83e-17
120.66,5.81e-17
121.21,5.77e-17
121.79,5.72e-17
122.29,5.65e-17
122.78,5.55e-17
123.22,5.45e-17
123.69,5.35e-17
124.16,5.24e-17
124.58,5.12e-17
125.11,5.05e-17
125.7,5.09e-17
126.24,5.17e-17
126.81,5.24e-17
127.42,5.29e-17
128.0,5.35e-17
128.67,5.37e-17
129.3,5.33e-17
129.84,5.22e-17
130.3,5.1e-17
130.74,4.97e-17
131.15,4.84e-17
131.5,4.71e-17
131.91,4.58e-17
132.33,4.46e-17
132.78,4.35e-17
133.44,4.29e-17
134.15,4.31e-17
134.82,4.38e-17
135.51,4.44e-17
136.17,4.51e-17
136.77,4.6e-17
137.48,4.65e-17
138.22,4.69e-17
139.01,4.67e-17
139.67,4.6e-17
140.2,4.47e-17
140.67,4.28e-17
141.01,4.13e-17
141.35,4.0e-17
141.56,3.89e-17
141.9,3.75e-17
142.24,3.6e-17
142.55,3.36e-17
142.83,3.18e-17
143.14,3.01e-17
143.39,2.85e-17
143.63,2.69e-17
143.95,2.49e-17
144.31,2.28e-17
144.59,2.12e-17
144.91,1.94e-17
145.2,1.79e-17
145.52,1.62e-17
145.88,1.48e-17
146.28,1.33e-17
146.76,1.2e-17
147.31,1.07e-17
147.94,9.57e-18
148.66,8.73e-18
149.53,8.01e-18
150.29,7.36e-18
151.14,6.71e-18
152.04,6.06e-18
152.92,5.47e-18
153.8,4.95e-18
154.65,4.36e-18
155.55,3.71e-18
156.38,2.93e-18
157.3,2.21e-18
158.15,1.5e-18
159.09,7.18e-19
