λ,σ,uncertainty
174,5.94e-20,1.3e-21
176,4.06e-20,8.0e-22
178,2.85e-20,6.0e-22
180,1.99e-20,5.0e-22
182,1.3e-20,3.0e-22
184,8.25e-21,2.3e-22
186,5.25e-21,3.0e-23
188,3.53e-21,8.0e-23
190,2.38e-21,7.0e-23
192,1.61e-21,6.0e-23
194,1.02e-21,5.0e-23
196,7.5e-22,4.0e-23
198,3.6e-22,4.0e-23
200,2.7e-22,4.0e-23
202,2.7e-22,4.0e-23
