λ,σ,uncertainty
243.5,,3.585e-19
244.0,,3.59e-19
244.5,,3.664e-19
245.0,,3.677e-19
245.5,,3.593e-19
246.0,,3.723e-19
246.5,,3.707e-19
247.0,,3.47e-19
247.5,,3.455e-19
248.0,,3.487e-19
248.5,,3.395e-19
249.0,,3.346e-19
249.5,,3.408e-19
250.0,,3.453e-19
250.5,,3.449e-19
251.0,,3.434e-19
251.5,,3.443e-19
252.0,,3.467e-19
252.5,,3.46e-19
253.0,,3.396e-19
253.5,,3.432e-19
254.0,,3.482e-19
254.5,,3.489e-19
255.0,,3.415e-19
255.5,,3.434e-19
256.0,,3.511e-19
256.5,,3.508e-19
257.0,,3.463e-19
257.5,,3.488e-19
258.0,,3.542e-19
258.5,,3.472e-19
259.0,,3.515e-19
259.5,,3.525e-19
260.0,,3.571e-19
260.5,,3.634e-19
261.0,,3.658e-19
261.5,,3.68e-19
262.0,,3.766e-19
262.5,,3.78e-19
263.0,,3.854e-19
263.5,,3.782e-19
264.0,,3.79e-19
264.5,,3.86e-19
265.0,,3.883e-19
265.5,,3.931e-19
266.0,,3.974e-19
266.5,,4.038e-19
267.0,,4.025e-19
267.5,,4.104e-19
268.0,,4.232e-19
268.5,,4.385e-19
269.0,,4.447e-19
269.5,,4.504e-19
270.0,,4.43e-19
270.5,,4.39e-19
271.0,,4.537e-19
271.5,,4.814e-19
272.0,,5.044e-19
272.5,,5.06e-19
273.0,,4.887e-19
273.5,,4.744e-19
274.0,,4.77e-19
274.5,,5.024e-19
275.0,,5.497e-19
275.5,,5.898e-19
276.0,,5.892e-19
276.5,,5.539e-19
277.0,,5.188e-19
277.5,,5.167e-19
278.0,,5.369e-19
278.5,,5.92e-19
279.0,,6.845e-19
279.5,,7.234e-19
280.0,,6.757e-19
280.5,,6.067e-19
281.0,,5.715e-19
281.5,,5.963e-19
282.0,,6.555e-19
282.5,,7.151e-19
283.0,,8.497e-19
283.5,,8.641e-19
284.0,,7.796e-19
284.5,,6.839e-19
285.0,,6.612e-19
285.5,,6.979e-19
286.0,,7.437e-19
286.5,,9.385e-19
287.0,,1.001e-18
287.5,,1.031e-18
288.0,,9.349e-19
288.5,,8.337e-19
289.0,,7.696e-19
289.5,,8.182e-19
290.0,,8.902e-19
290.5,,1.05e-18
291.0,,1.339e-18
291.5,,1.321e-18
292.0,,1.157e-18
292.5,,1.005e-18
293.0,,8.883e-19
293.5,,8.655e-19
294.0,,9.129e-19
294.5,,1.091e-18
295.0,,1.518e-18
295.5,,1.732e-18
296.0,,1.81e-18
296.5,,1.506e-18
297.0,,1.208e-18
297.5,,9.919e-19
298.0,,9.023e-19
298.5,,9.055e-19
299.0,,9.88e-19
299.5,,1.519e-18
300.0,,2.418e-18
300.5,,2.573e-18
301.0,,2.205e-18
301.5,,1.832e-18
302.0,,1.396e-18
302.5,,1.108e-18
303.0,,9.18e-19
303.5,,8.572e-19
304.0,,9.142e-19
304.5,,1.283e-18
305.0,,2.969e-18
305.5,,3.788e-18
306.0,,3.382e-18
306.5,,2.442e-18
307.0,,1.885e-18
307.5,,1.455e-18
308.0,,1.14e-18
308.5,,9.23e-19
309.0,,8.341e-19
309.5,,8.702e-19
310.0,,1.324e-18
310.5,,3.795e-18
311.0,,5.421e-18
311.5,,4.912e-18
312.0,,3.199e-18
312.5,,2.249e-18
313.0,,1.714e-18
313.5,,1.326e-18
314.0,,1.051e-18
314.5,,9.061e-19
315.0,,9.443e-19
315.5,,1.006e-18
316.0,,1.579e-18
316.5,,6.089e-18
317.0,,7.148e-18
317.5,,5.69e-18
318.0,,3.359e-18
318.5,,2.256e-18
319.0,,1.754e-18
319.5,,1.323e-18
320.0,,1.095e-18
320.5,,1.092e-18
321.0,,1.27e-18
321.5,,1.398e-18
322.0,,1.916e-18
322.5,,7.184e-18
323.0,,9.271e-18
323.5,,7.283e-18
324.0,,4.105e-18
324.5,,2.546e-18
325.0,,1.914e-18
325.5,,1.419e-18
326.0,,1.121e-18
326.5,,1.302e-18
327.0,,1.398e-18
327.5,,1.739e-18
328.0,,2.134e-18
328.5,,2.994e-18
329.0,,9.784e-18
329.5,,1.088e-17
330.0,,8.018e-18
330.5,,4.38e-18
331.0,,2.656e-18
331.5,,1.977e-18
332.0,,1.511e-18
332.5,,1.22e-18
333.0,,1.369e-18
333.5,,1.923e-18
334.0,,1.985e-18
334.5,,2.587e-18
335.0,,3.594e-18
335.5,,5.109e-18
336.0,,1.312e-17
336.5,,1.171e-17
337.0,,7.699e-18
337.5,,4.094e-18
338.0,,2.461e-18
338.5,,1.851e-18
339.0,,1.527e-18
339.5,,1.363e-18
340.0,,1.451e-18
340.5,,2.459e-18
341.0,,2.468e-18
341.5,,2.634e-18
342.0,,4.546e-18
342.5,,4.89e-18
343.0,,8.618e-18
343.5,,1.417e-17
344.0,,1.127e-17
344.5,,6.655e-18
345.0,,3.581e-18
345.5,,2.223e-18
346.0,,1.691e-18
346.5,,1.586e-18
347.0,,1.613e-18
347.5,,1.656e-18
348.0,,2.745e-18
348.5,,3.136e-18
349.0,,2.859e-18
349.5,,4.502e-18
350.0,,6.08e-18
350.5,,6.204e-18
351.0,,1.172e-17
351.5,,1.39e-17
352.0,,1.012e-17
352.5,,5.597e-18
353.0,,3.044e-18
353.5,,1.96e-18
354.0,,1.542e-18
354.5,,1.697e-18
355.0,,1.963e-18
355.5,,1.875e-18
356.0,,2.676e-18
356.5,,3.747e-18
357.0,,3.352e-18
357.5,,3.728e-18
358.0,,6.706e-18
358.5,,6.512e-18
359.0,,6.835e-18
359.5,,1.339e-17
360.0,,1.258e-17
360.5,,8.276e-18
361.0,,4.434e-18
361.5,,2.435e-18
362.0,,1.652e-18
362.5,,1.347e-18
363.0,,1.793e-18
363.5,,2.236e-18
364.0,,2.009e-18
364.5,,2.287e-18
365.0,,4.083e-18
365.5,,3.766e-18
366.0,,3.095e-18
366.5,,6.355e-18
367.0,,6.456e-18
367.5,,5.152e-18
368.0,,9.378e-18
368.5,,1.276e-17
369.0,,9.203e-18
369.5,,4.855e-18
370.0,,2.455e-18
370.5,,1.379e-18
371.0,,1.021e-18
371.5,,1.068e-18
372.0,,2.045e-18
372.5,,1.922e-18
373.0,,1.384e-18
373.5,,2.65e-18
374.0,,3.993e-18
374.5,,3.196e-18
375.0,,2.888e-18
375.5,,6.113e-18
376.0,,5.744e-18
376.5,,4.217e-18
377.0,,6.28e-18
377.5,,1.169e-17
378.0,,9.159e-18
378.5,,5.017e-18
379.0,,2.555e-18
379.5,,1.357e-18
380.0,,8.961e-19
380.5,,6.649e-19
381.0,,1.423e-18
381.5,,1.912e-18
382.0,,1.478e-18
382.5,,1.04e-18
383.0,,2.872e-18
383.5,,3.943e-18
384.0,,2.934e-18
384.5,,2.389e-18
385.0,,5.113e-18
385.5,,4.826e-18
386.0,,3.316e-18
386.5,,2.798e-18
387.0,,9.075e-18
387.5,,9.28e-18
388.0,,5.677e-18
388.5,,2.999e-18
389.0,,1.597e-18
389.5,,9.488e-19
390.0,,7.061e-19
390.5,,5.764e-19
391.0,,1.402e-18
391.5,,1.544e-18
392.0,,1.06e-18
392.5,,6.772e-19
393.0,,1.959e-18
393.5,,3.515e-18
394.0,,2.707e-18
394.5,,1.743e-18
395.0,,3.029e-18
395.5,,3.708e-18
396.0,,2.744e-18
396.5,,1.759e-18
397.0,,2.628e-18
397.5,,7.78e-18
398.0,,6.879e-18
398.5,,3.97e-18
399.0,,2.083e-18
399.5,,1.117e-18
400.0,,6.47e-19
400.5,,4.626e-19
401.0,,3.523e-19
401.5,,7.67e-19
402.0,,1.066e-18
402.5,,8.156e-19
403.0,,5.278e-19
403.5,,5.318e-19
404.0,,2.227e-18
404.5,,2.783e-18
405.0,,1.898e-18
405.5,,1.24e-18
406.0,,1.979e-18
406.5,,2.227e-18
407.0,,1.57e-18
407.5,,9.992e-19
408.0,,9.386e-19
408.5,,4.081e-18
409.0,,5.542e-18
409.5,,3.612e-18
410.0,,1.951e-18
410.5,,1.102e-18
411.0,,6.882e-19
411.5,,4.626e-19
412.0,,3.33e-19
412.5,,2.602e-19
413.0,,4.933e-19
413.5,,6.446e-19
414.0,,4.309e-19
414.5,,2.242e-19
415.0,,1.692e-19
415.5,,8.739e-19
416.0,,1.94e-18
416.5,,1.522e-18
417.0,,9.254e-19
417.5,,7.855e-19
418.0,,1.202e-18
418.5,,1.037e-18
419.0,,7.557e-19
419.5,,5.104e-19
420.0,,4.76e-19
420.5,,2.272e-18
421.0,,3.725e-18
421.5,,2.551e-18
422.0,,1.433e-18
422.5,,7.766e-19
423.0,,4.597e-19
423.5,,3.411e-19
424.0,,2.439e-19
424.5,,1.616e-19
425.0,,2.745e-19
425.5,,2.101e-19
426.0,,1.393e-19
426.5,,1.001e-19
427.0,,2.588e-19
427.5,,1.141e-18
428.0,,1.035e-18
428.5,,6.484e-19
429.0,,3.981e-19
429.5,,4.955e-19
430.0,,4.584e-19
430.5,,3.21e-19
431.0,,2.295e-19
431.5,,1.597e-19
432.0,,2.079e-19
432.5,,1.536e-18
433.0,,1.903e-18
433.5,,1.174e-18
434.0,,6.545e-19
434.5,,3.674e-19
435.0,,2.347e-19
435.5,,1.663e-19
436.0,,1.094e-19
436.5,,7.061e-20
437.0,,6.835e-20
437.5,,1.021e-19
438.0,,8.937e-20
438.5,,7.827e-20
439.0,,5.01e-20
439.5,,2.811e-20
440.0,,4.669e-20
440.5,,4.296e-19
441.0,,5.093e-19
441.5,,3.593e-19
442.0,,2.106e-19
442.5,,1.7e-19
443.0,,1.551e-19
443.5,,9.91e-20
444.0,,7.859e-20
444.5,,5.18e-20
445.0,,3.563e-20
445.5,,4.624e-20
446.0,,4.82e-19
446.5,,8.211e-19
447.0,,5.395e-19
447.5,,3.077e-19
448.0,,1.727e-19
448.5,,9.982e-20
449.0,,7.233e-20
449.5,,4.764e-20
450.0,,5.128e-20
450.5,,1.189e-19
451.0,,2.43e-20
451.5,,1.261e-20
452.0,,1.644e-20
452.5,,2.8e-20
453.0,,5.565e-20
453.5,,2.386e-21
454.0,,2.139e-21
454.5,,4.797e-20
455.0,,1.608e-19
455.5,,1.452e-19
456.0,,9.333e-20
456.5,,5.755e-20
457.0,,4.588e-20
457.5,,4.375e-20
458.0,,4.272e-20
458.5,,4.046e-20
459.0,,4.766e-20
459.5,,2.467e-20
460.0,,1.356e-20
460.5,,3.531e-20
461.0,,1.964e-19
461.5,,2.416e-19
462.0,,1.725e-19
462.5,,1.305e-19
463.0,,1.128e-19
463.5,,1.215e-19
464.0,,1.014e-19
464.5,,7.126e-20
465.0,,3.527e-20
465.5,,1.876e-20
466.0,,1.232e-20
466.5,,1.505e-20
467.0,,2.399e-20
467.5,,4.232e-20
468.0,,9.791e-20
468.5,,1.665e-19
469.0,,1.561e-19
469.5,,1.09e-19
470.0,,6.968e-20
470.5,,6.443e-20
471.0,,6.212e-20
471.5,,5.374e-20
472.0,,3.237e-20
472.5,,1.012e-20
473.0,,7.34e-22
473.5,-9.651e-21,
474.0,-3.4e-21,
474.5,,5.08e-20
475.0,,8.3e-20
475.5,-9.972e-21,
