λ,σ
127.78,3.0e-17
128.51,2.84e-17
130.0,3.76e-17
130.61,3.36e-17
131.13,2.84e-17
132.06,3.86e-17
132.78,4.6e-17
133.2,5.2e-17
133.83,3.508e-17
134.38,3.08e-17
135.22,2.8e-17
136.22,2.44e-17
137.24,3.3e-17
138.0,2.54e-17
139.0,3.22e-17
139.78,1.96e-17
140.87,1.756e-17
142.17,1.672e-17
143.29,1.24e-17
144.29,1.28e-17
149.83,9.65e-18
150.9,1.023e-17
151.99,1.17e-17
153.11,1.196e-17
154.3,1.547e-17
154.68,9.72e-18
155.01,8.71e-18
155.48,1.211e-17
155.9,7.65e-18
156.75,1.41e-17
157.27,1.234e-17
158.55,7.75e-18
160.08,1.885e-17
161.38,7.88e-18
162.66,1.887e-17
176.77,9.0e-19
179.85,1.54e-18
183.08,2.42e-18
268.52,2.2e-19
272.15,3.0e-19
276.03,4.7e-19
279.88,6.5e-19
283.89,8.9e-19
287.5,1.08e-18
291.75,1.46e-18
296.0,2.07e-18
300.88,2.92e-18
305.93,3.62e-18
311.38,4.75e-18
316.93,6.4e-18
323.06,8.1e-18
329.66,9.91e-18
336.66,1.141e-17
341.0,2.41e-18
342.46,3.7e-18
343.78,1.231e-17
348.5,2.85e-18
350.22,5.08e-18
351.67,1.251e-17
356.66,3.25e-18
358.24,5.84e-18
359.8,1.221e-17
363.38,2.64e-18
365.03,3.62e-18
366.85,6.01e-18
368.43,1.14e-17
372.11,2.46e-18
373.93,3.72e-18
375.9,5.62e-18
377.65,1.0e-17
381.61,2.31e-18
383.4,3.64e-18
385.38,4.65e-18
387.43,8.43e-18
391.3,1.82e-18
393.5,3.13e-18
395.5,3.7e-18
397.69,6.6e-18
401.89,1.39e-18
404.33,2.26e-18
406.22,2.29e-18
408.77,3.93e-18
415.66,1.61e-18
417.67,1.32e-18
420.4,2.57e-18
427.58,1.13e-18
429.94,6.0e-19
432.78,1.7e-18
440.61,8.0e-19
443.48,8.0e-20
446.17,7.6e-19
454.96,5.4e-19
458.13,1.0e-20
460.98,2.4e-19
470.52,3.2e-19
477.05,4.0e-20
