λ,σ,uncertainty
242.56485,,2.65644e-19
242.63731,,2.60479e-19
242.70978,,2.60884e-19
242.78224,,2.3484e-19
242.85471,,2.76915e-19
242.92719,,2.70866e-19
242.99965,,2.46403e-19
243.07211,,2.57376e-19
243.14458,,2.75058e-19
243.21704,,2.39926e-19
243.28951,,2.32944e-19
243.36197,,2.47367e-19
243.43443,,2.4971e-19
243.5069,,2.30191e-19
243.57936,,2.19366e-19
243.65183,,2.35551e-19
243.72429,,2.01249e-19
243.79675,,2.32818e-19
243.86922,,2.10955e-19
243.94168,,2.20353e-19
244.01416,,2.34371e-19
244.08662,,2.19102e-19
244.15909,,2.48401e-19
244.23155,,2.36199e-19
244.30402,,2.11911e-19
244.37648,,2.4696e-19
244.44894,,2.33596e-19
244.52141,,2.16355e-19
244.59387,,2.15971e-19
244.66634,,2.30583e-19
244.7388,,2.28454e-19
244.81126,,2.20683e-19
244.88373,,2.50939e-19
244.95619,,1.74539e-19
245.02866,,2.51906e-19
245.10112,,2.26922e-19
245.17358,,2.2784e-19
245.24606,,2.04687e-19
245.31853,,2.29026e-19
245.39099,,1.84428e-19
245.46346,,2.40556e-19
245.53592,,2.35525e-19
245.60838,,2.31813e-19
245.68085,,2.33056e-19
245.75331,,2.50399e-19
245.82578,,2.09159e-19
245.89824,,2.28591e-19
245.9707,,2.27582e-19
246.04317,,2.4168e-19
246.11563,,2.36848e-19
246.1881,,2.30252e-19
246.26056,,2.42203e-19
246.33304,,2.29715e-19
246.4055,,2.3416e-19
246.47797,,2.40208e-19
246.55043,,2.465e-19
246.62289,,2.24776e-19
246.69536,,2.21519e-19
246.76782,,2.32359e-19
246.84029,,2.01903e-19
246.91275,,2.23048e-19
246.98521,,2.37345e-19
247.05768,,2.23345e-19
247.13014,,2.03045e-19
247.20261,,2.44763e-19
247.27507,,2.00022e-19
247.34753,,2.26871e-19
247.42001,,2.16725e-19
247.49248,,2.01122e-19
247.56494,,2.05267e-19
247.63741,,2.15655e-19
247.70987,,2.19157e-19
247.78233,,2.41908e-19
247.8548,,1.79348e-19
247.92726,,2.46181e-19
247.99973,,2.16899e-19
248.07219,,2.20909e-19
248.14465,,2.21195e-19
248.21712,,2.16707e-19
248.28958,,2.06901e-19
248.36205,,2.24055e-19
248.43451,,2.21182e-19
248.50697,,2.31052e-19
248.57945,,2.19698e-19
248.65192,,2.18439e-19
248.72438,,2.03601e-19
248.79684,,2.09448e-19
248.86931,,2.31791e-19
248.94177,,2.14462e-19
249.01424,,2.12542e-19
249.0867,,2.07717e-19
249.15916,,2.24245e-19
249.23163,,1.95474e-19
249.30409,,2.06535e-19
249.37656,,2.35136e-19
249.44902,,1.83495e-19
249.52148,,2.23013e-19
249.59395,,2.25232e-19
249.66641,,2.11725e-19
249.73889,,2.28036e-19
249.81136,,2.26421e-19
