download_url,T2,λ2,author_year,comments,λ1,name,doi,formula,T1,fname
https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Halogeno-alkenes+radicals/Bromoalkenes/CH2=CHBr_Fahr(2003)_295K_190-200nm.txt,NaN,200.0,Fahr(2003),Data at 0.5-nm intervals from,190.0,"bromoethene, vinyl bromide",,CH2=CHBr,295.0,data/cross-sections/Halogeno-alkenes+radicals/Bromoalkenes/CH2=CHBr/CH2=CHBr_Fahr(2003)_295K_190-200nm.csv
https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Halogeno-alkenes+radicals/Bromoalkenes/CH2=CHBr_Fahr(2003)_325K_190-200nm.txt,NaN,200.0,Fahr(2003),Data at 0.5-nm intervals from,190.0,"bromoethene, vinyl bromide",,CH2=CHBr,325.0,data/cross-sections/Halogeno-alkenes+radicals/Bromoalkenes/CH2=CHBr/CH2=CHBr_Fahr(2003)_325K_190-200nm.csv
https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Halogeno-alkenes+radicals/Bromoalkenes/CH2=CHBr_Fahr(2003)_337K_190-200nm(I).txt,NaN,200.0,Fahr(2003),Data at 0.5-nm intervals from,190.0,"bromoethene, vinyl bromide",,CH2=CHBr,337.0,data/cross-sections/Halogeno-alkenes+radicals/Bromoalkenes/CH2=CHBr/CH2=CHBr_Fahr(2003)_337K_190-200nm(I).csv
https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Halogeno-alkenes+radicals/Bromoalkenes/CH2=CHBr_Fahr(2003)_337K_190-200nm(II).txt,NaN,200.0,Fahr(2003),Data at 0.5-nm intervals from,190.0,"bromoethene, vinyl bromide",,CH2=CHBr,337.0,data/cross-sections/Halogeno-alkenes+radicals/Bromoalkenes/CH2=CHBr/CH2=CHBr_Fahr(2003)_337K_190-200nm(II).csv
https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Halogeno-alkenes+radicals/Bromoalkenes/CH2=CHBr_Fahr(2003)_355K_190-220nm.txt,NaN,220.0,Fahr(2003),Data at 0.5-nm intervals from,190.0,"bromoethene, vinyl bromide",,CH2=CHBr,355.0,data/cross-sections/Halogeno-alkenes+radicals/Bromoalkenes/CH2=CHBr/CH2=CHBr_Fahr(2003)_355K_190-220nm.csv
https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Halogeno-alkenes+radicals/Bromoalkenes/CH2=CHBr_Fahr(2003)_360K_190-200nm.txt,NaN,200.0,Fahr(2003),Data at 0.5-nm intervals from,190.0,"bromoethene, vinyl bromide",,CH2=CHBr,360.0,data/cross-sections/Halogeno-alkenes+radicals/Bromoalkenes/CH2=CHBr/CH2=CHBr_Fahr(2003)_360K_190-200nm.csv
https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Halogeno-alkenes+radicals/Bromoalkenes/CH2=CHBr_Fahr(2003)_375K_190-200nm.txt,NaN,200.0,Fahr(2003),Data at 0.5-nm intervals from,190.0,"bromoethene, vinyl bromide",,CH2=CHBr,375.0,data/cross-sections/Halogeno-alkenes+radicals/Bromoalkenes/CH2=CHBr/CH2=CHBr_Fahr(2003)_375K_190-200nm.csv
https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Halogeno-alkenes+radicals/Bromoalkenes/CH2=CHBr_Hoxha(2000)_298K_62-248nm.txt,NaN,248.0,Hoxha(2000),Absorption measurements using synchrotron radiation,62.0,"bromoethene, vinyl bromide", https://doi.org/10.1016/S0301-0104(00)00191-9,CH2=CHBr,298.0,data/cross-sections/Halogeno-alkenes+radicals/Bromoalkenes/CH2=CHBr/CH2=CHBr_Hoxha(2000)_298K_62-248nm.csv
https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Halogeno-alkenes+radicals/Bromoalkenes/CH2=CHBr_JPL-2010(2011)_295K_180-254nm(rec).txt,NaN,254.0,JPL-2010(2011),"JPL-2010 recommendation, adopting the earlier recommendation of ",180.0,"bromoethene, vinyl bromide",,CH2=CHBr,295.0,data/cross-sections/Halogeno-alkenes+radicals/Bromoalkenes/CH2=CHBr/CH2=CHBr_JPL-2010(2011)_295K_180-254nm(rec).csv
https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Halogeno-alkenes+radicals/Bromoalkenes/CH2=CHBr_Orkin(2002)_295K_164-254nm.txt,NaN,254.0,Orkin(2002),"Absorption measurements using a single beam apparatus, a deuterium lamp as radiation source and a photomultiplier as detector; the spectra were recorded at increments of 0.5 nm at a spectral slit width of 0.5 nm
",164.0,"bromoethene, vinyl bromide", https://doi.org/10.1021/jp014436s,CH2=CHBr,295.0,data/cross-sections/Halogeno-alkenes+radicals/Bromoalkenes/CH2=CHBr/CH2=CHBr_Orkin(2002)_295K_164-254nm.csv
https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Halogeno-alkenes+radicals/Bromoalkenes/CH2=CHBr_SchanderRussell(1976)_298K_111-209nm.txt,NaN,209.0,SchanderRussell(1976),"The spectrum was obtained using a McPherson RS-225 1-m vacuum ultraviolet spectrophotometer equipped with a bipartite grating having 600 lines/mm, and the light source was a Hinteregger hydrogen discharge lamp, differentially pumped to allow windowless operation",111.0,"bromoethene, vinyl bromide", https://doi.org/10.1021/ja00438a024,CH2=CHBr,298.0,data/cross-sections/Halogeno-alkenes+radicals/Bromoalkenes/CH2=CHBr/CH2=CHBr_SchanderRussell(1976)_298K_111-209nm.csv
