λ,σ
170.44,5.17e-18
170.92,4.76e-18
172.19,4.48e-18
173.27,5.0e-18
174.11,5.77e-18
175.01,6.84e-18
175.85,7.58e-18
176.87,8.58e-18
178.55,9.97e-18
179.82,1.07e-17
181.26,1.11e-17
182.65,1.14e-17
184.15,1.12e-17
185.54,1.09e-17
187.35,1.03e-17
188.5,9.42e-18
189.76,8.63e-18
191.09,8.01e-18
192.3,7.28e-18
193.32,6.49e-18
194.23,5.67e-18
195.08,4.95e-18
195.99,4.32e-18
196.77,3.74e-18
197.62,3.27e-18
198.41,2.81e-18
199.25,2.47e-18
200.04,2.14e-18
200.89,1.87e-18
201.92,1.61e-18
202.82,1.41e-18
203.73,1.24e-18
204.52,1.09e-18
205.06,1.01e-18
205.91,9.43e-19
207.11,8.64e-19
208.5,8.3e-19
209.89,7.91e-19
211.21,7.5e-19
212.54,7.06e-19
213.93,6.64e-19
215.31,6.29e-19
216.64,5.84e-19
217.91,5.39e-19
219.18,4.9e-19
220.32,4.52e-19
221.65,4.17e-19
223.04,4.14e-19
224.36,4.4e-19
225.62,4.78e-19
226.95,5.09e-19
228.27,5.27e-19
229.59,5.49e-19
230.08,5.6e-19
