download_url,T2,λ2,author_year,comments,λ1,name,doi,formula,T1,fname
https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Peroxy%20radicals/Alkylperoxy+F+Cl/CF3CCl2O2_Hayman(1991)_298K_220-290nm.txt,NaN,290.0,Hayman(1991),Laser photolysis of CF,220.0,"1,1-dichloro-2,2,2-trifluoroethylperoxy radical",,CF3CCl2O2,298.0,data/cross-sections/Peroxy radicals/Alkylperoxy+F+Cl/CF3CCl2O2/CF3CCl2O2_Hayman(1991)_298K_220-290nm.csv
https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Peroxy%20radicals/Alkylperoxy+F+Cl/CF3CCl2O2_Jemi-Alade(1991)_298K_220-290nm(meas).txt,NaN,290.0,Jemi-Alade(1991),Flash photolysis technique coupled with UV absorption spectrometry; photolysis of Cl,220.0,"1,1-dichloro-2,2,2-trifluoroethylperoxy radical", https://doi.org/10.1016/0009-2614(91)90301-O,CF3CCl2O2,298.0,data/cross-sections/Peroxy radicals/Alkylperoxy+F+Cl/CF3CCl2O2/CF3CCl2O2_Jemi-Alade(1991)_298K_220-290nm(meas).csv
https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Peroxy%20radicals/Alkylperoxy+F+Cl/CF3CCl2O2_Jemi-Alade(1991)_298K_220-290nm(resc).txt,NaN,290.0,Jemi-Alade(1991),Flash photolysis technique coupled with UV absorption spectrometry; photolysis of Cl,220.0,"1,1-dichloro-2,2,2-trifluoroethylperoxy radical", https://doi.org/10.1016/0009-2614(91)90301-O,CF3CCl2O2,298.0,data/cross-sections/Peroxy radicals/Alkylperoxy+F+Cl/CF3CCl2O2/CF3CCl2O2_Jemi-Alade(1991)_298K_220-290nm(resc).csv
https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Peroxy%20radicals/Alkylperoxy+F+Cl/CF3CCl2O2_Lightfoot(1992)_298K_220-290nm(rec).txt,NaN,290.0,Lightfoot(1992),Recommendation based on a smooth fit to the data of,220.0,"1,1-dichloro-2,2,2-trifluoroethylperoxy radical", https://doi.org/10.1016/0960-1686(92)90423-I,CF3CCl2O2,298.0,data/cross-sections/Peroxy radicals/Alkylperoxy+F+Cl/CF3CCl2O2/CF3CCl2O2_Lightfoot(1992)_298K_220-290nm(rec).csv
