λ,σ
204.82,1.53e-19
205.59,1.22e-19
206.43,1.04e-19
207.56,8.0e-20
208.78,6.28e-20
209.94,4.36e-20
211.4,3.26e-20
213.03,2.66e-20
214.76,2.48e-20
216.6,3.0e-20
218.38,3.42e-20
220.28,3.74e-20
222.13,4.26e-20
223.85,5.29e-20
225.67,6.02e-20
227.44,7.05e-20
229.16,8.28e-20
230.72,9.92e-20
232.12,1.17e-19
233.46,1.35e-19
234.62,1.56e-19
235.43,1.75e-19
236.44,1.97e-19
237.35,2.16e-19
238.19,2.4e-19
238.93,2.65e-19
239.96,2.88e-19
240.43,3.12e-19
241.28,3.47e-19
242.04,3.85e-19
242.8,4.23e-19
243.86,4.68e-19
245.03,5.26e-19
245.8,5.78e-19
246.49,6.29e-19
247.48,6.88e-19
248.47,7.37e-19
249.48,8.01e-19
250.39,8.52e-19
250.79,8.94e-19
251.71,9.62e-19
252.84,1.01e-18
253.68,1.05e-18
255.05,1.09e-18
256.43,1.15e-18
257.29,1.18e-18
258.16,1.2e-18
259.59,1.22e-18
261.93,1.23e-18
263.75,1.21e-18
264.22,1.2e-18
265.03,1.18e-18
265.97,1.15e-18
266.44,1.13e-18
267.27,1.1e-18
268.1,1.06e-18
269.19,1.01e-18
270.16,9.68e-19
271.38,9.27e-19
271.99,9.03e-19
272.74,8.66e-19
273.61,8.29e-19
274.49,7.85e-19
275.37,7.32e-19
276.4,6.67e-19
277.55,6.08e-19
279.1,5.58e-19
280.14,5.05e-19
280.8,4.8e-19
281.72,4.34e-19
283.19,3.84e-19
284.12,3.46e-19
285.21,3.02e-19
287.11,2.52e-19
288.6,2.13e-19
291.41,1.6e-19
293.53,1.29e-19
295.25,1.04e-19
297.28,7.98e-20
299.63,5.96e-20
301.57,5.05e-20
