λ,σ
169.33,2.4e-17
170.08,2.73e-17
170.95,2.83e-17
171.81,3.14e-17
172.69,3.71e-17
173.43,4.09e-17
173.97,4.34e-17
174.34,4.21e-17
175.25,4.04e-17
176.08,4.39e-17
176.99,4.73e-17
177.98,4.87e-17
178.93,4.64e-17
179.63,4.33e-17
180.21,4.1e-17
180.66,4.1e-17
181.2,4.16e-17
182.11,4.34e-17
183.39,3.72e-17
184.05,3.29e-17
184.75,2.88e-17
185.53,2.57e-17
186.31,2.27e-17
187.1,2.01e-17
187.8,1.76e-17
188.54,1.54e-17
189.15,1.36e-17
189.66,1.25e-17
190.18,1.06e-17
190.93,9.37e-18
191.83,8.74e-18
192.7,8.02e-18
193.44,7.09e-18
194.06,6.13e-18
194.68,5.25e-18
195.21,4.44e-18
195.5,3.93e-18
196.07,3.5e-18
196.53,3.29e-18
197.1,2.82e-18
197.68,2.4e-18
198.59,2.34e-18
199.0,2.31e-18
199.37,2.1e-18
199.94,1.76e-18
200.11,1.44e-18
200.52,1.44e-18
201.01,1.23e-18
201.3,1.18e-18
201.8,1.28e-18
202.58,1.22e-18
202.99,1.02e-18
203.32,8.3e-19
203.77,6.4e-19
204.06,5.2e-19
204.46,3.92e-19
