download_url,T2,λ2,author_year,comments,λ1,name,doi,formula,T1,fname
"https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Alkynes,polyynes+radicals/Alkynes/C2H2_Benilan(2000)_173K_189.657-224.997nm.txt",NaN,224.997,Benilan(2000),HC≡CH,189.657,"acetylene, ethyne", https://doi.org/10.1016/S0032-0633(00)00019-2,C2H2,173.0,"data/cross-sections/Alkynes,polyynes+radicals/Alkynes/C2H2/C2H2_Benilan(2000)_173K_189.csv"
"https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Alkynes,polyynes+radicals/Alkynes/C2H2_Benilan(2000)_173K_190-225nm.txt",NaN,225.0,Benilan(2000),HC≡CH,190.0,"acetylene, ethyne", https://doi.org/10.1016/S0032-0633(00)00019-2,C2H2,173.0,"data/cross-sections/Alkynes,polyynes+radicals/Alkynes/C2H2/C2H2_Benilan(2000)_173K_190-225nm.csv"
"https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Alkynes,polyynes+radicals/Alkynes/C2H2_Benilan(2000)_293K_185.630-236.290nm.txt",NaN,236.29,Benilan(2000),HC≡CH,185.63,"acetylene, ethyne", https://doi.org/10.1016/S0032-0633(00)00019-2,C2H2,293.0,"data/cross-sections/Alkynes,polyynes+radicals/Alkynes/C2H2/C2H2_Benilan(2000)_293K_185.csv"
"https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Alkynes,polyynes+radicals/Alkynes/C2H2_Chen(1991)_155K_189-203nm.txt",NaN,203.0,Chen(1991),HC≡CH,189.0,"acetylene, ethyne", https://doi.org/10.1029/91JE01687,C2H2,155.0,"data/cross-sections/Alkynes,polyynes+radicals/Alkynes/C2H2/C2H2_Chen(1991)_155K_189-203nm.csv"
"https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Alkynes,polyynes+radicals/Alkynes/C2H2_Chen(1991)_295K_189-203nm.txt",NaN,203.0,Chen(1991),HC≡CH,189.0,"acetylene, ethyne", https://doi.org/10.1029/91JE01687,C2H2,295.0,"data/cross-sections/Alkynes,polyynes+radicals/Alkynes/C2H2/C2H2_Chen(1991)_295K_189-203nm.csv"
"https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Alkynes,polyynes+radicals/Alkynes/C2H2_Chen(1991)_295K_199-230nm.txt",NaN,230.0,Chen(1991),HC≡CH,199.0,"acetylene, ethyne", https://doi.org/10.1029/91JE01687,C2H2,295.0,"data/cross-sections/Alkynes,polyynes+radicals/Alkynes/C2H2/C2H2_Chen(1991)_295K_199-230nm.csv"
"https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Alkynes,polyynes+radicals/Alkynes/C2H2_Cheng(2011)_298K_110-155nm.txt",NaN,155.0,Cheng(2011),HC≡CH,110.0,"acetylene, ethyne", https://doi.org/10.1088/0067-0049/196/1/3,C2H2,298.0,"data/cross-sections/Alkynes,polyynes+radicals/Alkynes/C2H2/C2H2_Cheng(2011)_298K_110-155nm.csv"
"https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Alkynes,polyynes+radicals/Alkynes/C2H2_Cheng(2011)_85K_110-155nm.txt",NaN,155.0,Cheng(2011),HC≡CH,110.0,"acetylene, ethyne", https://doi.org/10.1088/0067-0049/196/1/3,C2H2,85.0,"data/cross-sections/Alkynes,polyynes+radicals/Alkynes/C2H2/C2H2_Cheng(2011)_85K_110-155nm.csv"
"https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Alkynes,polyynes+radicals/Alkynes/C2H2_Cooper(1988)_298K_6.9-206.6nm(e,e).txt",NaN,206.6,Cooper(1988),HC≡CH,6.9,"acetylene, ethyne", https://doi.org/10.1016/0301-0104(88)87085-X,C2H2,298.0,"data/cross-sections/Alkynes,polyynes+radicals/Alkynes/C2H2/C2H2_Cooper(1988)_298K_6.csv"
"https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Alkynes,polyynes+radicals/Alkynes/C2H2_Cooper(1995)_298K_6.2-207nm(e,e).txt",NaN,207.0,Cooper(1995),HC≡CH,6.2,"acetylene, ethyne", https://doi.org/10.1016/0368-2048(94)02271-2,C2H2,298.0,"data/cross-sections/Alkynes,polyynes+radicals/Alkynes/C2H2/C2H2_Cooper(1995)_298K_6.csv"
"https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Alkynes,polyynes+radicals/Alkynes/C2H2_Davidson(1993)_1658-2026K_220.67nm(meas).txt",2026.0,NaN,Davidson(1993),Absorption measuremnts in shock heated acetylene/argon mixtures,220.67,"acetylene, ethyne", https://doi.org/10.1016/0022-4073(93)90067-R,C2H2,1658.0,"data/cross-sections/Alkynes,polyynes+radicals/Alkynes/C2H2/C2H2_Davidson(1993)_1658-2026K_220.csv"
"https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Alkynes,polyynes+radicals/Alkynes/C2H2_Davidson(1993)_1660-2030K_220.67nm(fit).txt",2030.0,NaN,Davidson(1993),Absorption measurements in shock heated acetylene/argon mixtures,220.67,"acetylene, ethyne", https://doi.org/10.1016/0022-4073(93)90067-R,C2H2,1660.0,"data/cross-sections/Alkynes,polyynes+radicals/Alkynes/C2H2/C2H2_Davidson(1993)_1660-2030K_220.csv"
"https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Alkynes,polyynes+radicals/Alkynes/C2H2_Davidson(1993)_1785-2019K_223.78nm(meas).txt",2019.0,NaN,Davidson(1993),Absorption measuremnts in shock heated acetylene/argon mixtures,223.78,"acetylene, ethyne", https://doi.org/10.1016/0022-4073(93)90067-R,C2H2,1785.0,"data/cross-sections/Alkynes,polyynes+radicals/Alkynes/C2H2/C2H2_Davidson(1993)_1785-2019K_223.csv"
"https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Alkynes,polyynes+radicals/Alkynes/C2H2_Davidson(1993)_1785-2020K_223.78nm(fit).txt",2020.0,NaN,Davidson(1993),Absorption measurements in shock heated acetylene/argon mixtures,223.78,"acetylene, ethyne", https://doi.org/10.1016/0022-4073(93)90067-R,C2H2,1785.0,"data/cross-sections/Alkynes,polyynes+radicals/Alkynes/C2H2/C2H2_Davidson(1993)_1785-2020K_223.csv"
"https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Alkynes,polyynes+radicals/Alkynes/C2H2_Davidson(1993)_805-2125K_216.65nm(fit).txt",2125.0,NaN,Davidson(1993),Absorption measurements in shock heated acetylene/argon mixtures,216.65,"acetylene, ethyne", https://doi.org/10.1016/0022-4073(93)90067-R,C2H2,805.0,"data/cross-sections/Alkynes,polyynes+radicals/Alkynes/C2H2/C2H2_Davidson(1993)_805-2125K_216.csv"
