download_url,T2,λ2,author_year,comments,λ1,name,doi,formula,T1,fname
https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Organics%20(N-compounds)/Nitrates/(CH3)2CHCH2ONO2_Clemitshaw(1996)_294K_220-340nm.txt,NaN,340.0,Clemitshaw(1996),"Absorption measurements using a dual-beam, diode array spectrometer; spectral resolution 0.6 nm",220.0,2-methylpropyl nitrate, https://doi.org/10.1016/S1010-6030(96)04458-9,(CH3)2CHCH2ONO2,294.0,data/cross-sections/Organics (N-compounds)/Nitrates/(CH3)2CHCH2ONO2/(CH3)2CHCH2ONO2_Clemitshaw(1996)_294K_220-340nm.csv
