download_url,T2,λ2,author_year,comments,λ1,name,doi,formula,T1,fname
https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Organics%20(N-compounds)/Nitroketones/CH3CH(ONO2)C(O)CH3_Barnes(1993)_298K_245-340nm(meas).txt,NaN,340.0,Barnes(1993),Absorption measurements using a diode array spectrometer; spectral resolution 0.7 nm,245.0,3-nitrooxy-2-butanone, https://doi.org/10.1007/BF00696854,CH3CH(ONO2)C(O)CH3,298.0,data/cross-sections/Organics (N-compounds)/Nitroketones/CH3CH(ONO2)C(O)CH3/CH3CH(ONO2)C(O)CH3_Barnes(1993)_298K_245-340nm(meas).csv
https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Organics%20(N-compounds)/Nitroketones/CH3CH(ONO2)C(O)CH3_Barnes(1993)_298K_270-330nm(fit).txt,NaN,330.0,Barnes(1993),Absorption measurements using a diode array spectrometer; spectral resolution 0.7 nm,270.0,3-nitrooxy-2-butanone, https://doi.org/10.1007/BF00696854,CH3CH(ONO2)C(O)CH3,298.0,data/cross-sections/Organics (N-compounds)/Nitroketones/CH3CH(ONO2)C(O)CH3/CH3CH(ONO2)C(O)CH3_Barnes(1993)_298K_270-330nm(fit).csv
