λ,σ
225.0,2.03e-18
230.0,1.63e-18
235.0,1.4e-18
240.0,1.2e-18
245.0,1.1e-18
250.0,9.91e-19
255.0,1.0e-18
260.0,9.82e-19
265.0,9.35e-19
270.0,8.67e-19
275.0,8.25e-19
280.0,7.25e-19
285.0,7.18e-19
290.0,6.06e-19
295.0,5.25e-19
300.0,4.47e-19
305.0,3.82e-19
310.0,3.24e-19
315.0,2.65e-19
320.0,2.23e-19
325.0,1.82e-19
330.0,1.54e-19
335.0,1.35e-19
340.0,1.09e-19
345.0,9.16e-20
350.0,7.54e-20
355.0,7.11e-20
360.0,5.9e-20
365.0,4.84e-20
370.0,4.13e-20
375.0,3.62e-20
380.0,3.25e-20
385.0,3.96e-20
398.0,5.38e-20
405.0,6.43e-20
408.0,6.19e-20
416.0,5.08e-20
418.0,4.0e-20
420.0,3.52e-20
426.0,3.05e-20
435.0,2.15e-20
440.0,1.76e-20
445.0,1.52e-20
455.0,1.19e-20
465.0,7.48e-21
470.0,6.36e-21
484.0,4.86e-21
489.0,3.46e-21
505.0,2.52e-21
522.5,1.96e-21
