download_url,T2,λ2,author_year,comments,λ1,name,doi,formula,T1,fname
https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Organics%20(carbonyls)/Aldehydes(aliphatic)/C2H5CH=C(CH3)CHO_Kalalian(2019)_298K_240-400nm.txt,NaN,400.0,Kalalian(2019),Absorption measurements using a D,240.0,"2-methyl-2-pentenal, 2M2P", https://doi.org/10.1016/j.cplett.2019.01.028,C2H5CH=C(CH3)CHO,298.0,data/cross-sections/Organics (carbonyls)/Aldehydes(aliphatic)/C2H5CH=C(CH3)CHO/C2H5CH=C(CH3)CHO_Kalalian(2019)_298K_240-400nm.csv
