λ,σ
173.15,1.09e-20
174.65,1.34e-20
176.2,1.65e-20
177.8,2.03e-20
179.4,2.48e-20
181.0,2.99e-20
182.65,3.6e-20
184.35,4.31e-20
186.05,5.1e-20
187.8,5.99e-20
189.6,6.91e-20
191.4,7.98e-20
193.25,9.03e-20
195.15,1.01e-19
197.05,1.11e-19
199.0,1.2e-19
201.0,1.27e-19
203.05,1.32e-19
205.15,1.34e-19
207.25,1.33e-19
209.4,1.3e-19
211.65,1.22e-19
213.9,1.13e-19
216.2,1.01e-19
218.6,8.68e-20
221.0,7.28e-20
223.45,5.91e-20
226.0,4.61e-20
228.6,3.46e-20
231.25,2.54e-20
233.95,1.75e-20
236.7,1.18e-20
239.55,7.63e-21
242.45,4.69e-21
245.4,2.8e-21
248.45,1.59e-21
251.6,9.01e-22
254.8,4.73e-22
258.05,2.5e-22
261.45,1.23e-22
264.95,6.07e-23
268.5,3.01e-23
272.15,1.5e-23
275.9,7.38e-24
279.75,3.75e-24
