λ,σ
192,7.49e-20
194,8.49e-20
196,9.48e-20
198,1.04e-19
200,1.12e-19
202,1.18e-19
204,1.22e-19
206,1.24e-19
208,1.23e-19
210,1.2e-19
212,1.13e-19
214,1.06e-19
216,9.69e-20
218,8.65e-20
220,7.58e-20
222,6.52e-20
224,5.5e-20
226,4.56e-20
228,3.73e-20
230,2.98e-20
232,2.35e-20
234,1.83e-20
236,1.4e-20
238,1.06e-20
240,7.89e-21
242,5.74e-21
244,4.18e-21
246,3.01e-21
248,2.16e-21
250,1.53e-21
252,1.07e-21
254,7.51e-22
256,5.24e-22
258,3.64e-22
260,2.52e-22
262,1.76e-22
264,1.21e-22
266,8.6e-23
268,6.1e-23
