λ,σ
192.31,7.76e-18
195.68,7.65e-18
200.45,6.69e-18
202.94,5.63e-18
204.32,4.83e-18
206.82,4.15e-18
209.64,3.28e-18
212.04,2.48e-18
214.77,1.77e-18
217.16,1.33e-18
218.83,1.03e-18
221.26,8.07e-19
222.26,6.83e-19
225.41,5.2e-19
227.42,3.85e-19
229.83,2.93e-19
231.79,2.04e-19
235.66,1.49e-19
236.92,1.1e-19
240.05,8.07e-20
243.14,5.67e-20
245.89,4.15e-20
249.82,3.24e-20
252.31,2.71e-20
254.0,2.16e-20
258.29,1.66e-20
263.29,1.21e-20
268.38,9.78e-21
271.97,7.95e-21
274.1,6.87e-21
275.88,6.05e-21
279.51,5.23e-21
282.38,4.42e-21
284.49,3.72e-21
286.27,3.28e-21
289.91,2.83e-21
292.79,2.43e-21
294.53,2.06e-21
297.34,1.63e-21
300.22,1.4e-21
302.72,1.18e-21
305.53,9.37e-22
308.03,8.97e-22
311.25,6.54e-22
