λ,σ,uncertainty
128.68,4.5983e-17,5.29e-19
128.73,4.5979e-17,5.13e-19
128.78,4.5975e-17,5.05e-19
128.83,4.5951e-17,5.05e-19
128.88,4.5926e-17,5.08e-19
128.93,4.5901e-17,5.14e-19
128.98,4.5885e-17,5.22e-19
129.03,4.5954e-17,5.21e-19
129.08,4.6024e-17,5.19e-19
129.13,4.6093e-17,5.18e-19
129.18,4.6148e-17,5.17e-19
129.23,4.6163e-17,5.18e-19
129.28,4.6179e-17,5.21e-19
129.33,4.6194e-17,5.25e-19
129.38,4.623e-17,5.24e-19
129.43,4.6289e-17,5.15e-19
129.48,4.6349e-17,5.08e-19
129.53,4.6408e-17,5.02e-19
129.58,4.6444e-17,5.02e-19
129.63,4.6467e-17,5.04e-19
129.68,4.649e-17,5.07e-19
129.73,4.6513e-17,5.1e-19
129.78,4.6509e-17,5.11e-19
129.83,4.6499e-17,5.11e-19
129.88,4.6489e-17,5.11e-19
129.93,4.648e-17,5.12e-19
129.98,4.6464e-17,5.12e-19
130.03,4.6448e-17,5.12e-19
130.08,4.6432e-17,5.12e-19
130.13,4.6411e-17,5.11e-19
130.18,4.6368e-17,5.06e-19
130.23,4.6325e-17,5.01e-19
130.28,4.6282e-17,4.96e-19
130.33,4.623e-17,4.93e-19
130.38,4.6162e-17,4.92e-19
130.43,4.6095e-17,4.9e-19
130.48,4.6027e-17,4.89e-19
130.53,4.5999e-17,4.88e-19
130.58,4.6002e-17,4.88e-19
130.63,4.6004e-17,4.87e-19
130.68,4.6007e-17,4.87e-19
130.73,4.6031e-17,4.89e-19
130.78,4.6063e-17,4.93e-19
130.83,4.6094e-17,4.97e-19
130.88,4.6126e-17,5.01e-19
130.93,4.6175e-17,4.99e-19
130.98,4.6225e-17,4.97e-19
131.03,4.6276e-17,4.95e-19
131.08,4.6328e-17,4.93e-19
131.13,4.6398e-17,4.92e-19
131.18,4.6469e-17,4.92e-19
131.23,4.6539e-17,4.92e-19
131.28,4.6622e-17,4.93e-19
131.33,4.6735e-17,4.94e-19
131.38,4.6848e-17,4.96e-19
131.43,4.6962e-17,4.98e-19
131.48,4.6997e-17,4.99e-19
131.53,4.6949e-17,4.97e-19
131.58,4.6901e-17,4.95e-19
131.63,4.6853e-17,4.94e-19
131.68,4.6787e-17,4.92e-19
131.73,4.6712e-17,4.91e-19
131.78,4.6638e-17,4.9e-19
131.83,4.6563e-17,4.88e-19
131.88,4.654e-17,4.89e-19
131.93,4.6525e-17,4.9e-19
131.98,4.6511e-17,4.91e-19
132.03,4.6498e-17,4.92e-19
132.08,4.6501e-17,4.91e-19
132.13,4.6505e-17,4.89e-19
132.18,4.6508e-17,4.88e-19
132.23,4.6518e-17,4.88e-19
132.28,4.6549e-17,4.89e-19
132.33,4.6581e-17,4.9e-19
132.38,4.6612e-17,4.91e-19
132.43,4.6625e-17,4.92e-19
132.48,4.6614e-17,4.93e-19
132.53,4.6604e-17,4.94e-19
132.58,4.6593e-17,4.95e-19
132.63,4.6555e-17,4.94e-19
132.68,4.6499e-17,4.93e-19
132.73,4.6443e-17,4.91e-19
132.78,4.6388e-17,4.89e-19
132.83,4.6363e-17,4.88e-19
132.88,4.6346e-17,4.88e-19
132.93,4.6328e-17,4.87e-19
132.98,4.6311e-17,4.87e-19
133.03,4.6338e-17,4.88e-19
133.08,4.6364e-17,4.89e-19
133.13,4.6391e-17,4.9e-19
133.18,4.6424e-17,4.9e-19
133.23,4.6479e-17,4.89e-19
133.28,4.6534e-17,4.88e-19
133.33,4.6589e-17,4.88e-19
133.38,4.6668e-17,4.88e-19
133.43,4.6784e-17,4.9e-19
133.48,4.6901e-17,4.92e-19
133.53,4.7017e-17,4.95e-19
133.58,4.7128e-17,4.96e-19
133.63,4.7234e-17,4.97e-19
133.68,4.7341e-17,4.97e-19
133.73,4.7447e-17,4.98e-19
133.78,4.7503e-17,4.98e-19
133.83,4.7543e-17,4.98e-19
133.88,4.7584e-17,4.98e-19
133.93,4.7625e-17,4.98e-19
133.98,4.7631e-17,4.99e-19
134.03,4.7636e-17,5.01e-19
134.08,4.7642e-17,5.02e-19
134.13,4.7635e-17,5.04e-19
134.18,4.7563e-17,5.03e-19
134.23,4.7492e-17,5.02e-19
134.28,4.742e-17,5.02e-19
134.33,4.7331e-17,5.01e-19
134.38,4.7211e-17,4.99e-19
134.43,4.7091e-17,4.97e-19
134.48,4.6971e-17,4.95e-19
134.53,4.685e-17,4.94e-19
134.58,4.6727e-17,4.93e-19
134.63,4.6605e-17,4.92e-19
134.68,4.6483e-17,4.91e-19
134.73,4.6386e-17,4.91e-19
134.78,4.6298e-17,4.9e-19
134.83,4.621e-17,4.9e-19
134.88,4.6121e-17,4.89e-19
134.93,4.6081e-17,4.88e-19
134.98,4.6042e-17,4.87e-19
135.03,4.6003e-17,4.85e-19
135.08,4.5965e-17,4.84e-19
135.13,4.5933e-17,4.84e-19
135.18,4.59e-17,4.84e-19
135.23,4.5867e-17,4.84e-19
135.28,4.5838e-17,4.84e-19
135.33,4.5816e-17,4.83e-19
135.38,4.5794e-17,4.83e-19
135.43,4.5772e-17,4.82e-19
135.48,4.5751e-17,4.82e-19
135.53,4.5731e-17,4.81e-19
135.58,4.5711e-17,4.81e-19
135.63,4.5691e-17,4.8e-19
135.68,4.5689e-17,4.8e-19
135.73,4.5693e-17,4.81e-19
135.78,4.5697e-17,4.81e-19
135.83,4.5701e-17,4.82e-19
135.88,4.5737e-17,4.82e-19
135.93,4.5775e-17,4.83e-19
135.98,4.5812e-17,4.83e-19
136.03,4.5849e-17,4.84e-19
136.08,4.5877e-17,4.84e-19
136.13,4.5904e-17,4.84e-19
136.18,4.5932e-17,4.84e-19
136.23,4.595e-17,4.84e-19
136.28,4.5948e-17,4.83e-19
136.33,4.5947e-17,4.83e-19
136.38,4.5945e-17,4.83e-19
136.43,4.5897e-17,4.83e-19
136.48,4.5813e-17,4.82e-19
136.53,4.5728e-17,4.81e-19
136.58,4.5644e-17,4.8e-19
136.63,4.5505e-17,4.78e-19
136.68,4.5349e-17,4.77e-19
136.73,4.5192e-17,4.75e-19
136.78,4.5036e-17,4.73e-19
136.83,4.4888e-17,4.71e-19
136.88,4.4739e-17,4.7e-19
136.93,4.4591e-17,4.68e-19
136.98,4.4442e-17,4.66e-19
137.03,4.4295e-17,4.65e-19
137.08,4.4148e-17,4.64e-19
137.13,4.4002e-17,4.64e-19
137.18,4.3844e-17,4.63e-19
137.23,4.3668e-17,4.6e-19
137.28,4.3492e-17,4.58e-19
137.33,4.3316e-17,4.55e-19
137.38,4.3137e-17,4.53e-19
137.43,4.2956e-17,4.51e-19
137.48,4.2775e-17,4.5e-19
137.53,4.2594e-17,4.48e-19
137.58,4.2401e-17,4.46e-19
137.63,4.2205e-17,4.44e-19
137.68,4.2008e-17,4.41e-19
137.73,4.1812e-17,4.39e-19
137.78,4.1638e-17,4.38e-19
137.83,4.1464e-17,4.36e-19
137.88,4.1291e-17,4.35e-19
137.93,4.1122e-17,4.33e-19
137.98,4.0976e-17,4.32e-19
138.03,4.083e-17,4.31e-19
138.08,4.0684e-17,4.3e-19
138.13,4.052e-17,4.28e-19
138.18,4.033e-17,4.27e-19
138.23,4.0139e-17,4.25e-19
138.28,3.9949e-17,4.23e-19
138.33,3.9758e-17,4.21e-19
138.38,3.9567e-17,4.19e-19
138.43,3.9376e-17,4.17e-19
138.48,3.9185e-17,4.15e-19
138.53,3.9007e-17,4.13e-19
138.58,3.8833e-17,4.12e-19
138.63,3.8659e-17,4.1e-19
138.68,3.8485e-17,4.08e-19
138.73,3.8276e-17,4.06e-19
138.78,3.8067e-17,4.03e-19
138.83,3.7858e-17,4.0e-19
138.88,3.7654e-17,3.98e-19
138.93,3.7465e-17,3.96e-19
138.98,3.7275e-17,3.94e-19
139.03,3.7086e-17,3.92e-19
139.08,3.692e-17,3.91e-19
139.13,3.6785e-17,3.9e-19
139.18,3.6649e-17,3.89e-19
139.23,3.6513e-17,3.87e-19
139.28,3.6375e-17,3.86e-19
139.33,3.6236e-17,3.84e-19
139.38,3.6097e-17,3.83e-19
139.43,3.5957e-17,3.81e-19
139.48,3.581e-17,3.8e-19
139.53,3.5662e-17,3.78e-19
139.58,3.5513e-17,3.76e-19
139.63,3.5362e-17,3.75e-19
139.68,3.5188e-17,3.73e-19
139.73,3.5014e-17,3.71e-19
139.78,3.484e-17,3.69e-19
139.83,3.4665e-17,3.68e-19
139.88,3.4485e-17,3.67e-19
139.93,3.4305e-17,3.66e-19
139.98,3.4126e-17,3.64e-19
140.03,3.3957e-17,3.63e-19
140.08,3.3799e-17,3.61e-19
140.13,3.3641e-17,3.59e-19
140.18,3.3482e-17,3.58e-19
140.23,3.3314e-17,3.55e-19
140.28,3.3142e-17,3.53e-19
140.33,3.297e-17,3.51e-19
140.38,3.2798e-17,3.48e-19
140.43,3.2616e-17,3.47e-19
140.48,3.2433e-17,3.45e-19
140.53,3.225e-17,3.43e-19
140.58,3.2075e-17,3.42e-19
140.63,3.195e-17,3.41e-19
140.68,3.1825e-17,3.4e-19
140.73,3.1699e-17,3.39e-19
140.78,3.158e-17,3.38e-19
140.83,3.147e-17,3.36e-19
140.88,3.136e-17,3.35e-19
140.93,3.125e-17,3.34e-19
140.98,3.1098e-17,3.32e-19
141.03,3.0916e-17,3.3e-19
141.08,3.0734e-17,3.28e-19
141.13,3.0551e-17,3.26e-19
141.18,3.0312e-17,3.23e-19
141.23,3.0056e-17,3.19e-19
141.28,2.98e-17,3.16e-19
141.33,2.9544e-17,3.13e-19
141.38,2.9309e-17,3.1e-19
141.43,2.9073e-17,3.07e-19
141.48,2.8838e-17,3.04e-19
141.53,2.8618e-17,3.01e-19
141.58,2.8455e-17,2.99e-19
141.63,2.8291e-17,2.97e-19
141.68,2.8127e-17,2.96e-19
141.73,2.7982e-17,2.95e-19
141.78,2.7859e-17,2.94e-19
141.83,2.7736e-17,2.93e-19
141.88,2.7613e-17,2.93e-19
141.93,2.751e-17,2.93e-19
141.98,2.7418e-17,2.93e-19
142.03,2.7325e-17,2.93e-19
142.08,2.7233e-17,2.93e-19
142.13,2.7115e-17,2.92e-19
142.18,2.6993e-17,2.92e-19
142.23,2.6872e-17,2.92e-19
142.28,2.6748e-17,2.91e-19
142.33,2.6596e-17,2.9e-19
142.38,2.6445e-17,2.89e-19
142.43,2.6294e-17,2.88e-19
142.48,2.6157e-17,2.86e-19
142.53,2.6052e-17,2.83e-19
142.58,2.5946e-17,2.8e-19
142.63,2.5841e-17,2.78e-19
142.68,2.5729e-17,2.75e-19
142.73,2.5612e-17,2.72e-19
142.78,2.5495e-17,2.69e-19
142.83,2.5378e-17,2.66e-19
142.88,2.5202e-17,2.64e-19
142.93,2.5009e-17,2.62e-19
142.98,2.4815e-17,2.59e-19
143.03,2.4621e-17,2.57e-19
143.08,2.4406e-17,2.55e-19
143.13,2.4191e-17,2.54e-19
143.18,2.3977e-17,2.52e-19
143.23,2.3768e-17,2.51e-19
143.28,2.3585e-17,2.5e-19
143.33,2.3402e-17,2.49e-19
143.38,2.3219e-17,2.49e-19
143.43,2.3044e-17,2.47e-19
143.48,2.288e-17,2.45e-19
143.53,2.2716e-17,2.43e-19
143.58,2.2552e-17,2.4e-19
143.63,2.2414e-17,2.39e-19
143.68,2.229e-17,2.38e-19
143.73,2.2166e-17,2.37e-19
143.78,2.2042e-17,2.36e-19
143.83,2.1982e-17,2.36e-19
143.88,2.193e-17,2.36e-19
143.93,2.1879e-17,2.36e-19
143.98,2.1834e-17,2.36e-19
144.03,2.1841e-17,2.36e-19
144.08,2.1849e-17,2.36e-19
144.13,2.1857e-17,2.35e-19
144.18,2.1877e-17,2.35e-19
144.23,2.1924e-17,2.34e-19
144.28,2.1972e-17,2.33e-19
144.33,2.202e-17,2.33e-19
144.38,2.2077e-17,2.32e-19
144.43,2.2142e-17,2.33e-19
144.48,2.2207e-17,2.33e-19
144.53,2.2272e-17,2.33e-19
144.58,2.2352e-17,2.34e-19
144.63,2.2437e-17,2.35e-19
144.68,2.2522e-17,2.37e-19
144.73,2.2607e-17,2.38e-19
144.78,2.269e-17,2.39e-19
144.83,2.2773e-17,2.4e-19
144.88,2.2856e-17,2.42e-19
144.93,2.2944e-17,2.43e-19
144.98,2.3048e-17,2.44e-19
145.03,2.3153e-17,2.44e-19
145.08,2.3258e-17,2.45e-19
145.13,2.3365e-17,2.46e-19
145.18,2.3475e-17,2.47e-19
145.23,2.3585e-17,2.48e-19
145.28,2.3695e-17,2.49e-19
145.33,2.3778e-17,2.5e-19
145.38,2.385e-17,2.52e-19
145.43,2.3922e-17,2.53e-19
145.48,2.3994e-17,2.54e-19
145.53,2.4011e-17,2.54e-19
145.58,2.4024e-17,2.54e-19
145.63,2.4037e-17,2.55e-19
145.68,2.4047e-17,2.55e-19
145.73,2.4036e-17,2.55e-19
145.78,2.4025e-17,2.55e-19
145.83,2.4015e-17,2.56e-19
145.88,2.4005e-17,2.56e-19
145.93,2.3997e-17,2.56e-19
145.98,2.3989e-17,2.56e-19
146.03,2.3981e-17,2.55e-19
146.08,2.3963e-17,2.55e-19
146.13,2.3937e-17,2.54e-19
146.18,2.3912e-17,2.53e-19
146.23,2.3887e-17,2.52e-19
146.28,2.3866e-17,2.51e-19
146.33,2.3846e-17,2.5e-19
146.38,2.3826e-17,2.49e-19
146.43,2.3808e-17,2.49e-19
146.48,2.3821e-17,2.49e-19
146.53,2.3835e-17,2.49e-19
146.58,2.3848e-17,2.49e-19
146.63,2.3866e-17,2.5e-19
146.68,2.3895e-17,2.5e-19
146.73,2.3925e-17,2.5e-19
146.78,2.3954e-17,2.5e-19
146.83,2.3997e-17,2.51e-19
146.88,2.4051e-17,2.51e-19
146.93,2.4105e-17,2.52e-19
146.98,2.4159e-17,2.53e-19
147.03,2.4246e-17,2.55e-19
147.08,2.4343e-17,2.57e-19
147.13,2.444e-17,2.58e-19
147.18,2.4537e-17,2.6e-19
147.23,2.4629e-17,2.61e-19
147.28,2.4721e-17,2.62e-19
147.33,2.4813e-17,2.63e-19
147.38,2.4897e-17,2.63e-19
147.43,2.4954e-17,2.64e-19
147.48,2.501e-17,2.64e-19
147.53,2.5067e-17,2.65e-19
147.58,2.5121e-17,2.65e-19
147.63,2.5173e-17,2.65e-19
147.68,2.5225e-17,2.66e-19
147.73,2.5277e-17,2.66e-19
147.78,2.5332e-17,2.66e-19
147.83,2.5387e-17,2.66e-19
147.88,2.5442e-17,2.66e-19
147.93,2.5498e-17,2.66e-19
147.98,2.5521e-17,2.67e-19
148.03,2.5542e-17,2.67e-19
148.08,2.5564e-17,2.68e-19
148.13,2.5584e-17,2.68e-19
148.18,2.5599e-17,2.69e-19
148.23,2.5614e-17,2.69e-19
148.28,2.5628e-17,2.69e-19
148.33,2.5649e-17,2.69e-19
148.38,2.5679e-17,2.7e-19
148.43,2.5709e-17,2.7e-19
148.48,2.5738e-17,2.7e-19
148.53,2.5767e-17,2.71e-19
148.58,2.5795e-17,2.71e-19
148.63,2.5822e-17,2.72e-19
148.68,2.585e-17,2.72e-19
148.73,2.5837e-17,2.72e-19
148.78,2.5819e-17,2.72e-19
148.83,2.5801e-17,2.71e-19
148.88,2.5783e-17,2.71e-19
148.93,2.5765e-17,2.72e-19
148.98,2.5748e-17,2.72e-19
149.03,2.573e-17,2.73e-19
149.08,2.5726e-17,2.74e-19
149.13,2.5746e-17,2.76e-19
149.18,2.5765e-17,2.77e-19
149.23,2.5784e-17,2.8e-19
149.28,2.5817e-17,2.81e-19
149.33,2.5858e-17,2.82e-19
149.38,2.59e-17,2.83e-19
149.43,2.5941e-17,2.84e-19
149.48,2.5966e-17,2.83e-19
149.53,2.599e-17,2.82e-19
149.58,2.6013e-17,2.81e-19
149.63,2.6036e-17,2.81e-19
149.68,2.6057e-17,2.8e-19
149.73,2.6077e-17,2.8e-19
149.78,2.6097e-17,2.8e-19
149.83,2.6117e-17,2.8e-19
149.88,2.6134e-17,2.8e-19
149.93,2.6152e-17,2.81e-19
149.98,2.617e-17,2.82e-19
150.03,2.6164e-17,2.81e-19
150.08,2.6144e-17,2.8e-19
150.13,2.6123e-17,2.79e-19
150.18,2.6102e-17,2.77e-19
150.23,2.6068e-17,2.76e-19
150.28,2.6033e-17,2.75e-19
150.33,2.5997e-17,2.75e-19
150.38,2.5962e-17,2.74e-19
150.43,2.5949e-17,2.75e-19
150.48,2.5935e-17,2.77e-19
150.53,2.5921e-17,2.79e-19
150.58,2.5907e-17,2.81e-19
150.63,2.5895e-17,2.81e-19
150.68,2.5883e-17,2.82e-19
150.73,2.5871e-17,2.82e-19
150.78,2.5831e-17,2.82e-19
150.83,2.5771e-17,2.8e-19
150.88,2.5711e-17,2.79e-19
150.93,2.5651e-17,2.78e-19
150.98,2.5547e-17,2.75e-19
151.03,2.5433e-17,2.72e-19
151.08,2.5319e-17,2.7e-19
151.13,2.5204e-17,2.68e-19
151.18,2.5083e-17,2.67e-19
151.23,2.4961e-17,2.66e-19
151.28,2.484e-17,2.65e-19
151.33,2.4723e-17,2.64e-19
151.38,2.4617e-17,2.63e-19
151.43,2.451e-17,2.62e-19
151.48,2.4404e-17,2.62e-19
151.53,2.4282e-17,2.61e-19
151.58,2.4149e-17,2.59e-19
151.63,2.4016e-17,2.59e-19
151.68,2.3883e-17,2.58e-19
151.73,2.3763e-17,2.57e-19
151.78,2.3647e-17,2.57e-19
151.83,2.3531e-17,2.58e-19
151.88,2.3419e-17,2.58e-19
151.93,2.3382e-17,2.6e-19
151.98,2.3344e-17,2.62e-19
152.03,2.3307e-17,2.64e-19
152.08,2.3291e-17,2.66e-19
152.13,2.3322e-17,2.66e-19
152.18,2.3354e-17,2.67e-19
152.23,2.3385e-17,2.67e-19
152.28,2.3427e-17,2.67e-19
152.33,2.3477e-17,2.67e-19
152.38,2.3527e-17,2.67e-19
152.43,2.3577e-17,2.66e-19
152.48,2.3675e-17,2.66e-19
152.53,2.3783e-17,2.67e-19
152.58,2.3892e-17,2.67e-19
152.63,2.4004e-17,2.67e-19
152.68,2.4173e-17,2.67e-19
152.73,2.4343e-17,2.67e-19
152.78,2.4512e-17,2.66e-19
152.83,2.4637e-17,2.66e-19
152.88,2.4668e-17,2.66e-19
152.93,2.4699e-17,2.65e-19
152.98,2.473e-17,2.65e-19
153.03,2.4656e-17,2.63e-19
153.08,2.4499e-17,2.61e-19
153.13,2.4343e-17,2.58e-19
153.18,2.4186e-17,2.56e-19
153.23,2.4003e-17,2.53e-19
153.28,2.3813e-17,2.51e-19
153.33,2.3624e-17,2.49e-19
153.38,2.3438e-17,2.47e-19
153.43,2.329e-17,2.45e-19
153.48,2.3143e-17,2.44e-19
153.53,2.2995e-17,2.42e-19
153.58,2.2841e-17,2.41e-19
153.63,2.2675e-17,2.4e-19
153.68,2.2509e-17,2.39e-19
153.73,2.2343e-17,2.37e-19
153.78,2.2174e-17,2.36e-19
153.83,2.2002e-17,2.34e-19
153.88,2.183e-17,2.32e-19
153.93,2.1658e-17,2.3e-19
153.98,2.15e-17,2.28e-19
154.03,2.1344e-17,2.26e-19
154.08,2.1188e-17,2.23e-19
154.13,2.1034e-17,2.21e-19
154.18,2.0889e-17,2.2e-19
154.23,2.0744e-17,2.19e-19
154.28,2.0599e-17,2.18e-19
154.33,2.045e-17,2.17e-19
154.38,2.0294e-17,2.17e-19
154.43,2.0137e-17,2.16e-19
154.48,1.9981e-17,2.16e-19
154.53,1.9815e-17,2.14e-19
154.58,1.9644e-17,2.12e-19
154.63,1.9472e-17,2.1e-19
154.68,1.9301e-17,2.08e-19
154.73,1.9154e-17,2.06e-19
154.78,1.9012e-17,2.04e-19
154.83,1.8869e-17,2.02e-19
154.88,1.873e-17,2.0e-19
154.93,1.8616e-17,1.99e-19
154.98,1.8501e-17,1.99e-19
155.03,1.8387e-17,1.98e-19
155.08,1.8279e-17,1.97e-19
155.13,1.8183e-17,1.96e-19
155.18,1.8087e-17,1.95e-19
155.23,1.7991e-17,1.93e-19
155.28,1.7908e-17,1.92e-19
155.33,1.7831e-17,1.91e-19
155.38,1.7755e-17,1.89e-19
155.43,1.7678e-17,1.88e-19
155.48,1.7661e-17,1.88e-19
155.53,1.765e-17,1.87e-19
155.58,1.7639e-17,1.87e-19
155.63,1.7633e-17,1.87e-19
155.68,1.7648e-17,1.87e-19
155.73,1.7663e-17,1.86e-19
155.78,1.7678e-17,1.86e-19
155.83,1.7676e-17,1.86e-19
155.88,1.7651e-17,1.85e-19
155.93,1.7627e-17,1.85e-19
155.98,1.7602e-17,1.84e-19
156.03,1.7551e-17,1.84e-19
156.08,1.7488e-17,1.83e-19
156.13,1.7425e-17,1.83e-19
156.18,1.7362e-17,1.82e-19
156.23,1.7306e-17,1.82e-19
156.28,1.725e-17,1.81e-19
156.33,1.7193e-17,1.81e-19
156.38,1.7142e-17,1.8e-19
156.43,1.7109e-17,1.8e-19
156.48,1.7075e-17,1.8e-19
156.53,1.7042e-17,1.8e-19
156.58,1.7024e-17,1.8e-19
156.63,1.7024e-17,1.8e-19
156.68,1.7023e-17,1.8e-19
156.73,1.7023e-17,1.79e-19
156.78,1.7057e-17,1.8e-19
156.83,1.7103e-17,1.8e-19
156.88,1.7148e-17,1.8e-19
156.93,1.7194e-17,1.81e-19
156.98,1.7268e-17,1.82e-19
157.03,1.7342e-17,1.82e-19
157.08,1.7416e-17,1.83e-19
157.13,1.7474e-17,1.84e-19
157.18,1.7488e-17,1.84e-19
157.23,1.7501e-17,1.84e-19
157.28,1.7514e-17,1.84e-19
157.33,1.7497e-17,1.84e-19
157.38,1.7453e-17,1.84e-19
157.43,1.7408e-17,1.83e-19
157.48,1.7364e-17,1.83e-19
157.53,1.734e-17,1.83e-19
157.58,1.7321e-17,1.83e-19
157.63,1.7302e-17,1.83e-19
157.68,1.7286e-17,1.83e-19
157.73,1.731e-17,1.83e-19
157.78,1.7335e-17,1.83e-19
157.83,1.736e-17,1.83e-19
157.88,1.7393e-17,1.83e-19
157.93,1.7443e-17,1.83e-19
157.98,1.7492e-17,1.84e-19
158.03,1.7541e-17,1.85e-19
158.08,1.7599e-17,1.85e-19
158.13,1.7663e-17,1.86e-19
158.18,1.7726e-17,1.86e-19
158.23,1.779e-17,1.87e-19
158.28,1.7854e-17,1.87e-19
158.33,1.7919e-17,1.88e-19
158.38,1.7983e-17,1.89e-19
158.43,1.8048e-17,1.9e-19
158.48,1.8112e-17,1.92e-19
158.53,1.8176e-17,1.93e-19
158.58,1.824e-17,1.95e-19
158.63,1.8303e-17,1.96e-19
158.68,1.8365e-17,1.96e-19
158.73,1.8427e-17,1.97e-19
158.78,1.8489e-17,1.97e-19
158.83,1.8537e-17,1.97e-19
158.88,1.8579e-17,1.98e-19
158.93,1.8621e-17,1.99e-19
158.98,1.8663e-17,1.99e-19
159.03,1.8684e-17,1.99e-19
159.08,1.8704e-17,1.99e-19
159.13,1.8725e-17,1.99e-19
159.18,1.8743e-17,1.99e-19
159.23,1.8757e-17,1.99e-19
159.28,1.877e-17,1.99e-19
159.33,1.8784e-17,1.99e-19
159.38,1.8797e-17,1.99e-19
159.43,1.8809e-17,1.98e-19
159.48,1.8822e-17,1.98e-19
159.53,1.8835e-17,1.97e-19
159.58,1.8842e-17,1.97e-19
159.63,1.8849e-17,1.97e-19
159.68,1.8855e-17,1.97e-19
159.73,1.8862e-17,1.97e-19
159.78,1.8875e-17,1.97e-19
159.83,1.8888e-17,1.97e-19
159.88,1.8901e-17,1.97e-19
159.93,1.892e-17,1.98e-19
159.98,1.8951e-17,1.99e-19
160.03,1.8983e-17,2.0e-19
160.08,1.9014e-17,2.02e-19
160.13,1.9058e-17,2.03e-19
160.18,1.9113e-17,2.03e-19
160.23,1.9167e-17,2.03e-19
160.28,1.9222e-17,2.03e-19
160.33,1.9292e-17,2.05e-19
160.38,1.9365e-17,2.06e-19
160.43,1.9438e-17,2.07e-19
160.48,1.9513e-17,2.08e-19
160.53,1.9603e-17,2.11e-19
160.58,1.9694e-17,2.14e-19
160.63,1.9784e-17,2.17e-19
160.68,1.9874e-17,2.2e-19
160.73,1.9964e-17,2.2e-19
160.78,2.0054e-17,2.21e-19
160.83,2.0144e-17,2.22e-19
160.88,2.0244e-17,2.23e-19
160.93,2.0348e-17,2.25e-19
160.98,2.0452e-17,2.27e-19
161.03,2.0557e-17,2.29e-19
161.08,2.0667e-17,2.3e-19
161.13,2.0778e-17,2.31e-19
161.18,2.0889e-17,2.31e-19
161.23,2.0997e-17,2.32e-19
161.28,2.1099e-17,2.29e-19
161.33,2.1201e-17,2.28e-19
161.38,2.1303e-17,2.27e-19
161.43,2.1409e-17,2.26e-19
161.48,2.1518e-17,2.27e-19
161.53,2.1627e-17,2.27e-19
161.58,2.1736e-17,2.28e-19
161.63,2.1873e-17,2.29e-19
161.68,2.2018e-17,2.31e-19
161.73,2.2162e-17,2.32e-19
161.78,2.2304e-17,2.34e-19
161.83,2.2419e-17,2.35e-19
