download_url,T2,λ2,author_year,comments,λ1,name,doi,formula,T1,fname
https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Hydrogen+water/D2_Brolley(1973)_298K_58.4nm.txt,NaN,NaN,Brolley(1973),Helium discharge as a radiation source,58.4,deuterium, https://doi.org/10.1029/JA078i010p01627,D2,298.0,data/cross-sections/Hydrogen+water/D2/D2_Brolley(1973)_298K_58.csv
https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Hydrogen+water/D2_CookMetzger(1964)_298K_78.30-84.89nm.txt,NaN,84.89,CookMetzger(1964),Absorption measurements at a spectral resolution of 0.05 nm using the Hopfield-continuum light source,78.3,deuterium, https://doi.org/10.1364/JOSA.54.000968,D2,298.0,data/cross-sections/Hydrogen+water/D2/D2_CookMetzger(1964)_298K_78.csv
https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Hydrogen+water/D2_Glass-Maujean(2015)_298K_74.00-74.85nm.txt,NaN,74.85,Glass-Maujean(2015),Absorption measurements at high resolution (0.001 nm) using synchrotron radiation as a light source and a 10 m-normal incidence monochromator equipped with a 4800 lines /mm grating,74.0,deuterium, https://doi.org/10.1016/j.jms.2015.03.008,D2,298.0,data/cross-sections/Hydrogen+water/D2/D2_Glass-Maujean(2015)_298K_74.csv
https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Hydrogen+water/D2_Glass-Maujean(2015)_298K_74.83-74.91nm.txt,NaN,74.91,Glass-Maujean(2015),Absorption measurements at high resolution (0.001 nm) using synchrotron radiation as a light source and a 10 m-normal incidence monochromator equipped with a 4800 lines /mm grating,74.83,deuterium, https://doi.org/10.1016/j.jms.2015.03.008,D2,298.0,data/cross-sections/Hydrogen+water/D2/D2_Glass-Maujean(2015)_298K_74.csv
https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Hydrogen+water/D2_Glass-Maujean(2015)_298K_74.90-75.06nm.txt,NaN,75.06,Glass-Maujean(2015),Absorption measurements at high resolution (0.001 nm) using synchrotron radiation as a light source and a 10 m-normal incidence monochromator equipped with a 4800 lines /mm grating,74.9,deuterium, https://doi.org/10.1016/j.jms.2015.03.008,D2,298.0,data/cross-sections/Hydrogen+water/D2/D2_Glass-Maujean(2015)_298K_74.csv
https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Hydrogen+water/D2_Glass-Maujean(2015)_298K_75.04-75.94nm.txt,NaN,75.94,Glass-Maujean(2015),Absorption measurements at high resolution (0.001 nm) using synchrotron radiation as a light source and a 10 m-normal incidence monochromator equipped with a 4800 lines /mm grating,75.04,deuterium, https://doi.org/10.1016/j.jms.2015.03.008,D2,298.0,data/cross-sections/Hydrogen+water/D2/D2_Glass-Maujean(2015)_298K_75.csv
https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Hydrogen+water/D2_Glass-Maujean(2015)_298K_75.92-76.53nm.txt,NaN,76.53,Glass-Maujean(2015),Absorption measurements at high resolution (0.001 nm) using synchrotron radiation as a light source and a 10 m-normal incidence monochromator equipped with a 4800 lines /mm grating,75.92,deuterium, https://doi.org/10.1016/j.jms.2015.03.008,D2,298.0,data/cross-sections/Hydrogen+water/D2/D2_Glass-Maujean(2015)_298K_75.csv
https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Hydrogen+water/D2_Glass-Maujean(2015)_298K_76.50-77.09nm.txt,NaN,77.09,Glass-Maujean(2015),Absorption measurements at high resolution (0.001 nm) using synchrotron radiation as a light source and a 10 m-normal incidence monochromator equipped with a 4800 lines /mm grating,76.5,deuterium, https://doi.org/10.1016/j.jms.2015.03.008,D2,298.0,data/cross-sections/Hydrogen+water/D2/D2_Glass-Maujean(2015)_298K_76.csv
https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Hydrogen+water/D2_Glass-Maujean(2015)_298K_77.07-77.77nm.txt,NaN,77.77,Glass-Maujean(2015),Absorption measurements at high resolution (0.001 nm) using synchrotron radiation as a light source and a 10 m-normal incidence monochromator equipped with a 4800 lines /mm grating,77.07,deuterium, https://doi.org/10.1016/j.jms.2015.03.008,D2,298.0,data/cross-sections/Hydrogen+water/D2/D2_Glass-Maujean(2015)_298K_77.csv
https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Hydrogen+water/D2_Glass-Maujean(2015)_298K_77.74-78.34nm.txt,NaN,78.34,Glass-Maujean(2015),Absorption measurements at high resolution (0.001 nm) using synchrotron radiation as a light source and a 10 m-normal incidence monochromator equipped with a 4800 lines /mm grating,77.74,deuterium, https://doi.org/10.1016/j.jms.2015.03.008,D2,298.0,data/cross-sections/Hydrogen+water/D2/D2_Glass-Maujean(2015)_298K_77.csv
https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Hydrogen+water/D2_Glass-Maujean(2015)_298K_78.32-79.01nm.txt,NaN,79.01,Glass-Maujean(2015),Absorption measurements at high resolution (0.001 nm) using synchrotron radiation as a light source and a 10 m-normal incidence monochromator equipped with a 4800 lines /mm grating,78.32,deuterium, https://doi.org/10.1016/j.jms.2015.03.008,D2,298.0,data/cross-sections/Hydrogen+water/D2/D2_Glass-Maujean(2015)_298K_78.csv
https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Hydrogen+water/D2_Glass-Maujean(2015)_298K_78.99-79.59nm.txt,NaN,79.59,Glass-Maujean(2015),Absorption measurements at high resolution (0.001 nm) using synchrotron radiation as a light source and a 10 m-normal incidence monochromator equipped with a 4800 lines /mm grating,78.99,deuterium, https://doi.org/10.1016/j.jms.2015.03.008,D2,298.0,data/cross-sections/Hydrogen+water/D2/D2_Glass-Maujean(2015)_298K_78.csv
https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Hydrogen+water/D2_Glass-Maujean(2015)_298K_79.57-79.90nm.txt,NaN,79.9,Glass-Maujean(2015),Absorption measurements at high resolution (0.001 nm) using synchrotron radiation as a light source and a 10 m-normal incidence monochromator equipped with a 4800 lines /mm grating,79.57,deuterium, https://doi.org/10.1016/j.jms.2015.03.008,D2,298.0,data/cross-sections/Hydrogen+water/D2/D2_Glass-Maujean(2015)_298K_79.csv
https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Hydrogen+water/D2_Glass-Maujean(2015)_298K_79.89-80.18nm.txt,NaN,80.18,Glass-Maujean(2015),Absorption measurements at high resolution (0.001 nm) using synchrotron radiation as a light source and a 10 m-normal incidence monochromator equipped with a 4800 lines /mm grating,79.89,deuterium, https://doi.org/10.1016/j.jms.2015.03.008,D2,298.0,data/cross-sections/Hydrogen+water/D2/D2_Glass-Maujean(2015)_298K_79.csv
https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Hydrogen+water/D2_Glass-Maujean(2015)_298K_80.17-80.25nm.txt,NaN,80.25,Glass-Maujean(2015),Absorption measurements at high resolution (0.001 nm) using synchrotron radiation as a light source and a 10 m-normal incidence monochromator equipped with a 4800 lines /mm grating,80.17,deuterium, https://doi.org/10.1016/j.jms.2015.03.008,D2,298.0,data/cross-sections/Hydrogen+water/D2/D2_Glass-Maujean(2015)_298K_80.csv
https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Hydrogen+water/D2_Glass-Maujean(2015)_298K_80.24-81.00nm.txt,NaN,81.0,Glass-Maujean(2015),Absorption measurements at high resolution (0.001 nm) using synchrotron radiation as a light source and a 10 m-normal incidence monochromator equipped with a 4800 lines /mm grating,80.24,deuterium, https://doi.org/10.1016/j.jms.2015.03.008,D2,298.0,data/cross-sections/Hydrogen+water/D2/D2_Glass-Maujean(2015)_298K_80.csv
https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Hydrogen+water/D2_Lee(1976)_298K_18-70nm.txt,NaN,70.0,Lee(1976),Absorption measurements using synchrotron radiation; spectral resolution ∼0.1nm,18.0,deuterium, https://doi.org/10.1016/0022-4073(76)90041-8,D2,298.0,data/cross-sections/Hydrogen+water/D2/D2_Lee(1976)_298K_18-70nm.csv
