download_url,T2,λ2,author_year,comments,λ1,name,doi,formula,T1,fname
"https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Nitrogen+compounds(N,H,O)/NH2D_Cheng(2006)_298K_140-226nm(0.02nm).txt",NaN,226.0,Cheng(2006),The absorption spectra of NH,140.0,ammonia-d1, https://doi.org/10.1086/505615,NH2D,298.0,"data/cross-sections/Nitrogen+compounds(N,H,O)/NH2D/NH2D_Cheng(2006)_298K_140-226nm(0.csv"
"https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Nitrogen+compounds(N,H,O)/NH2D_Cheng(2006)_298K_143.96-168.74nm(B-X).txt",NaN,168.74,Cheng(2006),The absorption spectra of NH,143.96,ammonia-d1, https://doi.org/10.1086/505615,NH2D,298.0,"data/cross-sections/Nitrogen+compounds(N,H,O)/NH2D/NH2D_Cheng(2006)_298K_143.csv"
"https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Nitrogen+compounds(N,H,O)/NH2D_Cheng(2006)_298K_168.74-215.96nm(A-X).txt",NaN,215.96,Cheng(2006),The absorption spectra of NH,168.74,ammonia-d1, https://doi.org/10.1086/505615,NH2D,298.0,"data/cross-sections/Nitrogen+compounds(N,H,O)/NH2D/NH2D_Cheng(2006)_298K_168.csv"
"https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Nitrogen+compounds(N,H,O)/NH2D_Wu(2007)_295K_106-144nm(0.02nm).txt",NaN,144.0,Wu(2007),The absorption spectra of NH,106.0,ammonia-d1, https://doi.org/10.1063/1.2790440,NH2D,295.0,"data/cross-sections/Nitrogen+compounds(N,H,O)/NH2D/NH2D_Wu(2007)_295K_106-144nm(0.csv"
"https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Nitrogen+compounds(N,H,O)/NH2D_Wu(2007)_295K_115.74-126.86nm(G-X).txt",NaN,126.86,Wu(2007),High-resolution (0.02 nm) absorption spectrum measured using synchrotron radiation,115.74,ammonia-d1, https://doi.org/10.1063/1.2790440,NH2D,295.0,"data/cross-sections/Nitrogen+compounds(N,H,O)/NH2D/NH2D_Wu(2007)_295K_115.csv"
"https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Nitrogen+compounds(N,H,O)/NH2D_Wu(2007)_295K_117.48-128.45nm(F-X).txt",NaN,128.45,Wu(2007),High-resolution (0.02 nm) absorption spectrum measured using synchrotron radiation,117.48,ammonia-d1, https://doi.org/10.1063/1.2790440,NH2D,295.0,"data/cross-sections/Nitrogen+compounds(N,H,O)/NH2D/NH2D_Wu(2007)_295K_117.csv"
"https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Nitrogen+compounds(N,H,O)/NH2D_Wu(2007)_295K_118.52-132.90nm(E-X).txt",NaN,132.9,Wu(2007),High-resolution (0.02 nm) absorption spectrum measured using synchrotron radiation,118.52,ammonia-d1, https://doi.org/10.1063/1.2790440,NH2D,295.0,"data/cross-sections/Nitrogen+compounds(N,H,O)/NH2D/NH2D_Wu(2007)_295K_118.csv"
"https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Nitrogen+compounds(N,H,O)/NH2D_Wu(2007)_295K_123.50-143.28nm(D-X).txt",NaN,143.28,Wu(2007),High-resolution (0.02 nm) absorption spectrum measured using synchrotron radiation,123.5,ammonia-d1, https://doi.org/10.1063/1.2790440,NH2D,295.0,"data/cross-sections/Nitrogen+compounds(N,H,O)/NH2D/NH2D_Wu(2007)_295K_123.csv"
"https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Nitrogen+compounds(N,H,O)/NH2D_Wu(2007)_295K_126.14-142.76nm(D%20II%20-%20X).txt",NaN,142.76,Wu(2007),High-resolution (0.02 nm) absorption spectrum measured using synchrotron radiation,126.14,ammonia-d1, https://doi.org/10.1063/1.2790440,NH2D,295.0,"data/cross-sections/Nitrogen+compounds(N,H,O)/NH2D/NH2D_Wu(2007)_295K_126.csv"
"https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Nitrogen+compounds(N,H,O)/NH2D_Wu(2007)_295K_129.36-142.70nm(D%20I%20-%20X).txt",NaN,142.7,Wu(2007),High-resolution (0.02 nm) absorption spectrum measured using synchrotron radiation,129.36,ammonia-d1, https://doi.org/10.1063/1.2790440,NH2D,295.0,"data/cross-sections/Nitrogen+compounds(N,H,O)/NH2D/NH2D_Wu(2007)_295K_129.csv"
"https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Nitrogen+compounds(N,H,O)/NH2D_Wu(2007)_295K_132.16-138.66nm(D%20III%20-%20X).txt",NaN,138.66,Wu(2007),High-resolution (0.02 nm) absorption spectrum measured using synchrotron radiation,132.16,ammonia-d1, https://doi.org/10.1063/1.2790440,NH2D,295.0,"data/cross-sections/Nitrogen+compounds(N,H,O)/NH2D/NH2D_Wu(2007)_295K_132.csv"
