λ,σ,Δσ
115.74,2.403e-17,NaN
117.04,2.366e-17,NaN
118.38,2.107e-17,NaN
119.72,2.226e-17,NaN
121.08,2.313e-17,NaN
122.45,2.778e-17,NaN
123.91,2.027e-17,NaN
125.38,2.172e-17,NaN
126.86,2.432e-17,NaN
