λ,σ,uncertainty
116.1,,6.050365e-17
116.2,,6.040506e-17
116.3,,6.051467e-17
116.4,,6.043809e-17
116.5,,6.036149e-17
116.6,,6.023687e-17
116.7,,6.020236e-17
116.8,,6.000271e-17
116.9,,5.971194e-17
117.0,,5.955971e-17
117.1,,5.925553e-17
117.2,,5.899798e-17
117.3,,5.8745e-17
117.4,,5.852685e-17
117.5,,5.829664e-17
117.6,,5.801971e-17
117.7,,5.77091e-17
117.8,,5.747896e-17
117.9,,5.712345e-17
118.0,,5.679529e-17
118.1,,5.653102e-17
118.2,,5.619393e-17
118.3,,5.598624e-17
118.4,,5.57691e-17
118.5,,5.553612e-17
118.6,,5.51953e-17
118.7,,5.506607e-17
118.8,,5.466499e-17
118.9,,5.451601e-17
119.0,,5.434203e-17
119.1,,5.413844e-17
119.2,,5.394959e-17
119.3,,5.381169e-17
119.4,,5.384688e-17
119.5,,5.359386e-17
119.6,,5.340895e-17
119.7,,5.326901e-17
119.8,,5.309848e-17
119.9,,5.296057e-17
120.0,,5.290781e-17
120.1,,5.268328e-17
120.2,,5.271282e-17
120.3,,5.269031e-17
120.4,,5.263718e-17
120.5,,5.260365e-17
120.6,,5.259634e-17
120.7,,5.256106e-17
120.8,,5.257036e-17
120.9,,5.277097e-17
121.0,,5.267843e-17
121.1,,5.285557e-17
121.2,,5.291353e-17
121.3,,5.29484e-17
121.4,,5.286589e-17
121.5,,5.297424e-17
121.6,,5.291243e-17
121.7,,5.290655e-17
121.8,,5.276927e-17
121.9,,5.273073e-17
122.0,,5.276021e-17
122.1,,5.274775e-17
122.2,,5.277662e-17
122.3,,5.284967e-17
122.4,,5.277224e-17
122.5,,5.299085e-17
122.6,,5.314367e-17
122.7,,5.323877e-17
122.8,,5.340762e-17
122.9,,5.348685e-17
123.0,,5.344513e-17
123.1,,5.349842e-17
123.2,,5.340828e-17
123.3,,5.33755e-17
123.4,,5.313602e-17
123.5,,5.288352e-17
123.6,,5.281595e-17
123.7,,5.24954e-17
123.8,,5.210716e-17
123.9,,5.17037e-17
124.0,,5.147866e-17
124.1,,5.112405e-17
124.2,,5.097221e-17
124.3,,5.07568e-17
124.4,,5.005775e-17
124.5,,5.017617e-17
124.6,,4.998671e-17
124.7,,5.006857e-17
124.8,,4.998244e-17
124.9,,4.998748e-17
125.0,,4.994892e-17
125.1,,4.97641e-17
125.2,,4.972003e-17
125.3,,4.958083e-17
125.4,,4.938077e-17
125.5,,4.934642e-17
125.6,,4.934408e-17
125.7,,4.923286e-17
125.8,,4.907427e-17
125.9,,4.888512e-17
126.0,,4.879016e-17
126.1,,4.860213e-17
126.2,,4.849148e-17
126.3,,4.83286e-17
126.4,,4.823774e-17
126.5,,4.795388e-17
126.6,,4.770623e-17
126.7,,4.751816e-17
126.8,,4.711457e-17
126.9,,4.698779e-17
127.0,,4.679588e-17
127.1,,4.664325e-17
127.2,,4.651236e-17
127.3,,4.652838e-17
127.4,,4.639722e-17
127.5,,4.642788e-17
127.6,,4.641621e-17
127.7,,4.658617e-17
127.8,,4.662604e-17
127.9,,4.650093e-17
128.0,,4.664766e-17
128.1,,4.650607e-17
128.2,,4.655724e-17
128.3,,4.657161e-17
128.4,,4.653333e-17
128.5,,4.65696e-17
128.6,,4.658843e-17
128.7,,4.658481e-17
128.8,,4.660173e-17
128.9,,4.646205e-17
129.0,,4.659631e-17
129.1,,4.645622e-17
129.2,,4.650829e-17
129.3,,4.661109e-17
129.4,,4.657347e-17
129.5,,4.660881e-17
129.6,,4.652924e-17
129.7,,4.658837e-17
129.8,,4.654086e-17
129.9,,4.65176e-17
130.0,,4.624148e-17
130.1,,4.620664e-17
130.2,,4.617719e-17
130.3,,4.614186e-17
130.4,,4.601144e-17
130.5,,4.587718e-17
130.6,,4.587841e-17
130.7,,4.573848e-17
130.8,,4.563228e-17
130.9,,4.564833e-17
131.0,,4.56342e-17
131.1,,4.549005e-17
131.2,,4.541579e-17
131.3,,4.530592e-17
131.4,,4.524302e-17
131.5,,4.520538e-17
131.6,,4.515949e-17
131.7,,4.513286e-17
131.8,,4.499757e-17
131.9,,4.499975e-17
132.0,,4.483011e-17
132.1,,4.48374e-17
132.2,,4.469847e-17
132.3,,4.463629e-17
132.4,,4.461857e-17
132.5,,4.4528e-17
132.6,,4.458814e-17
132.7,,4.441829e-17
132.8,,4.435395e-17
132.9,,4.422251e-17
133.0,,4.417523e-17
133.1,,4.402659e-17
133.2,,4.393863e-17
133.3,,4.37823e-17
133.4,,4.370901e-17
133.5,,4.357286e-17
133.6,,4.351453e-17
133.7,,4.324864e-17
133.8,,4.32575e-17
133.9,,4.304776e-17
134.0,,4.280754e-17
134.1,,4.256809e-17
134.2,,4.234401e-17
134.3,,4.218876e-17
134.4,,4.19191e-17
134.5,,4.17274e-17
134.6,,4.147012e-17
134.7,,4.124019e-17
134.8,,4.100867e-17
134.9,,4.079763e-17
135.0,,4.063332e-17
135.1,,4.026834e-17
135.2,,4.008143e-17
135.3,,3.988851e-17
135.4,,3.966785e-17
135.5,,3.93165e-17
135.6,,3.909707e-17
135.7,,3.897715e-17
135.8,,3.860556e-17
135.9,,3.837859e-17
136.0,,3.804598e-17
136.1,,3.765784e-17
136.2,,3.741994e-17
136.3,,3.715933e-17
136.4,,3.67909e-17
136.5,,3.636569e-17
136.6,,3.601364e-17
136.7,,3.568625e-17
136.8,,3.539363e-17
136.9,,3.505811e-17
137.0,,3.464424e-17
137.1,,3.430699e-17
137.2,,3.399569e-17
137.3,,3.368309e-17
137.4,,3.353666e-17
137.5,,3.321049e-17
137.6,,3.282199e-17
137.7,,3.252129e-17
137.8,,3.220916e-17
137.9,,3.187662e-17
138.0,,3.16787e-17
138.1,,3.146289e-17
138.2,,3.107515e-17
