λ,σ,uncertainty
204.8,5.85e-19,5.0e-20
207.8,4.97e-19,3.5e-20
209.8,4.47e-19,2.9e-20
212.8,3.52e-19,2.1e-20
214.8,2.9e-19,1.6e-20
217.9,2.07e-19,1.1e-20
219.8,1.62e-19,1.0e-21
222.8,1.09e-19,3.8e-21
224.8,8.11e-20,3.4e-21
227.8,5.2e-20,2.3e-21
229.8,3.86e-20,1.9e-21
234.9,1.74e-20,1.4e-21
238.7,9.52e-21,-
238.8,8.37e-21,4.2e-22
239.8,7.38e-21,6.1e-22
242.8,4.13e-21,7.3e-22
244.9,3.16e-21,5.7e-22
249.8,1.72e-21,3.1e-22
