λ,σ
106.3,7.0e-17
107.07,7.7e-17
107.54,7.53e-17
107.88,7.25e-17
108.23,6.97e-17
108.46,6.79e-17
108.76,6.81e-17
109.49,6.77e-17
109.77,6.95e-17
110.09,7.23e-17
110.41,7.52e-17
110.79,7.79e-17
110.95,7.92e-17
111.21,8.21e-17
111.43,8.52e-17
111.62,8.82e-17
111.81,9.12e-17
112.04,9.42e-17
112.32,9.66e-17
112.48,9.34e-17
112.63,9.04e-17
112.73,8.74e-17
112.88,8.43e-17
112.94,8.11e-17
113.08,7.79e-17
113.27,7.32e-17
113.45,6.93e-17
113.67,6.61e-17
113.9,6.32e-17
114.06,6.01e-17
114.19,5.62e-17
114.31,5.14e-17
114.43,4.66e-17
114.6,4.27e-17
114.74,3.82e-17
114.92,3.51e-17
115.02,3.24e-17
115.2,2.96e-17
115.45,2.66e-17
115.61,2.44e-17
115.86,2.23e-17
116.33,1.98e-17
116.99,1.81e-17
117.21,1.7e-17
117.65,1.45e-17
118.06,1.18e-17
118.43,1.06e-17
118.72,1.09e-17
119.29,1.28e-17
119.77,1.52e-17
120.18,1.79e-17
120.56,2.04e-17
120.72,2.13e-17
121.1,2.41e-17
121.42,2.7e-17
121.7,3.0e-17
121.9,3.25e-17
122.09,3.55e-17
122.28,3.94e-17
122.38,4.24e-17
122.55,4.64e-17
122.85,5.21e-17
123.28,5.88e-17
123.79,6.53e-17
124.3,7.43e-17
124.71,8.19e-17
125.09,8.97e-17
125.26,9.7e-17
125.36,1.0e-16
125.55,1.04e-16
125.76,1.09e-16
126.01,1.13e-16
126.23,1.17e-16
126.48,1.21e-16
126.68,1.24e-16
127.0,1.28e-16
127.25,1.31e-16
127.76,1.38e-16
128.05,1.41e-16
128.27,1.44e-16
128.44,1.45e-16
128.65,1.42e-16
128.87,1.39e-16
129.09,1.36e-16
129.61,1.27e-16
129.83,1.24e-16
129.99,1.22e-16
130.4,1.2e-16
130.75,1.2e-16
131.0,1.21e-16
131.32,1.24e-16
131.79,1.29e-16
132.05,1.32e-16
132.29,1.35e-16
132.72,1.4e-16
132.89,1.35e-16
133.04,1.32e-16
133.16,1.3e-16
133.18,1.27e-16
133.34,1.24e-16
133.48,1.19e-16
133.67,1.12e-16
133.92,1.01e-16
134.16,8.92e-17
134.25,7.65e-17
134.39,6.81e-17
134.58,5.84e-17
134.75,5.2e-17
134.95,4.68e-17
135.12,4.23e-17
135.27,3.84e-17
135.41,3.56e-17
135.79,3.31e-17
136.32,3.43e-17
136.83,3.66e-17
137.34,3.9e-17
137.88,4.11e-17
138.57,4.23e-17
138.95,4.25e-17
139.3,4.23e-17
140.05,4.16e-17
140.75,4.05e-17
141.41,3.9e-17
142.07,3.75e-17
142.7,3.6e-17
143.33,3.44e-17
143.99,3.27e-17
144.65,3.1e-17
145.32,2.94e-17
145.91,2.75e-17
146.54,2.57e-17
147.14,2.39e-17
147.74,2.19e-17
148.34,2.02e-17
148.94,1.85e-17
149.57,1.7e-17
150.23,1.54e-17
150.79,1.37e-17
151.46,1.26e-17
152.15,1.14e-17
152.84,1.02e-17
153.54,9.17e-18
154.23,8.38e-18
154.96,7.59e-18
155.71,6.8e-18
156.44,6.14e-18
157.16,5.6e-18
157.89,5.07e-18
158.62,4.79e-18
159.37,4.51e-18
160.09,4.35e-18
160.76,4.18e-18
161.46,4.05e-18
162.19,3.99e-18
162.96,4.0e-18
163.69,4.06e-18
164.43,4.19e-18
165.07,4.37e-18
165.64,4.59e-18
166.12,4.82e-18
166.54,5.08e-18
166.98,5.33e-18
167.37,5.6e-18
167.78,5.86e-18
168.2,6.12e-18
168.62,6.38e-18
169.06,6.65e-18
169.45,6.92e-18
169.74,7.1e-18
170.19,7.36e-18
170.54,7.64e-18
170.95,7.91e-18
171.37,8.17e-18
171.82,8.42e-18
172.33,8.67e-18
172.84,8.89e-18
173.45,9.09e-18
174.05,9.25e-18
174.79,9.36e-18
175.55,9.4e-18
176.25,9.27e-18
176.86,9.1e-18
177.5,8.92e-18
178.04,8.68e-18
178.48,8.42e-18
178.93,8.15e-18
179.34,7.88e-18
179.72,7.59e-18
180.07,7.31e-18
180.38,7.02e-18
180.73,6.75e-18
181.08,6.48e-18
181.78,5.79e-18
182.13,5.51e-18
182.26,5.34e-18
182.64,5.07e-18
182.83,4.87e-18
183.21,4.6e-18
183.59,4.32e-18
183.97,4.03e-18
184.38,3.77e-18
184.76,3.49e-18
185.17,3.23e-18
185.33,3.12e-18
185.78,2.85e-18
186.19,2.59e-18
186.38,2.48e-18
186.89,2.23e-18
187.43,2.01e-18
188.0,1.79e-18
188.61,1.58e-18
189.21,1.38e-18
189.88,1.21e-18
190.55,1.07e-18
191.22,9.41e-19
191.89,8.23e-19
192.62,7.31e-19
193.32,6.39e-19
194.08,5.98e-19
194.85,5.71e-19
195.65,5.69e-19
196.44,5.68e-19
197.24,5.66e-19
198.01,5.64e-19
198.68,5.68e-19
199.47,5.69e-19
200.24,5.68e-19
201.04,5.66e-19
201.8,5.63e-19
202.56,5.59e-19
203.33,5.54e-19
204.03,5.47e-19
204.8,5.41e-19
205.5,5.3e-19
206.2,5.21e-19
206.9,5.12e-19
207.63,5.0e-19
208.33,4.88e-19
209.0,4.71e-19
209.67,4.58e-19
210.3,4.43e-19
210.94,4.26e-19
211.61,4.09e-19
212.28,3.92e-19
212.95,3.76e-19
213.55,3.59e-19
214.19,3.42e-19
214.82,3.25e-19
215.46,3.08e-19
