λ,σ
191,6.08e-19
192,5.46e-19
193,4.75e-19
194,4.16e-19
195,3.56e-19
196,3.04e-19
197,2.56e-19
198,2.15e-19
199,1.8e-19
200,1.49e-19
201,1.24e-19
202,1.02e-19
203,8.4e-20
204,6.89e-20
205,5.66e-20
206,4.62e-20
207,3.78e-20
208,3.08e-20
209,2.54e-20
210,2.08e-20
211,1.69e-20
212,1.37e-20
213,1.13e-20
214,9.35e-21
215,7.59e-21
216,6.21e-21
217,5.13e-21
218,4.33e-21
219,3.59e-21
220,2.94e-21
221,2.37e-21
222,2.03e-21
223,1.77e-21
224,1.39e-21
225,1.11e-21
226,9.94e-22
227,8.5e-22
228,7.14e-22
229,5.77e-22
230,4.79e-22
