download_url,T2,λ2,author_year,comments,λ1,name,doi,formula,T1,fname
https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Organics%20(N-compounds)/Nitriles/HC3N_Benilan(1994)_213K_184-230nm.txt,NaN,230.0,Benilan(1994),HC≡CC≡N,184.0,"propynenitrile, cyanoacetylene", https://doi.org/10.1029/94JE01087,HC3N,213.0,data/cross-sections/Organics (N-compounds)/Nitriles/HC3N/HC3N_Benilan(1994)_213K_184-230nm.csv
https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Organics%20(N-compounds)/Nitriles/HC3N_Benilan(1994)_213K_193.4-224.7nm(max).txt,NaN,224.7,Benilan(1994),HC≡CC≡N,193.4,"propynenitrile, cyanoacetylene", https://doi.org/10.1029/94JE01087,HC3N,213.0,data/cross-sections/Organics (N-compounds)/Nitriles/HC3N/HC3N_Benilan(1994)_213K_193.csv
https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Organics%20(N-compounds)/Nitriles/HC3N_Benilan(1994)_293K_184-230nm.txt,NaN,230.0,Benilan(1994),HC≡CC≡N,184.0,"propynenitrile, cyanoacetylene", https://doi.org/10.1029/94JE01087,HC3N,293.0,data/cross-sections/Organics (N-compounds)/Nitriles/HC3N/HC3N_Benilan(1994)_293K_184-230nm.csv
https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Organics%20(N-compounds)/Nitriles/HC3N_Benilan(1994)_293K_193.4-224.7nm(max).txt,NaN,224.7,Benilan(1994),HC≡CC≡N,193.4,"propynenitrile, cyanoacetylene", https://doi.org/10.1029/94JE01087,HC3N,293.0,data/cross-sections/Organics (N-compounds)/Nitriles/HC3N/HC3N_Benilan(1994)_293K_193.csv
https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Organics%20(N-compounds)/Nitriles/HC3N_Benilan(1996)_170K_204.73-225.02nm(max).txt,NaN,225.02,Benilan(1996),HC≡CC≡N,204.73,"propynenitrile, cyanoacetylene", https://doi.org/10.1007/BF00644323,HC3N,170.0,data/cross-sections/Organics (N-compounds)/Nitriles/HC3N/HC3N_Benilan(1996)_170K_204.csv
https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Organics%20(N-compounds)/Nitriles/HC3N_Connors(1974)_298K_105-164nm.txt,NaN,164.0,Connors(1974),Absorption measurements at medium resolution (0. 1 nm) using a 1-m vacuum monochromator equipped with a 600 groves / mm MgF,105.0,"propynenitrile, cyanoacetylene", https://doi.org/10.1063/1.1681016,HC3N,298.0,data/cross-sections/Organics (N-compounds)/Nitriles/HC3N/HC3N_Connors(1974)_298K_105-164nm.csv
https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Organics%20(N-compounds)/Nitriles/HC3N_Connors(1974)_298K_115-161nm(max).txt,NaN,161.0,Connors(1974),Maxima and other selected wavelengths of the medium-resolution (0.1 nm) absorption spectrum as quoted by,115.0,"propynenitrile, cyanoacetylene", https://doi.org/10.1063/1.1681016,HC3N,298.0,data/cross-sections/Organics (N-compounds)/Nitriles/HC3N/HC3N_Connors(1974)_298K_115-161nm(max).csv
https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Organics%20(N-compounds)/Nitriles/HC3N_Connors(1974)_298K_117-131nm.txt,NaN,131.0,Connors(1974),Absorption measurements at medium resolution (0. 1 nm) using a 1-m vacuum monochromator equipped with a 600 groves / mm MgF,117.0,"propynenitrile, cyanoacetylene", https://doi.org/10.1063/1.1681016,HC3N,298.0,data/cross-sections/Organics (N-compounds)/Nitriles/HC3N/HC3N_Connors(1974)_298K_117-131nm.csv
https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Organics%20(N-compounds)/Nitriles/HC3N_Connors(1974)_298K_148-153nm.txt,NaN,153.0,Connors(1974),Absorption measurements at medium resolution (0. 1 nm) using a 1-m vacuum monochromator equipped with a 600 groves / mm MgF,148.0,"propynenitrile, cyanoacetylene", https://doi.org/10.1063/1.1681016,HC3N,298.0,data/cross-sections/Organics (N-compounds)/Nitriles/HC3N/HC3N_Connors(1974)_298K_148-153nm.csv
https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Organics%20(N-compounds)/Nitriles/HC3N_Ferradaz(2009)_203K_112-162nm.txt,NaN,162.0,Ferradaz(2009),Absorption measurements at a spectral resolution of 0.05 nm using synchrotron radiation as a light source,112.0,"propynenitrile, cyanoacetylene", https://doi.org/10.1016/j.pss.2008.10.005,HC3N,203.0,data/cross-sections/Organics (N-compounds)/Nitriles/HC3N/HC3N_Ferradaz(2009)_203K_112-162nm.csv
https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Organics%20(N-compounds)/Nitriles/HC3N_Ferradaz(2009)_203K_114.5-162.9nm(max).txt,NaN,162.9,Ferradaz(2009),HC≡CC≡N,114.5,"propynenitrile, cyanoacetylene", https://doi.org/10.1016/j.pss.2008.10.005,HC3N,203.0,data/cross-sections/Organics (N-compounds)/Nitriles/HC3N/HC3N_Ferradaz(2009)_203K_114.csv
https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Organics%20(N-compounds)/Nitriles/HC3N_Ferradaz(2009)_203K_170-225nm.txt,NaN,225.0,Ferradaz(2009),Absorption measurements at a spectral resolution of 0.05 nm using synchrotron radiation as a light source,170.0,"propynenitrile, cyanoacetylene", https://doi.org/10.1016/j.pss.2008.10.005,HC3N,203.0,data/cross-sections/Organics (N-compounds)/Nitriles/HC3N/HC3N_Ferradaz(2009)_203K_170-225nm.csv
https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Organics%20(N-compounds)/Nitriles/HC3N_Ferradaz(2009)_203K_189.2-224.7nm(max).txt,NaN,224.7,Ferradaz(2009),HC≡CC≡N,189.2,"propynenitrile, cyanoacetylene", https://doi.org/10.1016/j.pss.2008.10.005,HC3N,203.0,data/cross-sections/Organics (N-compounds)/Nitriles/HC3N/HC3N_Ferradaz(2009)_203K_189.csv
https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Organics%20(N-compounds)/Nitriles/HC3N_Ferradaz(2009)_243K_114-162nm.txt,NaN,162.0,Ferradaz(2009),Absorption measurements at a spectral resolution of 0.05 nm using synchrotron radiation as a light source,114.0,"propynenitrile, cyanoacetylene", https://doi.org/10.1016/j.pss.2008.10.005,HC3N,243.0,data/cross-sections/Organics (N-compounds)/Nitriles/HC3N/HC3N_Ferradaz(2009)_243K_114-162nm.csv
https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Organics%20(N-compounds)/Nitriles/HC3N_Ferradaz(2009)_243K_114.5-162.9nm(max).txt,NaN,162.9,Ferradaz(2009),HC≡CC≡N,114.5,"propynenitrile, cyanoacetylene", https://doi.org/10.1016/j.pss.2008.10.005,HC3N,243.0,data/cross-sections/Organics (N-compounds)/Nitriles/HC3N/HC3N_Ferradaz(2009)_243K_114.csv
https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Organics%20(N-compounds)/Nitriles/HC3N_Ferradaz(2009)_243K_170-225nm.txt,NaN,225.0,Ferradaz(2009),Absorption measurements at a spectral resolution of 0.05 nm using synchrotron radiation as a light source,170.0,"propynenitrile, cyanoacetylene", https://doi.org/10.1016/j.pss.2008.10.005,HC3N,243.0,data/cross-sections/Organics (N-compounds)/Nitriles/HC3N/HC3N_Ferradaz(2009)_243K_170-225nm.csv
https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Organics%20(N-compounds)/Nitriles/HC3N_Ferradaz(2009)_243K_189.2-224.7nm(max).txt,NaN,224.7,Ferradaz(2009),HC≡CC≡N,189.2,"propynenitrile, cyanoacetylene", https://doi.org/10.1016/j.pss.2008.10.005,HC3N,243.0,data/cross-sections/Organics (N-compounds)/Nitriles/HC3N/HC3N_Ferradaz(2009)_243K_189.csv
https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Organics%20(N-compounds)/Nitriles/HC3N_Ferradaz(2009)_293K_114.5-162.9nm(max).txt,NaN,162.9,Ferradaz(2009),HC≡CC≡N,114.5,"propynenitrile, cyanoacetylene", https://doi.org/10.1016/j.pss.2008.10.005,HC3N,293.0,data/cross-sections/Organics (N-compounds)/Nitriles/HC3N/HC3N_Ferradaz(2009)_293K_114.csv
https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Organics%20(N-compounds)/Nitriles/HC3N_Ferradaz(2009)_293K_189.2-224.7nm(max).txt,NaN,224.7,Ferradaz(2009),HC≡CC≡N,189.2,"propynenitrile, cyanoacetylene", https://doi.org/10.1016/j.pss.2008.10.005,HC3N,293.0,data/cross-sections/Organics (N-compounds)/Nitriles/HC3N/HC3N_Ferradaz(2009)_293K_189.csv
https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Organics%20(N-compounds)/Nitriles/HC3N_Ferradaz(2009)_298K_114-165nm.txt,NaN,165.0,Ferradaz(2009),Absorption measurements at a spectral resolution of 0.05 nm using synchrotron radiation as a light source,114.0,"propynenitrile, cyanoacetylene", https://doi.org/10.1016/j.pss.2008.10.005,HC3N,298.0,data/cross-sections/Organics (N-compounds)/Nitriles/HC3N/HC3N_Ferradaz(2009)_298K_114-165nm.csv
https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Organics%20(N-compounds)/Nitriles/HC3N_Ferradaz(2009)_298K_170-225nm.txt,NaN,225.0,Ferradaz(2009),Absorption measurements at a spectral resolution of 0.05 nm using synchrotron radiation as a light source,170.0,"propynenitrile, cyanoacetylene", https://doi.org/10.1016/j.pss.2008.10.005,HC3N,298.0,data/cross-sections/Organics (N-compounds)/Nitriles/HC3N/HC3N_Ferradaz(2009)_298K_170-225nm.csv
https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Organics%20(N-compounds)/Nitriles/HC3N_Ferradaz(2009)_298K_80-220nm.txt,NaN,220.0,Ferradaz(2009),HC≡CC≡N,80.0,"propynenitrile, cyanoacetylene", https://doi.org/10.1016/j.pss.2008.10.005,HC3N,298.0,data/cross-sections/Organics (N-compounds)/Nitriles/HC3N/HC3N_Ferradaz(2009)_298K_80-220nm.csv
https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Organics%20(N-compounds)/Nitriles/HC3N_OkabeDibeler(1973)_298K_115-150nm.txt,NaN,150.0,OkabeDibeler(1973),High-resolution (0.05 nm) absorption measurements using a hydrogen discharge lamp as a light source,115.0,"propynenitrile, cyanoacetylene", https://doi.org/10.1063/1.1680354,HC3N,298.0,data/cross-sections/Organics (N-compounds)/Nitriles/HC3N/HC3N_OkabeDibeler(1973)_298K_115-150nm.csv
https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Organics%20(N-compounds)/Nitriles/HC3N_Seki(1996)_298K_190-256nm.txt,NaN,256.0,Seki(1996),Absorption measurements using a Cary 2390 (Varian) spectrophotometer with a resolution of 0.2 nm,190.0,"propynenitrile, cyanoacetylene", https://doi.org/10.1021/jp952787z,HC3N,298.0,data/cross-sections/Organics (N-compounds)/Nitriles/HC3N/HC3N_Seki(1996)_298K_190-256nm.csv
https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Organics%20(N-compounds)/Nitriles/HC3N_Seki(1996)_298K_190.6-248.0nm.txt,NaN,248.0,Seki(1996),Absorption measurements using a Cary 2390 (Varian) spectrophotometer with a resolution of 0.2 nm,190.6,"propynenitrile, cyanoacetylene", https://doi.org/10.1021/jp952787z,HC3N,298.0,data/cross-sections/Organics (N-compounds)/Nitriles/HC3N/HC3N_Seki(1996)_298K_190.csv
https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Organics%20(N-compounds)/Nitriles/HC3N_Seki(1996)_298K_193.3nm.txt,NaN,NaN,Seki(1996),Absorption cross section at the ArF excimer laser line,193.3,"propynenitrile, cyanoacetylene", https://doi.org/10.1021/jp952787z,HC3N,298.0,data/cross-sections/Organics (N-compounds)/Nitriles/HC3N/HC3N_Seki(1996)_298K_193.csv
