download_url,T2,λ2,author_year,comments,λ1,name,doi,formula,T1,fname
"https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Peroxy%20radicals/Alkylperoxy/t-C4H9O2,(CH3)3CO2_Anastasi(1978)_298K_222-280nm(resc,L-rev).txt",NaN,280.0,Anastasi(1978),L-rev = Lightfoot review,222.0,"1,1,1-dimethylethylperoxy radical, tert-butylperoxy radical", https://doi.org/10.1039/F19787401693,"t-C4H9O2,(CH3)3CO2",298.0,"data/cross-sections/Peroxy radicals/Alkylperoxy/t-C4H9O2,(CH3)3CO2/t-C4H9O2,(CH3)3CO2_Anastasi(1978)_298K_222-280nm(resc,L-rev).csv"
"https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Peroxy%20radicals/Alkylperoxy/t-C4H9O2,(CH3)3CO2_KirschParkes(1977)_298K_240nm.txt",NaN,NaN,KirschParkes(1977),Absorption cross section as quoted in the reviews of,240.0,"1,1,1-dimethylethylperoxy radical, tert-butylperoxy radical",,"t-C4H9O2,(CH3)3CO2",298.0,"data/cross-sections/Peroxy radicals/Alkylperoxy/t-C4H9O2,(CH3)3CO2/t-C4H9O2,(CH3)3CO2_KirschParkes(1977)_298K_240nm.csv"
"https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Peroxy%20radicals/Alkylperoxy/t-C4H9O2,(CH3)3CO2_Lightfoot(1990)_298K_210-280nm.txt",NaN,280.0,Lightfoot(1990),Original values calibrated to the CH,210.0,"1,1,1-dimethylethylperoxy radical, tert-butylperoxy radical", https://doi.org/10.1039/FT9908602927,"t-C4H9O2,(CH3)3CO2",298.0,"data/cross-sections/Peroxy radicals/Alkylperoxy/t-C4H9O2,(CH3)3CO2/t-C4H9O2,(CH3)3CO2_Lightfoot(1990)_298K_210-280nm.csv"
"https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Peroxy%20radicals/Alkylperoxy/t-C4H9O2,(CH3)3CO2_Lightfoot(1990)_298K_210-280nm(resc,L-rev).txt",NaN,280.0,Lightfoot(1990),L-rev = Lightfoot review,210.0,"1,1,1-dimethylethylperoxy radical, tert-butylperoxy radical", https://doi.org/10.1039/FT9908602927,"t-C4H9O2,(CH3)3CO2",298.0,"data/cross-sections/Peroxy radicals/Alkylperoxy/t-C4H9O2,(CH3)3CO2/t-C4H9O2,(CH3)3CO2_Lightfoot(1990)_298K_210-280nm(resc,L-rev).csv"
"https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Peroxy%20radicals/Alkylperoxy/t-C4H9O2,(CH3)3CO2_Lightfoot(1990)_298K_210-280nm(resc,W-rev).txt",NaN,280.0,Lightfoot(1990),W-rev = Wallington review,210.0,"1,1,1-dimethylethylperoxy radical, tert-butylperoxy radical", https://doi.org/10.1039/FT9908602927,"t-C4H9O2,(CH3)3CO2",298.0,"data/cross-sections/Peroxy radicals/Alkylperoxy/t-C4H9O2,(CH3)3CO2/t-C4H9O2,(CH3)3CO2_Lightfoot(1990)_298K_210-280nm(resc,W-rev).csv"
"https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Peroxy%20radicals/Alkylperoxy/t-C4H9O2,(CH3)3CO2_Lightfoot(1992)_298K_210-280nm(rec).txt",NaN,280.0,Lightfoot(1992),Recommendation based on a smooth fit to the data of,210.0,"1,1,1-dimethylethylperoxy radical, tert-butylperoxy radical", https://doi.org/10.1016/0960-1686(92)90423-I,"t-C4H9O2,(CH3)3CO2",298.0,"data/cross-sections/Peroxy radicals/Alkylperoxy/t-C4H9O2,(CH3)3CO2/t-C4H9O2,(CH3)3CO2_Lightfoot(1992)_298K_210-280nm(rec).csv"
"https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Peroxy%20radicals/Alkylperoxy/t-C4H9O2,(CH3)3CO2_Parkes(1975)_298K_222-293nm.txt",NaN,293.0,Parkes(1975),Data have been taken from a figure by,222.0,"1,1,1-dimethylethylperoxy radical, tert-butylperoxy radical",,"t-C4H9O2,(CH3)3CO2",298.0,"data/cross-sections/Peroxy radicals/Alkylperoxy/t-C4H9O2,(CH3)3CO2/t-C4H9O2,(CH3)3CO2_Parkes(1975)_298K_222-293nm.csv"
"https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Peroxy%20radicals/Alkylperoxy/t-C4H9O2,(CH3)3CO2_Tomas(2000)_298K_200-275nm(meas).txt",NaN,275.0,Tomas(2000),Measurements by flash photolysis of Br,200.0,"1,1,1-dimethylethylperoxy radical, tert-butylperoxy radical", https://doi.org/10.1039/A909377J,"t-C4H9O2,(CH3)3CO2",298.0,"data/cross-sections/Peroxy radicals/Alkylperoxy/t-C4H9O2,(CH3)3CO2/t-C4H9O2,(CH3)3CO2_Tomas(2000)_298K_200-275nm(meas).csv"
"https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Peroxy%20radicals/Alkylperoxy/t-C4H9O2,(CH3)3CO2_Tomas(2000)_298K_200-275nm(smoo).txt",NaN,275.0,Tomas(2000),Measurements by flash photolysis of Br,200.0,"1,1,1-dimethylethylperoxy radical, tert-butylperoxy radical", https://doi.org/10.1039/A909377J,"t-C4H9O2,(CH3)3CO2",298.0,"data/cross-sections/Peroxy radicals/Alkylperoxy/t-C4H9O2,(CH3)3CO2/t-C4H9O2,(CH3)3CO2_Tomas(2000)_298K_200-275nm(smoo).csv"
"https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Peroxy%20radicals/Alkylperoxy/t-C4H9O2,(CH3)3CO2_Wallington(1992)_298K_210-280nm(rec).txt",NaN,280.0,Wallington(1992),Recommendation based on the results of,210.0,"1,1,1-dimethylethylperoxy radical, tert-butylperoxy radical", https://doi.org/10.1021/cr00012a008,"t-C4H9O2,(CH3)3CO2",298.0,"data/cross-sections/Peroxy radicals/Alkylperoxy/t-C4H9O2,(CH3)3CO2/t-C4H9O2,(CH3)3CO2_Wallington(1992)_298K_210-280nm(rec).csv"
