λ,σ
80.15,7.33e-17
80.23,2.75e-17
80.37,1.3e-17
80.45,3.35e-18
80.58,3.53e-17
80.66,9.52e-17
80.8,4.46e-18
80.88,1.49e-17
81.15,1.49e-18
81.25,1.82e-17
81.37,8.26e-17
81.75,4.46e-19
81.86,6.81e-17
82.01,8.56e-18
82.12,2.08e-17
82.26,1.12e-18
82.3,3.72e-19
82.33,1.49e-18
82.49,1.38e-17
82.57,2.46e-17
82.64,8.18e-18
82.86,4.84e-18
82.93,3.35e-18
83.1,8.93e-19
83.2,1.12e-18
83.3,4.84e-19
83.41,5.58e-18
83.51,2.64e-17
83.65,1.6e-18
83.74,1.64e-17
84.0,2.01e-18
84.09,3.01e-17
84.22,2.94e-17
84.29,1.19e-17
84.36,2.86e-18
84.41,2.75e-17
84.7,2.98e-18
84.8,5.21e-19
84.97,1.97e-17
85.01,3.72e-17
85.28,2.68e-18
85.37,4.76e-17
85.63,2.46e-17
85.72,2.46e-17
85.97,1.6e-18
86.08,9.3e-18
86.25,9.3e-19
86.35,9.3e-18
86.54,2.86e-17
86.65,2.34e-18
86.7,3.79e-17
86.81,1.97e-17
87.03,1.3e-18
87.09,2.27e-17
87.17,4.09e-17
87.47,1.15e-18
87.55,1.12e-17
87.62,4.17e-17
87.74,1.34e-17
87.9,1.82e-18
87.96,6.7e-18
88.11,4.17e-17
88.27,2.16e-17
88.39,7.44e-18
88.52,1.75e-18
88.6,2.19e-17
88.63,1.93e-17
88.69,2.53e-17
88.85,3.53e-18
88.89,1.08e-17
89.03,1.75e-18
89.11,8.56e-18
89.3,1.9e-18
89.4,1.04e-17
89.57,1.71e-18
89.62,1.38e-17
89.72,3.79e-17
89.87,2.9e-18
89.93,1.3e-17
89.98,8.93e-18
90.08,1.9e-18
90.13,1.19e-17
90.21,3.72e-18
90.25,1.34e-17
90.32,4.84e-18
90.36,1.67e-17
90.42,4.09e-18
90.47,1.67e-17
90.76,8.93e-18
90.97,1.15e-18
91.06,1.34e-17
91.18,2.23e-18
91.27,6.92e-17
91.56,6.32e-19
91.64,1.97e-17
91.92,1.08e-18
92.0,3.94e-17
92.13,9.3e-18
92.22,2.19e-18
92.28,2.23e-17
92.56,2.49e-18
92.61,8.56e-18
92.82,7.81e-19
92.9,7.36e-17
93.12,2.76e-18
93.19,4.46e-18
93.45,5.21e-19
93.53,3.35e-18
93.6,7.44e-19
93.79,1.08e-17
93.88,9.15e-17
93.99,3.01e-17
94.19,1.38e-18
94.25,2.49e-17
94.55,1.41e-18
94.62,4.84e-18
94.75,5.58e-19
94.92,1.15e-17
95.3,3.72e-19
95.51,1.6e-17
95.7,2.08e-18
95.82,4.17e-17
95.88,3.01e-17
95.98,4.09e-18
96.03,7.07e-17
96.5,1.34e-18
96.58,1.0e-16
97.0,8.56e-19
97.24,3.02e-16
97.7,5.58e-19
97.91,8.37e-17
98.3,5.21e-19
98.57,1.6e-17
98.75,2.98e-18
99.0,1.12e-18
99.19,1.79e-17
99.7,1.86e-19
100.0,3.72e-19
