λ,σ
46.18,7.68e-17
46.49,7.9e-17
46.84,8.07e-17
47.19,8.27e-17
47.67,8.48e-17
48.1,8.71e-17
48.46,8.88e-17
48.84,9.06e-17
49.2,9.25e-17
49.58,9.43e-17
49.95,9.6e-17
50.36,9.8e-17
50.56,9.9e-17
50.92,1.01e-16
51.34,1.03e-16
51.74,1.04e-16
52.17,1.06e-16
52.57,1.08e-16
53.0,1.1e-16
53.45,1.12e-16
53.89,1.14e-16
54.32,1.16e-16
54.77,1.17e-16
55.26,1.19e-16
55.55,1.21e-16
56.07,1.23e-16
56.55,1.25e-16
57.05,1.27e-16
57.55,1.29e-16
58.06,1.31e-16
58.55,1.33e-16
59.08,1.36e-16
59.59,1.38e-16
60.14,1.4e-16
60.62,1.43e-16
61.13,1.44e-16
61.52,1.46e-16
62.35,1.49e-16
62.95,1.52e-16
63.92,1.56e-16
64.49,1.58e-16
65.07,1.61e-16
65.69,1.63e-16
66.29,1.65e-16
66.91,1.68e-16
67.57,1.7e-16
68.2,1.73e-16
69.03,1.76e-16
69.9,1.8e-16
70.62,1.83e-16
71.39,1.86e-16
72.18,1.89e-16
73.1,1.9e-16
73.93,1.92e-16
74.81,1.94e-16
75.72,1.95e-16
76.74,1.96e-16
77.47,1.97e-16
78.35,1.97e-16
79.39,1.96e-16
80.13,1.95e-16
81.17,1.94e-16
82.29,1.92e-16
82.93,1.91e-16
83.69,1.89e-16
84.61,1.87e-16
85.45,1.84e-16
86.31,1.81e-16
87.13,1.77e-16
88.02,1.74e-16
88.87,1.71e-16
89.8,1.68e-16
90.56,1.65e-16
91.46,1.62e-16
92.57,1.58e-16
93.32,1.55e-16
94.41,1.51e-16
95.59,1.48e-16
96.73,1.43e-16
97.96,1.38e-16
99.09,1.33e-16
100.46,1.29e-16
101.42,1.26e-16
102.48,1.22e-16
103.71,1.18e-16
104.97,1.14e-16
105.78,1.11e-16
106.84,1.07e-16
107.68,1.04e-16
108.95,9.96e-17
110.08,9.61e-17
111.15,9.26e-17
112.23,8.87e-17
113.34,8.5e-17
114.56,8.14e-17
115.81,7.72e-17
117.19,7.37e-17
118.5,7.02e-17
119.84,6.63e-17
121.42,6.3e-17
123.49,5.86e-17
126.43,5.48e-17
128.92,5.29e-17
130.76,5.23e-17
133.81,5.24e-17
137.7,5.36e-17
