download_url,T2,λ2,author_year,comments,λ1,name,doi,formula,T1,fname
"https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Alkanes+alkyl%20radicals/Alkyl%20radicals/i-C3H7,(CH3)2CH_AdachiBasco(1981)_298K_219.8-260.0nm(meas).txt",NaN,260.0,AdachiBasco(1981),Absorption measurements using a laser photolysis (azo-iso-propane)/transient UV spectroscopy setup,219.8,"2-propyl radical, isopropyl radical", https://doi.org/10.1002/kin.550130404,"i-C3H7,(CH3)2CH",298.0,"data/cross-sections/Alkanes+alkyl radicals/Alkyl radicals/i-C3H7,(CH3)2CH/i-C3H7,(CH3)2CH_AdachiBasco(1981)_298K_219.csv"
"https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Alkanes+alkyl%20radicals/Alkyl%20radicals/i-C3H7,(CH3)2CH_AdachiBasco(1981)_298K_222.2-261.0nm(smoo).txt",NaN,261.0,AdachiBasco(1981),Absorption measurements using a laser photolysis (azo-n-propane)/transient UV spectroscopy setup,222.2,"2-propyl radical, isopropyl radical", https://doi.org/10.1002/kin.550130404,"i-C3H7,(CH3)2CH",298.0,"data/cross-sections/Alkanes+alkyl radicals/Alkyl radicals/i-C3H7,(CH3)2CH/i-C3H7,(CH3)2CH_AdachiBasco(1981)_298K_222.csv"
"https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Alkanes+alkyl%20radicals/Alkyl%20radicals/i-C3H7,(CH3)2CH_AdachiBasco(1981)_298K_238nm(max).txt",NaN,NaN,AdachiBasco(1981),Absorption measurements using a laser photolysis (azo-n-propane)/transient UV spectroscopy setup,238.0,"2-propyl radical, isopropyl radical", https://doi.org/10.1002/kin.550130404,"i-C3H7,(CH3)2CH",298.0,"data/cross-sections/Alkanes+alkyl radicals/Alkyl radicals/i-C3H7,(CH3)2CH/i-C3H7,(CH3)2CH_AdachiBasco(1981)_298K_238nm(max).csv"
"https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Alkanes+alkyl%20radicals/Alkyl%20radicals/i-C3H7,(CH3)2CH_Munk(1986)_298K_204.6-271.5nm.txt",NaN,271.5,Munk(1986),Absorption measurements following pulse radiolysis of H,204.6,"2-propyl radical, isopropyl radical", https://doi.org/10.1016/0009-2614(86)80638-8,"i-C3H7,(CH3)2CH",298.0,"data/cross-sections/Alkanes+alkyl radicals/Alkyl radicals/i-C3H7,(CH3)2CH/i-C3H7,(CH3)2CH_Munk(1986)_298K_204.csv"
"https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Alkanes+alkyl%20radicals/Alkyl%20radicals/i-C3H7,(CH3)2CH_Munk(1986)_298K_205,233nm(max).txt",NaN,233.0,Munk(1986),Absorption measurements following pulse radiolysis of H,205.0,"2-propyl radical, isopropyl radical", https://doi.org/10.1016/0009-2614(86)80638-8,"i-C3H7,(CH3)2CH",298.0,"data/cross-sections/Alkanes+alkyl radicals/Alkyl radicals/i-C3H7,(CH3)2CH/i-C3H7,(CH3)2CH_Munk(1986)_298K_205,233nm(max).csv"
"https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Alkanes+alkyl%20radicals/Alkyl%20radicals/i-C3H7,(CH3)2CH_ParkesQuinn(1976)_298K_233nm(max).txt",NaN,NaN,ParkesQuinn(1976),Absorption measurements using the technique of molecular modulation spectrometry; the radical source was azoisopropane,233.0,"2-propyl radical, isopropyl radical", https://doi.org/10.1039/F19767201952,"i-C3H7,(CH3)2CH",298.0,"data/cross-sections/Alkanes+alkyl radicals/Alkyl radicals/i-C3H7,(CH3)2CH/i-C3H7,(CH3)2CH_ParkesQuinn(1976)_298K_233nm(max).csv"
"https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Alkanes+alkyl%20radicals/Alkyl%20radicals/i-C3H7,(CH3)2CH_WendtHunziker(1984)_298K_200.4-303.5nm.txt",NaN,303.5,WendtHunziker(1984),The radical was generated by Hg photosensitized reactions and observed by modulation spectroscopy,200.4,"2-propyl radical, isopropyl radical", https://doi.org/10.1063/1.447755,"i-C3H7,(CH3)2CH",298.0,"data/cross-sections/Alkanes+alkyl radicals/Alkyl radicals/i-C3H7,(CH3)2CH/i-C3H7,(CH3)2CH_WendtHunziker(1984)_298K_200.csv"
"https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Alkanes+alkyl%20radicals/Alkyl%20radicals/i-C3H7,(CH3)2CH_WendtHunziker(1984)_298K_236nm(max).txt",NaN,NaN,WendtHunziker(1984),The radical was generated by Hg photosensitized reactions and observed by modulation spectroscopy,236.0,"2-propyl radical, isopropyl radical", https://doi.org/10.1063/1.447755,"i-C3H7,(CH3)2CH",298.0,"data/cross-sections/Alkanes+alkyl radicals/Alkyl radicals/i-C3H7,(CH3)2CH/i-C3H7,(CH3)2CH_WendtHunziker(1984)_298K_236nm(max).csv"
