λ,σ
187.33,1.47e-17
187.71,1.41e-17
187.99,1.35e-17
188.37,1.29e-17
188.8,1.23e-17
189.32,1.17e-17
189.9,1.11e-17
190.48,1.05e-17
191.31,1.0e-17
192.33,9.73e-18
193.47,9.94e-18
194.57,1.03e-17
195.48,1.07e-17
196.45,1.11e-17
197.53,1.14e-17
198.16,1.15e-17
198.73,1.14e-17
199.95,1.12e-17
201.02,1.09e-17
201.94,1.04e-17
202.7,9.86e-18
203.14,9.22e-18
203.53,8.58e-18
203.92,7.94e-18
204.15,7.43e-18
204.48,6.77e-18
204.82,6.13e-18
205.16,5.6e-18
205.44,4.93e-18
205.72,4.3e-18
205.9,3.66e-18
206.3,3.02e-18
206.92,2.3e-18
207.55,1.71e-18
208.3,1.13e-18
209.18,6.48e-19
210.35,2.46e-19
211.24,8.42e-20
