download_url,T2,λ2,author_year,comments,λ1,name,doi,formula,T1,fname
https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Halogeno-alkanes+radicals/Chloroalkanes/CH2Cl(CH2)2CH2Cl_Russell(1973)_298K_122-187nm.txt,NaN,187.0,Russell(1973),Extinction coefficients have been digitized from Fig. 2 and converted to absorption cross sections (conversion factor 3.8235×10,122.0,"1,4-dichlorobutane", https://doi.org/10.1021/ja00788a008,CH2Cl(CH2)2CH2Cl,298.0,data/cross-sections/Halogeno-alkanes+radicals/Chloroalkanes/CH2Cl(CH2)2CH2Cl/CH2Cl(CH2)2CH2Cl_Russell(1973)_298K_122-187nm.csv
