Î»,Ïƒ,uncertainty
161.73,4.0646e-17,1.292e-18
161.78,4.0376e-17,1.284e-18
161.83,4.0151e-17,1.278e-18
161.88,3.9927e-17,1.271e-18
161.93,3.9702e-17,1.265e-18
161.98,3.9485e-17,1.258e-18
162.03,3.9281e-17,1.251e-18
162.08,3.9077e-17,1.243e-18
162.13,3.8874e-17,1.236e-18
162.18,3.8637e-17,1.225e-18
162.23,3.8381e-17,1.214e-18
162.28,3.8125e-17,1.202e-18
162.33,3.7869e-17,1.191e-18
162.38,3.7523e-17,1.18e-18
162.43,3.7168e-17,1.17e-18
162.48,3.6814e-17,1.16e-18
162.53,3.6470e-17,1.15e-18
162.58,3.6171e-17,1.14e-18
162.63,3.5872e-17,1.13e-18
162.68,3.5573e-17,1.12e-18
162.73,3.5289e-17,1.11e-18
162.78,3.5022e-17,1.102e-18
162.83,3.4755e-17,1.093e-18
162.88,3.4488e-17,1.085e-18
162.93,3.4296e-17,1.082e-18
162.98,3.4128e-17,1.08e-18
163.03,3.3960e-17,1.079e-18
163.08,3.3798e-17,1.078e-18
163.13,3.3733e-17,1.079e-18
163.18,3.3669e-17,1.081e-18
163.23,3.3605e-17,1.082e-18
163.28,3.3533e-17,1.082e-18
163.33,3.3447e-17,1.077e-18
163.38,3.3361e-17,1.072e-18
163.43,3.3275e-17,1.067e-18
163.48,3.3203e-17,1.063e-18
163.53,3.3140e-17,1.058e-18
163.58,3.3077e-17,1.054e-18
163.63,3.3014e-17,1.049e-18
163.68,3.2939e-17,1.048e-18
163.73,3.2863e-17,1.047e-18
163.78,3.2788e-17,1.047e-18
163.83,3.2703e-17,1.045e-18
163.88,3.2585e-17,1.042e-18
163.93,3.2467e-17,1.039e-18
163.98,3.2350e-17,1.036e-18
164.03,3.2202e-17,1.031e-18
164.08,3.2022e-17,1.025e-18
164.13,3.1842e-17,1.019e-18
164.18,3.1662e-17,1.013e-18
164.23,3.1481e-17,1.009e-18
164.28,3.1299e-17,1.006e-18
164.33,3.1118e-17,1.003e-18
164.38,3.0938e-17,1.001e-18
164.43,3.0779e-17,9.96e-19
164.48,3.0621e-17,9.92e-19
164.53,3.0463e-17,9.87e-19
164.58,3.0309e-17,9.82e-19
164.63,3.0162e-17,9.76e-19
164.68,3.0015e-17,9.71e-19
164.73,2.9868e-17,9.65e-19
164.78,2.9750e-17,9.61e-19
164.83,2.9650e-17,9.6e-19
164.88,2.9550e-17,9.58e-19
164.93,2.9450e-17,9.56e-19
164.98,2.9377e-17,9.55e-19
165.03,2.9306e-17,9.54e-19
165.08,2.9235e-17,9.52e-19
165.13,2.9163e-17,9.51e-19
165.18,2.9084e-17,9.47e-19
165.23,2.9005e-17,9.44e-19
165.28,2.8925e-17,9.41e-19
165.33,2.8837e-17,9.38e-19
165.38,2.8739e-17,9.36e-19
165.43,2.8641e-17,9.34e-19
165.48,2.8543e-17,9.32e-19
165.53,2.8491e-17,9.31e-19
165.58,2.8451e-17,9.3e-19
165.63,2.8411e-17,9.28e-19
165.68,2.8374e-17,9.27e-19
165.73,2.8367e-17,9.23e-19
165.78,2.8361e-17,9.19e-19
165.83,2.8354e-17,9.16e-19
165.88,2.8357e-17,9.14e-19
165.93,2.8374e-17,9.15e-19
165.98,2.8391e-17,9.17e-19
166.03,2.8408e-17,9.18e-19
166.08,2.8433e-17,9.2e-19
166.13,2.8461e-17,9.22e-19
166.18,2.8490e-17,9.24e-19
166.23,2.8518e-17,9.26e-19
166.28,2.8554e-17,9.29e-19
166.33,2.8590e-17,9.32e-19
166.38,2.8626e-17,9.36e-19
166.43,2.8657e-17,9.38e-19
166.48,2.8674e-17,9.39e-19
166.53,2.8690e-17,9.39e-19
166.58,2.8707e-17,9.39e-19
166.63,2.8714e-17,9.38e-19
166.68,2.8714e-17,9.35e-19
166.73,2.8714e-17,9.32e-19
166.78,2.8713e-17,9.29e-19
166.83,2.8694e-17,9.27e-19
166.88,2.8670e-17,9.25e-19
166.93,2.8647e-17,9.22e-19
166.98,2.8623e-17,9.21e-19
167.03,2.8599e-17,9.23e-19
167.08,2.8574e-17,9.25e-19
167.13,2.8549e-17,9.27e-19
167.18,2.8514e-17,9.27e-19
167.23,2.8467e-17,9.25e-19
167.28,2.8419e-17,9.23e-19
167.33,2.8372e-17,9.21e-19
167.38,2.8282e-17,9.18e-19
167.43,2.8175e-17,9.15e-19
167.48,2.8068e-17,9.11e-19
167.53,2.7960e-17,9.08e-19
167.58,2.7823e-17,9.03e-19
167.63,2.7687e-17,8.98e-19
167.68,2.7550e-17,8.93e-19
167.73,2.7406e-17,8.89e-19
167.78,2.7245e-17,8.85e-19
167.83,2.7084e-17,8.81e-19
167.88,2.6923e-17,8.77e-19
167.93,2.6728e-17,8.71e-19
167.98,2.6512e-17,8.64e-19
168.03,2.6296e-17,8.56e-19
168.08,2.6080e-17,8.49e-19
168.13,2.5850e-17,8.43e-19
168.18,2.5619e-17,8.37e-19
168.23,2.5388e-17,8.31e-19
168.28,2.5153e-17,8.24e-19
168.33,2.4903e-17,8.15e-19
168.38,2.4654e-17,8.06e-19
168.43,2.4404e-17,7.97e-19
168.48,2.4151e-17,7.88e-19
168.53,2.3893e-17,7.81e-19
168.58,2.3635e-17,7.74e-19
168.63,2.3377e-17,7.67e-19
168.68,2.3140e-17,7.61e-19
168.73,2.2907e-17,7.56e-19
168.78,2.2673e-17,7.51e-19
168.83,2.2438e-17,7.45e-19
168.88,2.2188e-17,7.37e-19
168.93,2.1938e-17,7.28e-19
168.98,2.1688e-17,7.19e-19
169.03,2.1433e-17,7.09e-19
169.08,2.1170e-17,6.97e-19
169.13,2.0908e-17,6.86e-19
169.18,2.0646e-17,6.74e-19
169.23,2.0413e-17,6.67e-19
169.28,2.0193e-17,6.62e-19
169.33,1.9972e-17,6.56e-19
169.38,1.9751e-17,6.51e-19
169.43,1.9543e-17,6.43e-19
169.48,1.9335e-17,6.35e-19
169.53,1.9126e-17,6.27e-19
169.58,1.8923e-17,6.21e-19
169.63,1.8730e-17,6.19e-19
169.68,1.8537e-17,6.18e-19
169.73,1.8344e-17,6.17e-19
169.78,1.8172e-17,6.14e-19
169.83,1.8012e-17,6.1e-19
169.88,1.7852e-17,6.06e-19
169.93,1.7691e-17,6.02e-19
169.98,1.7561e-17,5.98e-19
170.03,1.7433e-17,5.93e-19
170.08,1.7305e-17,5.89e-19
170.13,1.7178e-17,5.84e-19
170.18,1.7055e-17,5.8e-19
170.23,1.6933e-17,5.76e-19
170.28,1.6810e-17,5.72e-19
170.33,1.6716e-17,5.71e-19
170.38,1.6644e-17,5.72e-19
170.43,1.6572e-17,5.74e-19
170.48,1.6499e-17,5.76e-19
170.53,1.6445e-17,5.74e-19
170.58,1.6394e-17,5.72e-19
170.63,1.6342e-17,5.7e-19
170.68,1.6292e-17,5.68e-19
170.73,1.6248e-17,5.64e-19
170.78,1.6204e-17,5.6e-19
170.83,1.6160e-17,5.56e-19
170.88,1.6125e-17,5.53e-19
170.93,1.6099e-17,5.52e-19
170.98,1.6073e-17,5.51e-19
171.03,1.6047e-17,5.5e-19
171.08,1.6032e-17,5.5e-19
171.13,1.6020e-17,5.51e-19
171.18,1.6008e-17,5.52e-19
171.23,1.5995e-17,5.53e-19
171.28,1.5969e-17,5.51e-19
171.33,1.5943e-17,5.5e-19
171.38,1.5917e-17,5.49e-19
171.43,1.5883e-17,5.48e-19
171.48,1.5839e-17,5.47e-19
171.53,1.5794e-17,5.46e-19
171.58,1.5749e-17,5.45e-19
171.63,1.5687e-17,5.42e-19
171.68,1.5618e-17,5.39e-19
171.73,1.5548e-17,5.36e-19
171.78,1.5478e-17,5.33e-19
171.83,1.5381e-17,5.29e-19
171.88,1.5283e-17,5.26e-19
171.93,1.5185e-17,5.22e-19
171.98,1.5079e-17,5.19e-19
172.03,1.4956e-17,5.15e-19
172.08,1.4833e-17,5.11e-19
172.13,1.4710e-17,5.07e-19
172.18,1.4569e-17,5.02e-19
172.23,1.4419e-17,4.95e-19
172.28,1.4268e-17,4.88e-19
172.33,1.4118e-17,4.82e-19
172.38,1.3972e-17,4.78e-19
172.43,1.3826e-17,4.74e-19
172.48,1.3680e-17,4.7e-19
172.53,1.3528e-17,4.66e-19
172.58,1.3358e-17,4.59e-19
172.63,1.3189e-17,4.53e-19
172.68,1.3019e-17,4.47e-19
172.73,1.2856e-17,4.42e-19
172.78,1.2698e-17,4.37e-19
172.83,1.2541e-17,4.33e-19
172.88,1.2383e-17,4.28e-19
172.93,1.2232e-17,4.24e-19
172.98,1.2081e-17,4.19e-19
173.03,1.1931e-17,4.14e-19
173.08,1.1780e-17,4.1e-19
173.13,1.1629e-17,4.04e-19
173.18,1.1478e-17,3.98e-19
173.23,1.1327e-17,3.92e-19
173.28,1.1199e-17,3.86e-19
173.33,1.1091e-17,3.81e-19
173.38,1.0983e-17,3.76e-19
173.43,1.0876e-17,3.7e-19
173.48,1.0769e-17,3.7e-19
173.53,1.0663e-17,3.72e-19
173.58,1.0557e-17,3.73e-19
173.63,1.0451e-17,3.74e-19
173.68,1.0341e-17,3.69e-19
173.73,1.0231e-17,3.63e-19
173.78,1.0122e-17,3.58e-19
173.83,1.0032e-17,3.55e-19
173.88,9.964e-18,3.56e-19
173.93,9.8958e-18,3.56e-19
173.98,9.8277e-18,3.56e-19
174.03,9.7779e-18,3.54e-19
174.08,9.7333e-18,3.52e-19
174.13,9.6887e-18,3.49e-19
174.18,9.6432e-18,3.46e-19
174.23,9.5897e-18,3.44e-19
174.28,9.5362e-18,3.41e-19
174.33,9.4826e-18,3.39e-19
174.38,9.4407e-18,3.37e-19
174.43,9.4149e-18,3.36e-19
174.48,9.3891e-18,3.35e-19
174.53,9.3632e-18,3.34e-19
174.58,9.3483e-18,3.32e-19
174.63,9.3374e-18,3.29e-19
174.68,9.3264e-18,3.26e-19
174.73,9.3158e-18,3.23e-19
174.78,9.3118e-18,3.25e-19
174.83,9.3078e-18,3.27e-19
174.88,9.3038e-18,3.3e-19
174.93,9.3038e-18,3.31e-19
174.98,9.3103e-18,3.31e-19
175.03,9.3168e-18,3.3e-19
175.08,9.3233e-18,3.3e-19
175.13,9.3359e-18,3.3e-19
175.18,9.351e-18,3.3e-19
175.23,9.3661e-18,3.3e-19
175.28,9.3813e-18,3.31e-19
175.33,9.3978e-18,3.3e-19
175.38,9.4142e-18,3.3e-19
175.43,9.4307e-18,3.29e-19
175.48,9.4507e-18,3.29e-19
175.53,9.4776e-18,3.31e-19
175.58,9.5046e-18,3.33e-19
175.63,9.5315e-18,3.35e-19
175.68,9.5485e-18,3.35e-19
175.73,9.5604e-18,3.33e-19
175.78,9.5723e-18,3.32e-19
175.83,9.5842e-18,3.3e-19
175.88,9.6027e-18,3.32e-19
175.93,9.6212e-18,3.33e-19
175.98,9.6397e-18,3.34e-19
176.03,9.6602e-18,3.35e-19
176.08,9.6854e-18,3.36e-19
176.13,9.7104e-18,3.37e-19
176.18,9.7355e-18,3.37e-19
176.23,9.759e-18,3.37e-19
176.28,9.7815e-18,3.37e-19
176.33,9.8041e-18,3.36e-19
176.38,9.8266e-18,3.36e-19
176.43,9.8416e-18,3.35e-19
176.48,9.8564e-18,3.35e-19
176.53,9.8711e-18,3.35e-19
176.58,9.8852e-18,3.36e-19
176.63,9.8979e-18,3.38e-19
176.68,9.9105e-18,3.41e-19
176.73,9.9232e-18,3.44e-19
176.78,9.9352e-18,3.45e-19
176.83,9.9466e-18,3.44e-19
176.88,9.9581e-18,3.43e-19
176.93,9.9696e-18,3.42e-19
176.98,9.9745e-18,3.4e-19
177.03,9.9789e-18,3.38e-19
177.08,9.9834e-18,3.36e-19
177.13,9.9874e-18,3.35e-19
177.18,9.9902e-18,3.34e-19
177.23,9.9930e-18,3.33e-19
177.28,9.9959e-18,3.33e-19
177.33,9.9956e-18,3.33e-19
177.38,9.9932e-18,3.33e-19
177.43,9.9908e-18,3.34e-19
177.48,9.9885e-18,3.35e-19
177.53,9.9792e-18,3.33e-19
177.58,9.9693e-18,3.31e-19
177.63,9.9593e-18,3.29e-19
177.68,9.9512e-18,3.28e-19
177.73,9.9479e-18,3.27e-19
177.78,9.9447e-18,3.25e-19
177.83,9.9414e-18,3.24e-19
177.88,9.9371e-18,3.25e-19
177.93,9.9320e-18,3.26e-19
177.98,9.9270e-18,3.28e-19
178.03,9.9220e-18,3.3e-19
178.08,9.9173e-18,3.3e-19
178.13,9.9126e-18,3.3e-19
178.18,9.9079e-18,3.3e-19
178.23,9.9051e-18,3.29e-19
178.28,9.9078e-18,3.26e-19
178.33,9.9106e-18,3.24e-19
178.38,9.9134e-18,3.22e-19
178.43,9.9336e-18,3.21e-19
178.48,9.9663e-18,3.21e-19
178.53,9.9991e-18,3.21e-19
178.58,1.0032e-17,3.22e-19
178.63,1.0048e-17,3.24e-19
178.68,1.0062e-17,3.26e-19
178.73,1.0076e-17,3.28e-19
178.78,1.0082e-17,3.29e-19
178.83,1.0062e-17,3.25e-19
178.88,1.0043e-17,3.22e-19
178.93,1.0023e-17,3.18e-19
178.98,1.0017e-17,3.17e-19
179.03,1.0019e-17,3.17e-19
179.08,1.0022e-17,3.17e-19
179.13,1.0024e-17,3.17e-19
179.18,1.0042e-17,3.18e-19
179.23,1.0061e-17,3.19e-19
179.28,1.0080e-17,3.2e-19
179.33,1.0103e-17,3.21e-19
179.38,1.0135e-17,3.22e-19
179.43,1.0168e-17,3.23e-19
179.48,1.0200e-17,3.24e-19
179.53,1.0233e-17,3.25e-19
179.58,1.0266e-17,3.27e-19
179.63,1.0300e-17,3.28e-19
179.68,1.0333e-17,3.3e-19
179.73,1.0373e-17,3.29e-19
179.78,1.0414e-17,3.29e-19
179.83,1.0455e-17,3.29e-19
179.88,1.0498e-17,3.29e-19
179.93,1.0550e-17,3.3e-19
179.98,1.0602e-17,3.32e-19
180.03,1.0654e-17,3.33e-19
180.08,1.0701e-17,3.35e-19
180.13,1.0745e-17,3.38e-19
180.18,1.0790e-17,3.41e-19
180.23,1.0834e-17,3.44e-19
180.28,1.0869e-17,3.44e-19
180.33,1.0903e-17,3.44e-19
180.38,1.0938e-17,3.44e-19
180.43,1.0973e-17,3.44e-19
180.48,1.1008e-17,3.45e-19
180.53,1.1044e-17,3.46e-19
180.58,1.1080e-17,3.47e-19
180.63,1.1106e-17,3.48e-19
180.68,1.1126e-17,3.49e-19
180.73,1.1146e-17,3.5e-19
180.78,1.1166e-17,3.51e-19
180.83,1.1180e-17,3.51e-19
180.88,1.1194e-17,3.52e-19
180.93,1.1208e-17,3.53e-19
180.98,1.1218e-17,3.53e-19
181.03,1.1217e-17,3.54e-19
181.08,1.1216e-17,3.54e-19
181.13,1.1214e-17,3.55e-19
181.18,1.1213e-17,3.55e-19
181.23,1.1211e-17,3.56e-19
181.28,1.1210e-17,3.56e-19
181.33,1.1208e-17,3.56e-19
181.38,1.1193e-17,3.55e-19
181.43,1.1178e-17,3.54e-19
181.48,1.1162e-17,3.53e-19
181.53,1.1146e-17,3.52e-19
181.58,1.1132e-17,3.51e-19
181.63,1.1117e-17,3.5e-19
181.68,1.1102e-17,3.49e-19
181.73,1.1081e-17,3.48e-19
181.78,1.1057e-17,3.46e-19
181.83,1.1032e-17,3.44e-19
181.88,1.1008e-17,3.43e-19
181.93,1.0982e-17,3.43e-19
181.98,1.0955e-17,3.44e-19
182.03,1.0929e-17,3.44e-19
182.08,1.0900e-17,3.44e-19
182.13,1.0863e-17,3.41e-19
182.18,1.0827e-17,3.38e-19
182.23,1.0791e-17,3.36e-19
182.28,1.0756e-17,3.35e-19
182.33,1.0723e-17,3.34e-19
182.38,1.0691e-17,3.33e-19
182.43,1.0658e-17,3.32e-19
182.48,1.0618e-17,3.3e-19
182.53,1.0579e-17,3.28e-19
182.58,1.0539e-17,3.26e-19
182.63,1.0501e-17,3.24e-19
182.68,1.0464e-17,3.22e-19
182.73,1.0427e-17,3.2e-19
182.78,1.0391e-17,3.18e-19
182.83,1.0356e-17,3.18e-19
182.88,1.0322e-17,3.18e-19
182.93,1.0288e-17,3.18e-19
182.98,1.0253e-17,3.18e-19
183.03,1.0219e-17,3.16e-19
183.08,1.0185e-17,3.15e-19
183.13,1.0150e-17,3.13e-19
183.18,1.0118e-17,3.11e-19
183.23,1.0088e-17,3.1e-19
183.28,1.0058e-17,3.08e-19
183.33,1.0028e-17,3.07e-19
183.38,1.0007e-17,3.06e-19
183.43,9.9888e-18,3.06e-19
183.48,9.9706e-18,3.06e-19
183.53,9.9522e-18,3.06e-19
183.58,9.9306e-18,3.05e-19
183.63,9.9090e-18,3.05e-19
183.68,9.8875e-18,3.05e-19
183.73,9.8696e-18,3.04e-19
183.78,9.8569e-18,3.03e-19
183.83,9.8442e-18,3.03e-19
183.88,9.8316e-18,3.02e-19
183.93,9.8238e-18,3.01e-19
183.98,9.8174e-18,3.01e-19
184.03,9.8110e-18,3.01e-19
184.08,9.8039e-18,3.01e-19
184.13,9.7915e-18,3.0e-19
184.18,9.7792e-18,2.99e-19
184.23,9.7669e-18,2.98e-19
184.28,9.7594e-18,2.98e-19
184.33,9.7573e-18,2.98e-19
184.38,9.7551e-18,2.99e-19
184.43,9.7529e-18,2.99e-19
184.48,9.7565e-18,3.0e-19
184.53,9.7613e-18,3.0e-19
184.58,9.7662e-18,3.0e-19
184.63,9.7701e-18,3.0e-19
184.68,9.7697e-18,3.0e-19
184.73,9.7694e-18,2.99e-19
184.78,9.7690e-18,2.99e-19
184.83,9.7663e-18,2.99e-19
184.88,9.7614e-18,2.99e-19
184.93,9.7566e-18,2.99e-19
184.98,9.7517e-18,3.0e-19
185.03,9.7555e-18,3.0e-19
185.08,9.7605e-18,3.0e-19
185.13,9.7656e-18,3.0e-19
185.18,9.7694e-18,3.0e-19
185.23,9.7689e-18,3.0e-19
185.28,9.7685e-18,2.99e-19
185.33,9.7680e-18,2.99e-19
185.38,9.7643e-18,2.99e-19
185.43,9.7583e-18,3.0e-19
185.48,9.7522e-18,3.01e-19
185.53,9.7462e-18,3.02e-19
185.58,9.7325e-18,3.01e-19
185.63,9.7183e-18,3.0e-19
185.68,9.7041e-18,2.99e-19
185.73,9.6919e-18,2.98e-19
185.78,9.6845e-18,2.98e-19
185.83,9.6772e-18,2.98e-19
185.88,9.6698e-18,2.97e-19
185.93,9.6572e-18,2.97e-19
185.98,9.6417e-18,2.96e-19
186.03,9.6261e-18,2.96e-19
186.08,9.6106e-18,2.96e-19
186.13,9.5898e-18,2.95e-19
186.18,9.569ße-18,2.93e-19
186.23,9.5482e-18,2.92e-19
186.28,9.5269e-18,2.91e-19
186.33,9.5046e-18,2.91e-19
186.38,9.4823e-18,2.9e-19
186.43,9.460ße-18,2.89e-19
186.48,9.4394e-18,2.89e-19
186.53,9.4197e-18,2.89e-19
186.58,9.3999e-18,2.89e-19
186.63,9.3804e-18,2.89e-19
186.68,9.3642e-18,2.88e-19
186.73,9.3480e-18,2.87e-19
186.78,9.3318e-18,2.86e-19
186.83,9.3119e-18,2.85e-19
186.88,9.2870e-18,2.84e-19
186.93,9.2620e-18,2.84e-19
186.98,9.2370e-18,2.83e-19
187.03,9.2219e-18,2.82e-19
187.08,9.2097e-18,2.82e-19
187.13,9.1974e-18,2.81e-19
187.18,9.1847e-18,2.81e-19
187.23,9.1689e-18,2.8e-19
187.28,9.1532e-18,2.8e-19
187.33,9.1374e-18,2.8e-19
187.38,9.1260e-18,2.8e-19
187.43,9.1190e-18,2.8e-19
187.48,9.1119e-18,2.81e-19
187.53,9.1048e-18,2.81e-19
187.58,9.0903e-18,2.81e-19
187.63,9.0745e-18,2.81e-19
187.68,9.0588e-18,2.8e-19
187.73,9.0433e-18,2.8e-19
187.78,9.0285e-18,2.78e-19
187.83,9.0138e-18,2.76e-19
187.88,8.9991e-18,2.75e-19
187.93,8.9840e-18,2.74e-19
187.98,8.9687e-18,2.74e-19
188.03,8.9533e-18,2.74e-19
188.08,8.9380e-18,2.74e-19
188.13,8.9254e-18,2.74e-19
188.18,8.9129e-18,2.74e-19
188.23,8.9005e-18,2.74e-19
188.28,8.8855e-18,2.74e-19
188.33,8.8646e-18,2.73e-19
188.38,8.8438e-18,2.72e-19
188.43,8.8229e-18,2.71e-19
188.48,8.8060e-18,2.7e-19
188.53,8.7912e-18,2.7e-19
188.58,8.7764e-18,2.7e-19
188.63,8.7615e-18,2.7e-19
188.68,8.7418e-18,2.69e-19
188.73,8.7220e-18,2.68e-19
188.78,8.7023e-18,2.67e-19
188.83,8.6851e-18,2.67e-19
188.88,8.6717e-18,2.66e-19
188.93,8.6583e-18,2.66e-19
188.98,8.6450e-18,2.65e-19
189.03,8.6255e-18,2.65e-19
189.08,8.6041e-18,2.64e-19
189.13,8.5827e-18,2.64e-19
189.18,8.5621e-18,2.64e-19
189.23,8.5476e-18,2.63e-19
189.28,8.5330e-18,2.63e-19
189.33,8.5184e-18,2.62e-19
189.38,8.5034e-18,2.62e-19
189.43,8.4879e-18,2.61e-19
189.48,8.4724e-18,2.6e-19
189.53,8.4568e-18,2.6e-19
189.58,8.4403e-18,2.59e-19
189.63,8.4235e-18,2.59e-19
189.68,8.4068e-18,2.59e-19
189.73,8.3910e-18,2.59e-19
189.78,8.3787e-18,2.58e-19
189.83,8.3665e-18,2.58e-19
189.88,8.3542e-18,2.57e-19
189.93,8.3395e-18,2.57e-19
189.98,8.3231e-18,2.56e-19
190.03,8.3066e-18,2.55e-19
190.08,8.2902e-18,2.54e-19
190.13,8.2754e-18,2.54e-19
190.18,8.2607e-18,2.53e-19
190.23,8.2460e-18,2.52e-19
190.28,8.2300e-18,2.52e-19
190.33,8.2112e-18,2.51e-19
190.38,8.1924e-18,2.51e-19
190.43,8.1736e-18,2.5e-19
190.48,8.1596e-18,2.5e-19
190.53,8.1477e-18,2.5e-19
190.58,8.1357e-18,2.5e-19
190.63,8.1234e-18,2.51e-19
190.68,8.1059e-18,2.5e-19
190.73,8.0885e-18,2.5e-19
190.78,8.0711e-18,2.5e-19
190.83,8.0553e-18,2.5e-19
190.88,8.0418e-18,2.48e-19
190.93,8.0282e-18,2.47e-19
190.98,8.0145e-18,2.46e-19
191.03,8.0080e-18,2.47e-19
191.08,8.0031e-18,2.48e-19
191.13,7.9983e-18,2.49e-19
191.18,7.9926e-18,2.49e-19
191.23,7.9831e-18,2.49e-19
191.28,7.9736e-18,2.48e-19
191.33,7.9641e-18,2.47e-19
191.38,7.9614e-18,2.46e-19
191.43,7.9645e-18,2.46e-19
191.48,7.9677e-18,2.45e-19
191.53,7.9708e-18,2.44e-19
191.58,7.9791e-18,2.44e-19
191.63,7.9878e-18,2.44e-19
191.68,7.9966e-18,2.44e-19
191.73,8.0062e-18,2.45e-19
191.78,8.0178e-18,2.46e-19
191.83,8.0294e-18,2.47e-19
191.88,8.0410e-18,2.48e-19
191.93,8.0673e-18,2.5e-19
191.98,8.1011e-18,2.53e-19
192.03,8.1349e-18,2.55e-19
192.08,8.1689e-18,2.57e-19
192.13,8.2060e-18,2.56e-19
192.18,8.2432e-18,2.55e-19
192.23,8.2803e-18,2.54e-19
192.28,8.3225e-18,2.55e-19
192.33,8.3717e-18,2.57e-19
192.38,8.4209e-18,2.59e-19
192.43,8.4701e-18,2.62e-19
192.48,8.5179e-18,2.63e-19
192.53,8.5653e-18,2.64e-19
192.58,8.6127e-18,2.66e-19
192.63,8.6611e-18,2.67e-19
192.68,8.7144e-18,2.68e-19
192.73,8.7676e-18,2.7e-19
192.78,8.8209e-18,2.71e-19
192.83,8.8719e-18,2.73e-19
192.88,8.9208e-18,2.75e-19
192.93,8.9698e-18,2.76e-19
192.98,9.0187e-18,2.78e-19
193.03,9.0631e-18,2.79e-19
193.08,9.1071e-18,2.81e-19
193.13,9.1511e-18,2.83e-19
193.18,9.1926e-18,2.84e-19
193.23,9.2282e-18,2.86e-19
193.28,9.2639e-18,2.88e-19
193.33,9.2995e-18,2.9e-19
193.38,9.3203e-18,2.91e-19
193.43,9.3341e-18,2.92e-19
193.48,9.3478e-18,2.93e-19
193.53,9.3610e-18,2.93e-19
193.58,9.3646e-18,2.92e-19
193.63,9.3682e-18,2.91e-19
193.68,9.3719e-18,2.9e-19
193.73,9.3714e-18,2.89e-19
193.78,9.3658e-18,2.89e-19
193.83,9.3602e-18,2.88e-19
193.88,9.3546e-18,2.88e-19
193.93,9.3399e-18,2.87e-19
193.98,9.3232e-18,2.86e-19
194.03,9.3065e-18,2.85e-19
194.08,9.2910e-18,2.84e-19
194.13,9.2802e-18,2.85e-19
194.18,9.2694e-18,2.85e-19
194.23,9.2586e-18,2.86e-19
194.28,9.2385e-18,2.85e-19
194.33,9.2116e-18,2.84e-19
194.38,9.1847e-18,2.82e-19
194.43,9.1578e-18,2.81e-19
194.48,9.1311e-18,2.8e-19
194.53,9.1044e-18,2.79e-19
194.58,9.0776e-18,2.79e-19
194.63,9.0532e-18,2.78e-19
194.68,9.0332e-18,2.78e-19
194.73,9.0133e-18,2.78e-19
194.78,8.9933e-18,2.78e-19
194.83,8.9770e-18,2.77e-19
194.88,8.9621e-18,2.76e-19
194.93,8.9472e-18,2.76e-19
194.98,8.9311e-18,2.75e-19
195.03,8.9034e-18,2.74e-19
195.08,8.8758e-18,2.74e-19
195.13,8.8482e-18,2.73e-19
195.18,8.8207e-18,2.73e-19
195.23,8.7934e-18,2.72e-19
195.28,8.7661e-18,2.72e-19
195.33,8.7388e-18,2.71e-19
195.38,8.7353e-18,2.71e-19
195.43,8.7357e-18,2.72e-19
195.48,8.7361e-18,2.72e-19
195.53,8.7392e-18,2.72e-19
195.58,8.7504e-18,2.73e-19
195.63,8.7616e-18,2.73e-19
195.68,8.7728e-18,2.73e-19
195.73,8.7802e-18,2.73e-19
195.78,8.7855e-18,2.72e-19
195.83,8.7909e-18,2.7e-19
195.88,8.7966e-18,2.69e-19
195.93,8.8202e-18,2.72e-19
195.98,8.8439e-18,2.75e-19
196.03,8.8675e-18,2.78e-19
196.08,8.8946e-18,2.8e-19
196.13,8.9265e-18,2.8e-19
196.18,8.9585e-18,2.8e-19
196.23,8.9904e-18,2.81e-19
196.28,9.0230e-18,2.82e-19
196.33,9.0559e-18,2.83e-19
196.38,9.0887e-18,2.84e-19
196.43,9.1242e-18,2.85e-19
196.48,9.1717e-18,2.86e-19
196.53,9.2192e-18,2.87e-19
196.58,9.2666e-18,2.89e-19
196.63,9.3200e-18,2.9e-19
196.68,9.3777e-18,2.91e-19
196.73,9.4355e-18,2.92e-19
196.78,9.4932e-18,2.94e-19
196.83,9.5629e-18,2.96e-19
196.88,9.6331e-18,2.99e-19
196.92,9.7034e-18,3.01e-19
196.97,9.7773e-18,3.04e-19
197.02,9.8578e-18,3.06e-19
197.07,9.9383e-18,3.08e-19
197.12,1.0019e-17,3.11e-19
197.17,1.0110e-17,3.14e-19
197.22,1.0206e-17,3.17e-19
197.27,1.0301e-17,3.2e-19
197.32,1.0400e-17,3.24e-19
197.37,1.0518e-17,3.27e-19
197.42,1.0636e-17,3.3e-19
197.47,1.0754e-17,3.33e-19
197.52,1.0872e-17,3.37e-19
197.57,1.0988e-17,3.41e-19
197.62,1.1105e-17,3.45e-19
197.67,1.1222e-17,3.49e-19
197.72,1.1371e-17,3.52e-19
197.77,1.1523e-17,3.56e-19
197.82,1.1675e-17,3.6e-19
197.87,1.1830e-17,3.65e-19
197.92,1.1989e-17,3.7e-19
197.97,1.2148e-17,3.76e-19
198.02,1.2308e-17,3.82e-19
198.07,1.2475e-17,3.87e-19
198.12,1.2645e-17,3.92e-19
198.17,1.2816e-17,3.97e-19
198.22,1.2987e-17,4.02e-19
198.27,1.3166e-17,4.07e-19
198.32,1.3344e-17,4.12e-19
198.37,1.3523e-17,4.17e-19
198.42,1.3681e-17,4.22e-19
198.47,1.3818e-17,4.27e-19
