download_url,T2,λ2,author_year,comments,λ1,name,doi,formula,T1,fname
https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Sulfur%20compounds/Inorganic%20S-compounds/D2S_Lee(1987)_295K_158-235nm.txt,NaN,235.0,Lee(1987),Absorption measurements using synchrotron radiation as a light source; spectral resolution 0.3 nm,158.0,deuterium sulfide, https://doi.org/10.1063/1.451897,D2S,295.0,data/cross-sections/Sulfur compounds/Inorganic S-compounds/D2S/D2S_Lee(1987)_295K_158-235nm.csv
