λ,σ
128.252,5.242e-17
128.696,6.044e-17
129.196,5.056e-17
129.589,6.078e-17
130.09,4.834e-17
130.583,5.741e-17
130.986,4.303e-17
131.577,5.203e-17
132.03,3.934e-17
132.471,5.078e-17
132.874,3.979e-17
133.415,4.826e-17
133.967,3.693e-17
134.36,4.465e-17
134.812,3.541e-17
135.452,4.319e-17
136.056,3.023e-17
136.494,4.434e-17
137.098,3.039e-17
137.537,4.176e-17
138.139,3.139e-17
138.58,4.028e-17
139.032,3.261e-17
139.473,4.184e-17
139.922,3.704e-17
140.32,3.52e-17
140.464,4.373e-17
140.918,3.125e-17
141.506,4.489e-17
142.113,2.708e-17
142.449,4.541e-17
142.899,3.787e-17
143.203,2.889e-17
143.347,3.675e-17
143.691,4.251e-17
144.041,3.245e-17
144.044,3.233e-17
144.547,2.43e-17
144.638,3.461e-17
145.031,4.148e-17
145.187,3.0e-17
145.343,2.144e-17
145.881,3.192e-17
146.386,2.143e-17
146.826,2.884e-17
147.176,2.486e-17
147.229,2.162e-17
147.776,2.018e-17
148.022,2.3e-17
148.178,1.659e-17
148.381,1.355e-17
148.866,2.279e-17
149.128,1.203e-17
149.522,1.366e-17
150.014,1.618e-17
150.174,9.97e-18
150.478,7.318e-18
150.768,1.048e-17
151.016,1.086e-17
151.51,1.166e-17
151.864,8.767e-18
152.522,4.866e-18
152.56,4.921e-18
152.803,1.05e-17
153.208,7.179e-18
153.664,4.665e-18
153.956,6.023e-18
154.145,9.516e-18
154.406,5.284e-18
154.856,4.473e-18
155.0,5.689e-18
155.387,8.882e-18
155.694,5.929e-18
155.845,5.359e-18
156.387,6.479e-18
156.877,8.539e-18
156.979,7.426e-18
157.429,6.381e-18
157.773,7.445e-18
158.066,9.386e-18
158.517,7.644e-18
159.011,8.43e-18
159.405,9.634e-18
159.804,8.916e-18
160.398,9.802e-18
160.743,1.068e-17
161.486,1.154e-17
162.03,1.228e-17
162.625,1.306e-17
163.368,1.377e-17
163.913,1.427e-17
164.903,1.597e-17
166.192,1.745e-17
167.579,1.952e-17
169.76,2.209e-17
171.842,2.441e-17
173.726,2.65e-17
175.214,2.794e-17
177.198,2.892e-17
180.374,2.975e-17
183.65,2.9e-17
185.437,2.731e-17
187.922,2.379e-17
190.208,2.012e-17
191.8,1.702e-17
193.094,1.44e-17
194.885,1.197e-17
196.28,9.21e-18
197.374,8.173e-18
198.072,7.043e-18
199.865,5.197e-18
