λ,σ
227.4546,6.69e-19
227.7121,6.31e-19
227.9696,5.89e-19
228.2271,5.49e-19
228.4846,5.17e-19
228.7421,4.82e-19
228.9996,4.55e-19
229.2571,4.19e-19
229.5146,3.94e-19
229.7721,3.72e-19
230.0296,3.51e-19
230.2871,3.32e-19
230.5446,3.13e-19
230.8021,2.88e-19
231.0596,2.77e-19
231.3171,2.62e-19
231.5746,2.47e-19
231.8321,2.32e-19
232.0896,2.22e-19
232.3471,2.08e-19
232.6046,1.96e-19
232.8621,1.91e-19
233.1196,1.82e-19
233.3771,1.71e-19
233.6346,1.67e-19
233.8921,1.56e-19
234.1496,1.59e-19
234.4071,1.5e-19
234.6646,1.53e-19
234.9221,1.45e-19
235.1796,1.44e-19
235.4371,1.37e-19
235.6946,1.41e-19
235.9521,1.27e-19
236.2096,1.38e-19
236.4671,1.3e-19
236.7246,1.27e-19
236.9821,1.27e-19
237.2396,1.27e-19
237.4971,1.27e-19
237.7546,1.25e-19
238.0121,1.34e-19
238.2696,1.33e-19
238.5271,1.3e-19
238.7846,1.31e-19
239.0421,1.34e-19
239.2996,1.45e-19
239.5571,1.38e-19
239.8146,1.39e-19
240.0721,1.45e-19
240.3296,1.49e-19
240.5871,1.46e-19
240.8446,1.49e-19
241.1021,1.54e-19
241.3596,1.52e-19
241.6171,1.61e-19
241.8746,1.61e-19
242.1321,1.68e-19
242.3896,1.71e-19
242.6471,1.75e-19
242.9046,1.79e-19
243.1621,1.84e-19
243.4196,1.88e-19
243.6771,1.95e-19
243.9346,2.01e-19
244.1921,2.05e-19
244.4496,2.03e-19
244.7071,2.12e-19
244.9646,2.16e-19
245.2221,2.19e-19
245.4796,2.27e-19
245.7371,2.24e-19
245.9946,2.28e-19
246.2521,2.43e-19
246.5096,2.49e-19
246.7671,2.5e-19
247.0246,2.61e-19
247.2821,2.65e-19
247.5396,2.7e-19
247.7971,2.77e-19
248.0546,2.83e-19
248.3121,2.86e-19
248.5696,2.91e-19
248.8271,2.99e-19
249.0846,3.06e-19
249.3421,3.16e-19
249.5996,3.16e-19
249.8571,3.25e-19
250.1146,3.32e-19
250.3721,3.35e-19
250.6296,3.46e-19
250.8871,3.41e-19
251.1446,3.54e-19
251.4021,3.59e-19
251.6596,3.62e-19
251.9171,3.72e-19
252.1746,3.85e-19
252.4321,3.87e-19
252.6896,3.92e-19
252.9471,4.05e-19
253.2046,4.12e-19
253.4621,4.22e-19
253.7196,4.31e-19
253.9771,4.41e-19
254.2346,4.41e-19
254.4921,4.52e-19
254.7496,4.55e-19
255.0071,4.69e-19
255.2646,4.71e-19
255.5221,4.69e-19
255.7796,4.78e-19
256.0371,4.73e-19
256.2946,4.78e-19
256.5521,4.87e-19
256.8096,4.86e-19
257.0671,5.0e-19
257.3246,5.06e-19
257.5821,5.0e-19
257.8396,5.06e-19
258.0971,5.11e-19
258.3546,5.17e-19
258.6121,5.3e-19
258.8696,5.24e-19
259.1271,5.26e-19
259.3846,5.43e-19
259.6421,5.47e-19
259.8996,5.62e-19
260.1571,5.54e-19
260.4146,5.64e-19
260.6721,5.54e-19
260.9296,5.62e-19
261.1871,5.62e-19
261.4446,5.81e-19
261.7021,5.7e-19
261.9596,5.68e-19
262.2171,5.72e-19
262.4746,5.54e-19
262.7321,5.56e-19
262.9896,5.54e-19
263.2471,5.56e-19
263.5046,5.52e-19
263.7621,5.51e-19
264.0196,5.49e-19
264.2771,5.37e-19
264.5346,5.52e-19
264.7921,5.37e-19
265.0496,5.34e-19
265.3071,5.35e-19
265.5646,5.3e-19
265.8221,5.26e-19
266.0796,5.13e-19
266.3371,5.11e-19
266.5946,5.17e-19
266.8521,5.2e-19
267.1096,5.09e-19
267.3671,5.06e-19
267.6246,5.15e-19
267.8821,5.04e-19
268.1396,4.95e-19
268.3971,4.95e-19
268.6546,4.87e-19
268.9121,4.75e-19
269.1696,4.57e-19
269.4271,4.54e-19
269.6846,4.54e-19
269.9421,4.34e-19
270.1996,4.45e-19
270.4571,4.24e-19
270.7146,4.05e-19
270.9721,4.17e-19
271.2296,3.95e-19
271.4871,3.77e-19
271.7446,3.84e-19
272.0021,3.64e-19
272.2596,3.57e-19
272.5171,3.49e-19
272.7746,3.3e-19
273.0321,3.38e-19
273.2896,3.17e-19
273.5471,3.0e-19
273.8046,2.94e-19
274.0621,2.96e-19
274.3196,2.74e-19
274.5771,2.82e-19
274.8346,2.65e-19
275.0921,2.53e-19
275.3496,2.55e-19
275.6071,2.49e-19
275.8646,2.35e-19
276.1221,2.15e-19
276.3796,2.21e-19
276.6371,2.05e-19
276.8946,2.06e-19
277.1521,1.91e-19
277.4096,1.79e-19
277.6671,1.72e-19
277.9246,1.75e-19
278.1821,1.6e-19
278.4396,1.5e-19
278.6971,1.53e-19
278.9546,1.46e-19
279.2121,1.46e-19
279.4696,1.31e-19
279.7271,1.33e-19
279.9846,1.22e-19
280.2421,1.13e-19
280.4996,1.03e-19
280.7571,1.15e-19
281.0146,9.03e-20
281.2721,9.29e-20
281.5296,8.77e-20
281.7871,9.03e-20
282.0446,8.51e-20
282.3021,7.86e-20
282.5596,6.71e-20
282.8171,7.73e-20
283.0746,6.71e-20
283.3321,6.45e-20
283.5896,5.94e-20
283.8471,5.56e-20
284.1046,5.69e-20
284.3621,4.81e-20
284.6196,3.18e-20
284.8771,4.55e-20
285.1346,3.68e-20
285.3921,5.18e-20
285.6496,4.05e-20
285.9071,3.18e-20
286.1646,2.93e-20
286.4221,2.81e-20
286.6796,2.32e-20
286.9371,3.31e-20
287.1946,3.31e-20
287.4521,2.69e-20
287.7096,2.32e-20
287.9671,1.34e-20
288.2246,1.83e-20
288.4821,3.06e-20
288.7396,2.44e-20
288.9971,1.46e-20
