λ,σ,Δσ
210.0,2.4e-18,NaN
230.0,4.8e-18,NaN
240.0,5.26e-18,NaN
245.0,5.26e-18,NaN
250.0,5.0e-18,NaN
270.0,2.95e-18,NaN
280.0,2.2e-18,NaN
290.0,1.8e-18,NaN
310.0,4.5e-19,NaN
