λ,σ
137.59,4.84e-19
137.95,4.63e-19
138.5,4.33e-19
138.93,4.12e-19
139.79,3.59e-19
140.34,3.39e-19
140.89,3.15e-19
141.63,2.88e-19
142.24,2.68e-19
142.8,2.48e-19
143.59,2.19e-19
144.27,1.99e-19
144.82,1.88e-19
145.87,1.73e-19
147.1,1.68e-19
148.09,1.83e-19
148.9,2.01e-19
149.58,2.2e-19
149.95,2.31e-19
150.69,2.5e-19
151.5,2.71e-19
152.3,2.89e-19
153.41,3.03e-19
154.58,2.9e-19
155.51,2.73e-19
156.12,2.53e-19
156.8,2.34e-19
157.53,2.15e-19
158.15,2.05e-19
159.32,1.92e-19
160.55,1.81e-19
161.91,1.79e-19
163.2,1.86e-19
164.44,1.97e-19
165.49,2.11e-19
166.35,2.28e-19
166.54,2.32e-19
167.41,2.48e-19
168.15,2.68e-19
168.77,2.87e-19
169.45,3.06e-19
170.2,3.29e-19
170.94,3.53e-19
171.56,3.72e-19
172.24,3.91e-19
172.92,4.17e-19
173.48,4.35e-19
174.09,4.56e-19
174.72,4.81e-19
175.4,5.0e-19
176.2,5.19e-19
177.25,5.34e-19
178.36,5.47e-19
179.84,5.42e-19
181.07,5.03e-19
181.5,4.83e-19
182.11,4.6e-19
182.73,4.38e-19
183.28,4.14e-19
183.71,3.85e-19
184.2,3.6e-19
184.75,3.32e-19
185.61,3.05e-19
186.28,2.86e-19
186.78,2.71e-19
187.58,2.52e-19
188.37,2.34e-19
189.05,2.15e-19
189.91,1.98e-19
190.83,1.81e-19
191.82,1.66e-19
192.74,1.48e-19
193.66,1.31e-19
194.65,1.15e-19
195.76,1.01e-19
196.87,8.82e-20
198.16,7.75e-20
199.45,6.87e-20
