λ,σ,uncertainty
192.5,1.577e-18,3.0e-20
195.0,1.276e-18,5.0e-21
200.0,7.51e-19,1.3e-20
205.0,4.0e-19,2.0e-21
210.0,1.86e-19,6.0e-21
215.0,8.13e-20,2.0e-21
220.0,3.34e-20,1.0e-21
225.0,1.36e-20,2.0e-22
230.0,5.68e-21,1.2e-22
