λ,σ
192,4.95e-19
194,5.25e-19
196,5.44e-19
198,5.51e-19
200,5.47e-19
202,5.33e-19
204,5.12e-19
206,4.86e-19
208,4.57e-19
210,4.25e-19
212,3.91e-19
214,3.57e-19
216,3.22e-19
218,2.88e-19
220,2.55e-19
222,2.23e-19
224,1.94e-19
226,1.66e-19
228,1.41e-19
230,1.19e-19
232,9.85e-20
234,8.1e-20
236,6.58e-20
238,5.28e-20
240,4.2e-20
242,3.31e-20
244,2.58e-20
246,2.01e-20
248,1.53e-20
250,1.16e-20
252,8.76e-21
254,6.53e-21
256,4.84e-21
258,3.57e-21
260,2.61e-21
262,1.9e-21
264,1.37e-21
266,9.83e-22
268,7.05e-22
270,5.04e-22
272,3.61e-22
274,2.58e-22
276,1.84e-22
278,1.32e-22
280,9.6e-23
282,6.9e-23
284,4.8e-23
286,3.4e-23
288,2.5e-23
290,1.8e-23
292,1.3e-23
294,1.1e-23
