λ,σ,uncertainty
---------------------------,,
22,263.6,5.407e-18
21,264.2,5.429e-18
20,264.9,5.491e-18
19,265.6,5.616e-18
18,266.5,5.791e-18
17,267.4,6.025e-18
16,268.6,6.153e-18
15,270.0,6.398e-18
14,271.5,6.563e-18
13,273.3,6.675e-18
12,275.3,6.709e-18
11,277.4,6.681e-18
10,279.9,6.451e-18
9,282.6,5.977e-18
8,285.5,5.302e-18
7,288.6,4.381e-18
6,292.1,3.302e-18
5,295.7,2.534e-18
4,299.6,1.705e-18
3,303.9,1.027e-18
2,308.3,5.76e-19
1,312.1,3.46e-19
