λ,σ
154.28,2.81e-17
154.57,2.71e-17
154.85,2.61e-17
155.14,2.51e-17
155.45,2.42e-17
155.83,2.42e-17
156.21,2.43e-17
156.6,2.44e-17
156.95,2.47e-17
157.34,2.49e-17
157.7,2.52e-17
158.08,2.54e-17
158.45,2.57e-17
158.84,2.59e-17
159.22,2.65e-17
159.58,2.7e-17
159.97,2.69e-17
160.57,2.71e-17
161.14,2.72e-17
161.53,2.79e-17
162.07,2.91e-17
162.74,3.06e-17
163.32,3.05e-17
163.76,3.05e-17
164.12,3.15e-17
164.5,3.15e-17
164.89,3.09e-17
165.28,3.08e-17
165.69,3.1e-17
166.1,3.12e-17
166.51,3.13e-17
166.81,2.99e-17
167.24,3.0e-17
167.63,3.09e-17
168.08,3.26e-17
168.28,3.0e-17
168.54,2.9e-17
168.94,2.98e-17
169.33,2.99e-17
169.74,2.99e-17
170.0,2.82e-17
170.26,2.68e-17
170.6,2.9e-17
171.0,2.85e-17
171.4,2.78e-17
171.8,2.71e-17
172.22,2.68e-17
172.66,2.69e-17
173.1,2.71e-17
173.53,2.75e-17
173.96,2.81e-17
174.35,2.9e-17
174.77,2.98e-17
175.17,3.07e-17
175.62,3.09e-17
176.06,3.03e-17
176.5,2.96e-17
176.97,2.92e-17
177.44,2.9e-17
177.89,2.96e-17
178.34,3.05e-17
178.79,2.99e-17
179.25,2.97e-17
179.71,3.04e-17
180.15,3.15e-17
180.57,3.18e-17
180.95,3.05e-17
181.33,2.94e-17
181.8,2.87e-17
182.22,2.76e-17
182.7,2.71e-17
183.22,2.74e-17
183.63,2.64e-17
184.04,2.53e-17
184.55,2.52e-17
185.21,2.42e-17
185.99,2.33e-17
186.48,2.36e-17
186.91,2.34e-17
187.32,2.27e-17
187.75,2.23e-17
188.14,2.04e-17
188.46,1.92e-17
188.71,1.83e-17
189.1,1.71e-17
189.42,1.61e-17
189.47,1.61e-17
190.0,1.66e-17
190.24,1.56e-17
190.7,1.35e-17
190.98,1.25e-17
191.29,1.28e-17
191.64,1.2e-17
191.86,1.21e-17
192.09,1.1e-17
192.31,9.98e-18
192.47,9.36e-18
192.57,9.44e-18
192.71,9.57e-18
192.73,8.48e-18
192.92,7.47e-18
193.31,6.67e-18
193.33,6.13e-18
193.35,5.63e-18
193.64,5.08e-18
193.93,5.18e-18
194.15,4.63e-18
194.34,4.13e-18
194.56,3.81e-18
194.8,3.58e-18
195.04,3.39e-18
195.46,3.12e-18
195.48,3.13e-18
195.95,3.02e-18
196.43,2.91e-18
196.95,2.85e-18
197.5,2.86e-18
197.76,2.8e-18
198.01,2.86e-18
198.44,2.79e-18
198.54,2.71e-18
198.85,2.55e-18
199.15,2.4e-18
199.49,2.28e-18
199.87,2.16e-18
200.26,2.06e-18
200.75,1.99e-18
201.3,1.93e-18
201.9,1.91e-18
202.43,1.95e-18
202.46,1.96e-18
202.83,2.08e-18
203.05,2.16e-18
203.55,2.1e-18
203.63,2.09e-18
203.96,1.99e-18
204.33,1.88e-18
204.71,1.79e-18
205.09,1.69e-18
205.55,1.61e-18
206.1,1.54e-18
206.7,1.53e-18
207.01,1.55e-18
207.67,1.46e-18
208.21,1.56e-18
208.71,1.53e-18
209.14,1.63e-18
209.45,1.76e-18
209.7,1.64e-18
209.98,1.47e-18
210.27,1.31e-18
210.63,1.12e-18
210.92,9.77e-19
211.26,8.44e-19
211.48,7.37e-19
211.83,6.35e-19
212.06,5.69e-19
212.26,5.32e-19
212.46,4.76e-19
212.69,4.29e-19
212.86,3.71e-19
213.09,3.21e-19
213.43,2.65e-19
213.78,2.19e-19
214.04,1.8e-19
214.42,1.52e-19
214.74,1.24e-19
