λ,σ,uncertainty
355,2.1e-22,
365,1.14e-22,5.0e-24
370,7.5e-23,5.0e-24
375,5.2e-23,5.0e-24
380,4.0e-23,6.0e-24
383,3.0e-23,5.0e-24
387,2.1e-23,6.0e-24
390,1.4e-23,6.0e-24
395,7.0e-24,5.0e-24
400,6.0e-24,5.0e-24
405,3.0e-24,5.0e-24
